Question,Equation,answer
25부터 50까지의 수 중에서 4의 배수는 모두 몇 개인지 쓰시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 모두 몇 개인지 구해 보세요.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 모두 몇 개인지 구해라.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 총 몇 개입니까?,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 총 몇 개인지 구하시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 총 몇 개인지 쓰시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25부터 50까지의 수 중에서 4의 배수는 총 몇 개인지 구해 보세요.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 모두 몇 개인지 구해라.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 모두 몇 개입니까?,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 모두 몇 개인지 쓰시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 모두 몇 개인지 구해 보세요.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 모두 몇 개인지 구하시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 총 몇 개입니까?,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 총 몇 개인지 구하시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 총 몇 개인지 구해 보세요.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 총 몇 개인지 쓰시오.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
25와 50사이의 수 중에서 4의 배수는 총 몇 개인지 구해라.,"len( [ i for i in range( 25 , 50 + 1 ) if i % 4 == 0 ] )",6
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구하시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수는 얼마입니까?","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구해라.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 쓰시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구해 보세요.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구하시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수는 얼마입니까?","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구해라.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 쓰시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구해 보세요.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수는 얼마입니까?","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구하시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구해라.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 쓰시오.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"28로 나누어도 3이 남고, 42로 나누어도 3이 남는 어떤 수가 있습니다. 그 중 가장 작은 수를 구해 보세요.","min( [ i + 3 for i in range( 42 , 42 * 28 + 1 ) if i % 42 == 0 and i % 28 == 0 ] )",87
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 구하시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수는 얼마입니까?","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 구해라.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 쓰시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 구해 보세요.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 모두 구하시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수는 모두 얼마입니까?","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 모두 구해라.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 모두 쓰시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수가 될 수 있는 수의 개수를 모두 구해 보세요.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 총 몇 개 입니까?","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 총 몇 개인지 구하시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 총 몇 개인지 구해라.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 총 몇 개인지 쓰시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 총 몇 개인지 구해 보세요.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 모두 몇 개 입니까?","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 모두 몇 개인지 구하시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 모두 몇 개인지 구해라.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 모두 몇 개인지 쓰시오.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"어떤 수로 88을 나누면 나머지가 4이고, 66을 나누면 나머지가 3입니다. 어떤 수는 모두 몇 개인지 구해 보세요.","len( [ i for i in range( 1 , 66 ) if 88 % i == 4 and 66 % i == 3 ] )",2
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구하시오.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수는 얼마입니까?","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구해라.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구해 보세요.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 쓰시오.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수를 구하시오.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수는 얼마입니까?","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수를 구해라.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수를 구해 보세요.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수를 쓰시오.","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수는 얼마입니까?","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"9로 나누어도 4가 남고, 15로 나누어도 4가 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수는 얼마입니까?","min( [ i + 4 for i in range( 15 , 9 * 15 + 1 ) if i % 9 == 0 and i % 15 == 0 ] )",49
"15로 나누어도 6이 남고, 27로 나누어도 6이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수를 구하시오.","min( [ i + 6 for i in range( 27 , 27 * 15 + 1 ) if i % 15 == 0 and i % 27 == 0 ] )",141
"15로 나누어도 6이 남고, 27로 나누어도 6이 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수를 구하시오.","min( [ i + 6 for i in range( 27 , 27 * 15 + 1 ) if i % 15 == 0 and i % 27 == 0 ] )",141
"15로 나누어도 6이 남고, 27로 나누어도 6이 남는 어떤 수가 있습니다. 어떤 수 중에서 가장 작은 수는 얼마입니까?","min( [ i + 6 for i in range( 27 , 27 * 15 + 1 ) if i % 15 == 0 and i % 27 == 0 ] )",141
"15로 나누어도 6이 남고, 27로 나누어도 6이 남는 어떤 수가 있습니다. 그 중에서 가장 작은 수는 얼마입니까?","min( [ i + 6 for i in range( 27 , 27 * 15 + 1 ) if i % 15 == 0 and i % 27 == 0 ] )",141
20과 36을 어떤 수로 나누면 두 수 모두 나누어 떨어집니다. 어떤 수 중에서 가장 큰 수를 구하시오.,"math.gcd( 20 , 36 )",4
20과 36을 어떤 수로 나누면 두 수 모두 나누어 떨어집니다. 어떤 수 중에서 가장 큰 수는 얼마입니까?,"math.gcd( 20 , 36 )",4
20과 36을 어떤 수로 나누면 두 수 모두 나누어 떨어집니다. 그 중에서 가장 큰 수를 구하시오.,"math.gcd( 20 , 36 )",4
20과 36을 어떤 수로 나누면 두 수 모두 나누어 떨어집니다. 그 중에서 가장 큰 수는 얼마입니까?,"math.gcd( 20 , 36 )",4
"0.39, 0.06, 0.75 중 가장 큰 수와 가장 작은 수의 곱을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"0.39, 0.06, 0.75 중 가장 큰 수와 가장 작은 수의 곱셈을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"0.39, 0.06, 0.75 중에서 가장 큰 수와 가장 작은 수의 곱셈을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"0.39, 0.06, 0.75 중 가장 작은 수와 가장 큰 수의 곱을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"0.39, 0.06, 0.75 중 가장 작은 수와 가장 큰 수의 곱셈을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"0.39, 0.06, 0.75 중에서 가장 작은 수와 가장 큰 수의 곱셈을 구하시오.","max( 0.39 , 0.06 , 0.75 ) * min( 0.39 , 0.06 , 0.75 )",0.04
"27.9, 21.6, 9, 15 중 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 27.9 , 21.6 , 9 , 15 ) // min( 27.9 , 21.6 , 9 , 15 )",3
"27.9, 21.6, 9, 15 중 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마입니까?","max( 27.9 , 21.6 , 9 , 15 ) // min( 27.9 , 21.6 , 9 , 15 )",3
"27.9, 21.6, 9, 15 중 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마인지 구하시오.","max( 27.9 , 21.6 , 9 , 15 ) // min( 27.9 , 21.6 , 9 , 15 )",3
30부터 50까지의 수 중에서 6의 배수이면서 8의 배수인 수의 개수를 구하시오.,"len( [ i for i in range( 30 , 50 + 1) if i % 6 == 0 and i % 8 == 0 ] )",1
곱셈식 213X20=A0에서 A에 해당하는 숫자를 쓰시오.,( 213 * 20 ) / 10,426
"A, B, C 세 수가 있습니다. A는 B의 14배이고, B는 C의 9배라고 한다면, C가 12일 때 A+B+C를 구하시오.",14 * 9 * 12 + 9 * 12 + 12,1632
"올해 아버지는 오빠의 나이의 4배보다 10살 적고, 할아버지는 아버지의 2배보다 1살 많다고 합니다. 오빠의 나이가 14살이라고 할 때, 할아버지의 연세를 구하시오.",( 14 * 4 - 10 ) * 2 + 1,93
민영이는 12살입니다. 동생은 민영이보다 3살 어리고 아버지는 민영이와 동생의 나이의 합의 2배보다 3살 더 많습니다. 아버지의 나이는 몇 살인지 쓰시오.,( 12 + ( 12 - 3 ) ) * 2 + 3,45
민영이는 12살입니다. 동생은 민영이보다 3살 어리고 아버지는 민영이와 동생의 나이의 합의 2배보다 3살 더 많습니다. 아버지의 나이는 몇 살입니까?,( 12 + ( 12 - 3 ) ) * 2 + 3,45
어떤 수에 13을 더한 값은 6과 5의 곱에서 8을 뺀 값과 같습니다. 어떤 수는 얼마인지 쓰시오.,( 6 * 5 - 8 ) - 13,9
어떤 수를 80으로 나누었을 때 나올 수 있는 나머지 중에서 가장 큰 수를 4로 나누면 나머지는 얼마인지 쓰시오.,( 80 - 1 ) % 4,3
"민영이는 한 봉지에 9개씩 들어 있는 구슬 4봉지를 똑같이 3묶음으로 나누어 한 묶음을 가졌습니다. 이 중에서 5개를 친구에게 주고, 언니에게서 3개를 더 받았다면 민영이가 가지고 있는 구슬은 몇 개인지 쓰시오.",( 9 * 4 ) / 3 - 5 + 3,10
어떤 수에서 428을 뺐더니 435가 되었습니다. 어떤 수는 얼마입니까?,428 + 435,863
428을 뺐을 때 435가 되는 어떤 수는 얼마입니까?,428 + 435,863
428을 뺐을 때 435가 되는 어떤 수가 있다. 어떤 수는 얼마입니까?,428 + 435,863
어떤 수를 4로 나누었더니 42가 되었습니다. 어떤 수는 얼마인가요?,42 * 4,168
4로 나누었을 때 42가 되는 어떤 수는 얼마인가요?,42 * 4,168
어떤 수를 3으로 나누었더니 31이 되었습니다. 어떤 수는 얼마인가요?,31 * 3,93
3으로 나누었더니 31이 되는 어떤 수는 얼마인가요?,31 * 3,93
어떤 수를 9로 나누었더니 몫이 8이었습니다. 어떤 수를 구하시오,8 * 9,72
9로 나누었더니 몫이 8이 되는 어떤 수를 구하시오,8 * 9,72
28을 어떤 수로 나누었더니 몫이 4였습니다.어떤 수를 구하시오.,28 // 4,7
"어떤 수를 5로 나누었더니 몫이 9, 나머지가 4가 되었습니다. 어떤 수는 얼마입니까?",9 * 5 + 4,49
어떤 수를 30으로 나누었더니 몫이 7이고 나머지가 15였습니다. 어떤 수를 구하시오.,7 * 30 + 15,225
"어떤 수로 80을 나누면 나머지가 2이고, 100을 나누면 나머지가 4입니다. 어떤 수를 구하시오.","min( [ i for i in range( 1 , 80) if 80 % i == 2 and 100 % i == 4 ] )",6
"어떤 수로 90을 나누면 나머지가 6이고, 110을 나누면 나머지가 2입니다. 어떤 수를 구하시오.","min( [ i for i in range( 1 , 90 ) if 90 % i == 6 and 110 % i == 2 ] )",12
1049에 어떤 수를 곱했더니 1.049가 되었습니다. 어떤 수를 구하시오.,1.049 / 1049,0
찰흙 2.5kg을 5명이 똑같이 나누어 가졌습니다. 한 명이 가진 찰흙은 몇 kg입니까?,2.5 / 5,0.5
어떤 수에 327을 더했더니 544가 되었습니다. 어떤 수를 구해 보세요.,544 - 327,217
유나 아버지의 나이는 올해 43살입니다. 유나 할아버지의 나이는 아버지 나이의 2배입니다. 할아버지의 나이는 몇 살일까요?,43 * 2,86
"어떤 수를 55로 곱하여야 하는데 잘못하여 나누었더니 몫이 13이고, 나머지가 14였습니다. 옳게 계산한 값을 구하시오.",( 55 * 13 + 14 ) * 55,40095
민영이는 어떤 수에 23을 곱해야 할 것을 나누었더니 몫이 10이고 나머지가 16이었습니다. 민영이가 옳게 계산하면 얼마인지 쓰시오.,( 23 * 10 + 16 ) * 23,5658
어떤 수를 90으로 나누었을 때 나올 수 있는 나머지 중에서 가장 큰 수를 5로 나누면 나머지는 얼마인지 쓰시오.,( 90 - 1 ) % 5,4
호석이는 224에 16을 곱해야 하는데 잘못하여 61을 곱하였습니다. 호석이가 잘못하여 계산한 값과 옳게 계산한 값의 차를 구하시오.,abs( 224 * 61 - 224 * 16 ),10080
어떤 수에 46을 곱해야 하는데 잘못하여 어떤 수를 74로 나누었더니 몫이 8이고 나머지가 59였습니다. 계산을 옳게 하면 얼마 인지 쓰시오,( 8 * 74 + 59 ) * 46,30682
"어떤 수를 49로 곱하여야 하는데 잘못하여 나누었더니 몫이 17이고, 나머지가 15였습니다. 옳게 계산한 값을 쓰시오.",( 49 * 17 + 15 ) * 49,41552
어떤 수에 258을 더해야 할 것을 잘못하여 뺐더니 169가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,( 258 + 169 ) + 258,685
524에서 어떤 수를 빼야 할 것을 잘못하여 더했더니 712가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,524 - ( 712 - 524 ),336
어떤 수를 2로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,( 4 * 3 ) / 2,6
어떤 수를 2로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 얼마입니까?,( 4 * 3 ) / 2,6
어떤 수를 4로 나누어야 할 것을 잘못하여 8로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,( 8 * 3 ) / 4,6
어떤 수를 2로 나누었더니 몫이 8이 되었습니다. 어떤 수를 4로 나눈 몫은 얼마입니까?,( 8 * 2 ) // 4,4
어떤 수에 576을 더해야 할 것을 잘못하여 뺐더니 323이 되었습니다. 바르게 계산하면 얼마인지 쓰시오.,( 323 + 576 ) + 576,1475
576을 더해야 할 것을 잘못하여 뺐더니 323이 되었습니다. 바르게 계산하면 얼마인지 쓰시오.,( 323 + 576 ) + 576,1475
어떤 수에서 297을 빼야 할 것을 잘못하여 더했더니 853이 되었습니다. 바르게 계산하면 얼마인지 쓰시오.,( 853 - 297 ) - 297,259
297을 빼야 할 것을 잘못하여 더했더니 853이 되었습니다. 바르게 계산하면 얼마인지 쓰시오.,( 853 - 297 ) - 297,259
어떤 수를 6으로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 4 * 3 ) // 6,2
어떤 수를 6으로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었다. 바르게 계산하면 몫은 얼마입니까?,( 4 * 3 ) // 6,2
어떤 수를 6으로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산한 값을 구하시오.,( 4 * 3 ) // 6,2
6으로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 4 * 3 ) // 6,2
"6으로 나누어야 할 것을 잘못하여 4로 나누었다. 그 때 몫이 3이었다면, 바르게 계산하면 몫은 얼마입니까?",( 4 * 3 ) // 6,2
6으로 나누어야 할 것을 잘못하여 4로 나누었다. 그 몫이 3일 때 바르게 계산한 값은 얼마인가?,( 4 * 3 ) // 6,2
어떤 수를 9로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 6이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 6 * 6 ) // 9,4
어떤 수를 9로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 6이었다. 바르게 계산하면 몫은 얼마인가?,( 6 * 6 ) // 9,4
어떤 수를 3으로 나누어야 할 것을 잘못하여 2로 나누었더니 몫이 9가 되었습니다. 바르게 계산하면 몫은 얼마인지 쓰시오.,( 2 * 9 ) // 3,6
어떤 수에 4를 곱해야 할 것을 잘못하여 4를 더했더니 35가 되었습니다. 바르게 계산한 값을 구하시오,( 35 - 4 ) * 4,124
어떤 수에 4를 곱해야 할 것을 잘못하여 4를 더했더니 35가 되었습니다. 바르게 계산한 값은 얼마인가?,( 35 - 4 ) * 4,124
어떤 수에 4를 곱해야 할 것을 잘못하여 4를 더했더니 35가 되었습니다. 바르게 계산한 값은 얼마입니까?,( 35 - 4 ) * 4,124
어떤 수에 4를 곱해야 할 것을 잘못하여 4를 더했더니 35였다. 바르게 계산한 값을 구하시오,( 35 - 4 ) * 4,124
어떤 수에 2를 곱해야 할 것을 잘못하여 어떤 수를 2로 나누었더니 몫이 6이 되었습니다. 바르게 계산한 값을 구하시오,( 6 * 2 ) * 2,24
어떤 수에 2를 곱해야 할 것을 잘못하여 어떤 수를 2로 나누었더니 몫이 6이 되었습니다. 바르게 계산한 값은 얼마인가?,( 6 * 2 ) * 2,24
어떤 수에 2를 곱해야 할 것을 잘못하여 어떤 수를 2로 나누었더니 몫이 6이 되었습니다. 바르게 계산한 값은 얼마입니까?,( 6 * 2 ) * 2,24
어떤 수에 2를 곱해야 할 것을 잘못하여 어떤 수를 2로 나누었더니 몫이 6였다. 바르게 계산한 값을 구하시오,( 6 * 2 ) * 2,24
어떤 수에 8을 곱해야 할 것을 잘못하여 어떤 수를 8로 나누었더니 몫이 4가 되었습니다.바르게 계산한 값을 구하시오,( 4 * 8 ) * 8,256
어떤 수에 8을 곱해야 할 것을 잘못하여 어떤 수를 8로 나누었더니 몫이 4가 되었습니다.바르게 계산한 값은 얼마인가?,( 4 * 8 ) * 8,256
어떤 수에 8을 곱해야 할 것을 잘못하여 어떤 수를 8로 나누었더니 몫이 4가 되었습니다.바르게 계산한 값은 얼마입니까?,( 4 * 8 ) * 8,256
어떤 수에 8을 곱해야 할 것을 잘못하여 어떤 수를 8로 나누었더니 몫이 4였다. 바르게 계산한 값을 구하시오,( 4 * 8 ) * 8,256
어떤 수에 5를 곱해야 할 것을 잘못하여 어떤 수를 5로 나누었더니 몫이 7이 되었습니다.바르게 계산한 값을 구하시오,( 7 * 5 ) * 5,175
어떤 수에 60을 곱해야 할 것을 잘못하여 더했더니 97이 되었습니다. 바르게 계산한 값을 구하시오,( 97 - 60 ) * 60,2220
어떤 수에 27을 곱해야 할 것을 잘못하여 뺐더니 62가 되었습니다. 바르게 계산한 값을 구하시오,( 62 + 27 ) * 27,2403
218에 어떤 수를 곱해야 할 것을 잘못하여 더했더니 225가 되었습니다. 바르게 계산한 값을 구하시오,( 225 - 218 ) * 218,1526
