Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 쓰시오.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,name0이네 집에서 name1까지는 number0km number1m이고 name2에서 name3까지는 number2km number3m입니다. name4이네 집에서 name5까지의 거리는 name6에서 name7까지의 거리보다 몇 km 더 먼지 쓰시오.,( ( number0 * 1000 + number1 ) - ( number2 * 1000 + number3 ) ) / 1000,4 700 2 200 ,태형 도서관 박물관 ,2.50,1000 상수 (길이변환)
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm가 되었나요?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),name0는 number0cm number1mm 짜리 name1 수수깡과 number2cm number3mm 짜리 name2 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm가 되었나요?,( number0 * 10 + number1 ) + ( number2 * 10 + number3 ),3 2 4 6 ,윤기 노란색 빨간색 ,78,10 상수 (길이 변환)
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개입니까?,24 * 5 + 20 * 4,마트에서 name0를 바구니에는 number0개씩 넣고 상자에는 number1개씩 넣었습니다. 바구니 number2개와 상자 number3개에 들어있는 name1는 모두 몇 개입니까?,number0 * number2 + number1 * number3,24 20 5 4 ,과자 ,200,0
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm입니까?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),길이가 number0cm number1mm인 종이테이프 두 장을 number2cm number3mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm입니까?,( number0 * 10 + number1 ) * 2 - ( number2 * 10 + number3 ),14 6 3 8 ,,25.40,10 상수 (길이변환)
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은 지 쓰시오.",( 408 / 17 ) + ( 570 / 38 ),"한 상자에 참외는 number0개씩 담을 수 있고, name0는 number1개씩 담을 수 있습니다. 참외 number2개와 name1 number3개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은 지 쓰시오.",( number2 / number0 ) + ( number3 / number1 ),17 38 408 570 ,오이 ,39,0
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것입니까?,685 % 15,name0이는 name1 number0개를 상자에 number1개씩 담아 포장하였습니다. 포장하고 남는 name2는 몇 개인지 옳게 구한 것은 어느 것입니까?,number0 % number1,685 15 ,호석 배 배 ,13,0
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수를 구하시오.,497 % ( 12 * 5 ),연필 number0타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 number1자루 있다면 필요한 상자 수와 남은 연필의 개수를 구하시오.,number1 % ( 12 * number0 ),5 497 ,,17,0
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인지 쓰시오.,658 % 40,name0이네 농장에서 딴 name1 number0개를 한 상자에 number1개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 name2은 몇 개인지 쓰시오.,number0 % number1,658 40 ,정국 귤 ,18,0
A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. A를 구하시오.,38 * 23 + 22,name0를 number0로 나누었더니 몫이 number1이고 나머지가 number2였습니다. name1를 구하시오.,number0 * number1 + number2,38 23 22 ,A ,896,0
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인지 쓰시오.,12 * 20 * ( 2 * 7 ),number0명이 일하는 공장에 한 사람이 하루에 number1개의 제품을 만든다고 한다. 이 공장에서 number2주 동안 만들 수 있는 제품은 모두 몇 개 인지 쓰시오.,number0 * number1 * ( number2 * 7 ),12 20 2 ,,3360,1 (2주)
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수를 쓰시오.,( 6 * 100 + 27 ) // 70,길이가 number0m number1cm 인 도막을 한 도막이 number2cm가 되게 잘랐습니다. 만들 수 있는 number3cm짜리 도막의 수를 쓰시오.,( number0 * 100 + number1 ) // number3,6 27 70 70 ,,8,100 상수 (길이변환)
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산한 값은?,( 129 - 45 ) * 45,어떤 수에 number0를 곱해야할 것을 더하였더니 number1가 되었다. 바르게 계산한 값은?,( number1 - number0 ) * number0,45 129 ,,3780,0
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인지 쓰시오.,32 * 10 * 5,한 반 학생에 number0명씩 모두 number1개의 반이 있습니다. 한 사람이 하루에 name0 한 곽씩 마신다면 number2일동안 number3학년 학생들이 마신 name1는 모두 몇 곽인지 쓰시오.,number0 * number1 * number2,32 10 5 3 ,우유 ,1600,0
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 쓰시오.,42 % 5,name0이네 반 학생 number0명이 운동장에 모여있습니다. 한 줄에 number1명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 쓰시오.,number0 % number1,42 5 ,태형 ,2,마지막 줄
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인지 쓰시오.,96 / 4,정사각형의 네 변의 길이를 합하면 number0cm입니다. 한 변의 길이는 몇 cm인지 쓰시오.,number0 / 4,96 ,,24,정사각형
우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 쓰시오.,57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,우리 반의 학생 수는 모두 number0명입니다. 한 의자 당 number1명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 쓰시오.,number0 // number1 + 1 if number0 % number1 != 0 else number0 // number1,57 4 ,,15,0
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배일까?,140 / ( 84 / 3 ),name0가 가진 끈은 number0cm이고 name1이는 길이가 number1cm인 끈은 똑같이 number2개로 나눈 것 중 number3를 가지고 있습니다. name2가 가진 끈은 name3이가 가진 끈의 몇 name4일까?,number0 / ( number1 / number2 ),140 84 3 1 ,유나 태형 배 배 ,5,0
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 가는 지 쓰시오.,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,number0분에 number1km를 달리는 name0와 number2분에 number3km를 달리는 name1가 있습니다. number4분 동안 같은 속도로 달렸다면 name2는 name3보다 몇 km 더 많이 가는 지 쓰시오.,( ( number1 / number0 ) - ( number3 / number2 ) ) * number4,10 13 15 12 30 ,오토바이 자전거 ,15,0
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇개인가?,20 / 5 + 18 / 3,암탉 number0마리는 number1마리씩 우리에 넣고 수탉 number2마리는 number3마리씩 우리에 넣었다. 우리는 모두 몇개인가?,number0 / number1 + number2 / number3,20 5 18 3 ,,7,0
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구해보시오.",4850 / 5 - 2840 / 4,"name0는 number0개에 number1,number2원이고 name1은 number3개에 number4원입니다. name2 number5개는 name3 number6개보다 얼마나 더 비싼 지 구해보시오.",4850 / number0 - number4 / number3,5 4 850 4 2840 1 1 ,과자 빵 ,260,0
서울에서 대구까지의 거리는 296km입니다. 1시간에 85km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 2시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,296 - ( 85 * 2 ),서울에서 대구까지의 거리는 number0km입니다. number1시간에 number2km를 가는 name0로 서울에서 출발하여 대구까지 가려고 합니다. number3시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,number0 - ( number2 * number3 ),296 1 85 2 ,자동차 ,126,0
크기가 같은 정삼각형을 여러 개 만들려고 길이가 320cm인 철사를 15명에게 똑같이 나누어 주었더니 5cm가 남았습니다. 만든 정삼각형의 한 변의 길이는 몇 cm 일까요?,( 320 - 5 ) / 15,크기가 같은 정삼각형을 여러 개 만들려고 길이가 number0cm인 철사를 number1명에게 똑같이 나누어 주었더니 number2cm가 남았습니다. 만든 정삼각형의 한 변의 길이는 몇 cm 일까요?,( number0 - number2 ) / number1,320 15 5 ,,21,1 (정삼각형)
"4학년 학생들이 박물관으로 현장학습을 갔습니다. 우리 반은 36명 중에서 2명이 가지 않았고, 버스에는 운전기사 1명, 선생님 1명, 그리고 문화 해설 도우미 2명이 타셨습니다. 버스에는 모두 몇 명이 타고 있나요?",36 - 2 + 1 + 1 + 2,"number0학년 학생들이 name0으로 현장학습을 갔습니다. 우리 반은 number1명 중에서 number2명이 가지 않았고, name1에는 운전기사 number3명, 선생님 number4명, 그리고 문화 해설 도우미 number5명이 타셨습니다. name2에는 모두 몇 명이 타고 있나요?",number1 - number5 + number4 + number4 + number5,4 36 2 1 1 2 ,박물관 버스 ,38,0
석진이의 몸무게는 아버지의 몸무게보다 29.85kg 가볍습니다. 아버지의 몸무게가 61.7kg이면 석진이의 몸무게는 몇 kg입니까?,61.7 - 29.85,name0이의 몸name1게는 아버지의 몸name2게보다 number0kg 가볍습니다. 아버지의 몸name3게가 number1kg이면 name4이의 몸name5게는 몇 kg입니까?,number1 - number0,29.85 61.7 ,석진 무 ,31.85,0
"10초 동안 수도꼭지 A, B, C에서 나온 물의 양이 각각 0.2L, 0.5L, 0.7L라고 할 때, 수도꼭지 A, B, C에서 10초 동안 받은 물의 양은 모두 몇 L인가?",0.2 + 0.5 + 0.7,"number0초 동안 수도꼭지 name0, name1, name2에서 나온 물의 양이 각각 number1name3, number2name4, number3name5라고 할 때, 수도꼭지 name6, name7, name8에서 number4초 동안 받은 물의 양은 모두 몇 name9인가?",number1 + number2 + number3,10 0.2 0.5 0.7 10 ,A B C L ,1.40,0
유나의 집에서 우체국까지의 거리는 4.86km이고 우체국에서 외할머니 댁까지는 1.27km입니다. 유나의 집에서 우체국을 지나 외할머니 댁까지 가려면 몇km를 가야하는지 쓰시오.,4.86 + 1.27,name0의 집에서 우체국까지의 거리는 number0km이고 우체국에서 외할머니 댁까지는 number1km입니다. name1의 집에서 우체국을 지나 외할머니 댁까지 가려면 몇km를 가야하는지 쓰시오.,number0 + number1,4.86 1.27 ,유나 ,6.13,0
"남준, 석진, 호석이가 100m 달리기를 했습니다. 남준이는 16.88초, 석진이는 남준이보다 0.3초 빨리 달렸습니다. 호석이가 석진이보다 1.23초 느리게 달렸다면 호석이는 100m를 몇초에 달렸는지 쓰시오.",16.88 - 0.3 + 1.23,"name0, name1, name2이가 number0m 달리기를 했습니다. name3이는 number1초, name4이는 name5이보다 number2초 빨리 달렸습니다. name6이가 name7이보다 number3초 느리게 달렸다면 name8이는 number4m를 몇초에 달렸는지 쓰시오.",number1 - number2 + number3,100 16.88 0.3 1.23 100 ,남준 호석 석진 ,17.81,0
우유가 든 우유병의 무게는 0.87kg입니다. 빈 우유병의 무게가 0.35kg 이라고 할 때 우유병에 들어있는 우유는 몇 g 입니까?,( 0.87 - 0.35 ) * 1000,name0가 든 name1병의 name2게는 number0kg입니다. 빈 name3병의 name4게가 number1kg 이라고 할 때 name5병에 들어있는 name6는 몇 g 입니까?,( number0 - number1 ) * 1000,0.87 0.35 ,무 우유 ,520,1000상수(무게변환)
"(가)로 가는 비행기에 남자가 154명, 여자가 112명 타고 있습니다. 이 비행기에는 모두 몇 명이 타고 있습니까?",154 + 112,"name0로 가는 name1에 남자가 number0명, 여자가 number1명 타고 있습니다. 이 name2에는 모두 몇 명이 타고 있습니까?",number0 + number1,154 112 ,(가) 비행기 ,266,0
오늘 동물원에 입장한 어른은 248명이고 어린이는 어른보다 125명 더 많습니다. 오늘 동물원에 입장한 어린이는 몇 명입니까?,248 + ( 248 + 125 ),오늘 동물원에 입장한 어른은 number0명이고 어린이는 어른보다 number1명 더 많습니다. 오늘 동물원에 입장한 어린이는 몇 명입니까?,number0 + ( number0 + number1 ),248 125 ,,621,0
유나가 가진 구슬은 296개이고 유나의 동생이 가진 구슬은 277개입니다. 두사람이 가진 구슬은 모두 몇 개입니까?,296 + 277,name0가 가진 구슬은 number0개이고 name1의 동생이 가진 구슬은 number1개입니다. 두사람이 가진 구슬은 모두 몇 개입니까?,number0 + number1,296 277 ,유나 ,573,0
"도서관에 동화책은 654권, 위인전은 568권 있습니다. 도서관에 있는 동화책과 위인전은 모두 몇 권입니까?",654 + 568,"name0에 동화책은 number0권, 위인전은 number1권 있습니다. name1에 있는 동화책과 위인전은 모두 몇 권입니까?",number0 + number1,654 568 ,도서관 ,1222,0
"(나)에서 (다)로 가는 여객선에 남자가 335명, 여자가 214명 탔습니다. 남자는 여자보다 몇 명 더 많이 탔습니까?",335 - 214,"name0에서 name1로 가는 여객선에 남자가 number0명, 여자가 number1명 탔습니다. 남자는 여자보다 몇 명 더 많이 탔습니까?",number0 - number1,335 214 ,(나) (다) ,21,0
"남준이네 모둠은 줄넘기를 257회 하였고, 민영이네 모둠은 남준이네 모둠보다 129회 더 적게 돌렸습니다. 민영이네 모둠은 훌라후프를 몇 회 돌렸습니까?",257 - 129,"name0이네 모둠은 줄넘기를 number0회 하였고, name1이네 모둠은 name2이네 모둠보다 number1회 더 적게 돌렸습니다. name3이네 모둠은 훌라후프를 몇 회 돌렸습니까?",number0 - number1,257 129 ,민영 남준 ,128,0
"어느 과수원에 사과나무가 413그루, 배나무가 247그루 있습니다. 사과나무는 배나무보다 몇 그루 더 많습니까?",413 - 247,"어느 과수원에 name0나name1가 number0그루, name2나name3가 number1그루 있습니다. name4나name5는 name6나name7보다 몇 그루 더 많습니까?",number0 - number1,413 247 ,사과 배 무 배 ,166,0
"남준, 호석, 지민이가 뽑은 수 카드는 각각 248, 875, 536입니다. 세 사람이 뽑은 수 카드에 적힌 수 중에서 가장 큰수와 가장 작은 수의 차를 구해보시오","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )","name0, name1, name2이가 뽑은 수 카드는 각각 number0, number1, number2입니다. 세 사람이 뽑은 수 카드에 적힌 수 중에서 가장 큰수와 가장 작은 수의 차를 구해보시오","max( number0 , number1 , number2 ) - min( number0 , number1 , number2 )",248 875 536 ,남준 호석 지민 ,627,0
길이가 6m인 색 테이프 중에서 상자를 묶는데 427cm를 사용했습니다. 남은 색 테이프는 몇 cm입니까?,( 6 * 100 ) - 427,길이가 number0m인 색 테이프 중에서 상자를 묶는데 number1cm를 사용했습니다. 남은 색 테이프는 몇 cm입니까?,( number0 * 100 ) - number1,6 427 ,,173,100 상수 (길이변환)
A에 358을 더해야 할 것을 잘못하여 뺐더니 169가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,169 + 358 + 358,name0에 number0을 더해야 할 것을 잘못하여 뺐더니 number1가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,number1 + number0 + number0,358 169 ,A ,885,0
524에서 B를 빼야 할 것을 잘못하여 더했더니 712가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,524 - ( 712 - 524 ),number0에서 name0를 빼야 할 것을 잘못하여 더했더니 number1가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,number0 - ( number1 - number0 ),524 712 ,B ,336,0
"수족관에 금붕어가 478마리, 열대어가 255마리 있습니다. 수족관에 있는 금붕어와 열대어는 모두 몇 마리입니까?",478 + 255,"수족관에 금붕어가 number0마리, number1대어가 number2마리 있습니다. 수족관에 있는 금붕어와 number3대어는 모두 몇 마리입니까?",number0 + number2,478 10 255 10 ,,733,0
"그림 그리기 대회에 남학생이 324명, 여학생이 218명 참가했습니다. 남학생은 여학생보다 몇 명 더 많이 참가했나요?",324 - 218,"그림 그리기 대회에 name0이 number0명, name1이 number1명 참가했습니다. name2은 name3보다 몇 명 더 많이 참가했나요?",number0 - number1,324 218 ,남학생 여학생 ,106,0
"3장의 수 카드 6, 1, 8를 한 번씩만 사용하여 세자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차는 얼마인가요?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 1 , 8 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 1 , 8 ] ) ] ] [0]","number0장의 수 카드 number1, number2, number3를 한 번씩만 사용하여 number4자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차는 얼마인가요?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ) ] ] [0]",3 6 1 8 3 ,,693,0
네 변의 길이의 합이 20cm인 정사각형이 있습니다. 이 정사각형의 한 변은 몇 cm입니까?,20 / 4,네 변의 길이의 합이 number0cm인 정사각형이 있습니다. 이 정사각형의 한 변은 몇 cm입니까?,number0 / 4,20 ,,5,정사각형 (네 변)
고무 딱지 45개를 5명이 똑같이 나누어 가지려고 합니다. 한 명이 고무 딱지를 몇 개씩 가질 수 있습니까?,45 / 5,고name0 딱지 number0개를 number1명이 똑같이 나누어 가지려고 합니다. number2명이 고name1 딱지를 몇 개씩 가질 수 있습니까?,number0 / number1,45 5 1 ,무 ,9,0
빈 병이 36개 있습니다. 한 상자에 빈 병을 9개씩 담으려고 합니다. 상자는 몇 상자 필요합니까?,36 / 9,빈 병이 number0개 있습니다. 한 상자에 빈 병을 number1개씩 담으려고 합니다. 상자는 몇 상자 필요합니까?,number0 / number1,36 9 ,,4,0
빵이 6개씩 4줄로 놓여 있습니다. 빵은 모두 몇 개입니까?,6 * 4,name0이 number0개씩 number1줄로 놓여 있습니다. name1은 모두 몇 개입니까?,number0 * number1,6 4 ,빵 ,24,0
64쪽짜리 책을 하루에 8쪽씩 매일 읽으려고 합니다. 이 책을 모두 읽으려면 며칠일 걸립니까?,64 / 8,number0쪽짜리 책을 하루에 number1쪽씩 매일 읽으려고 합니다. 이 책을 모두 읽으려면 며칠일 걸립니까?,number0 / number1,64 8 ,,8,0
한 모둠에 학생이 5명씩 있습니다. 학생이 35명이면 몇 모둠입니까?,35 / 5,한 모둠에 학생이 number0명씩 있습니다. 학생이 number1명이면 몇 모둠입니까?,number1 / number0,5 35 ,,7,0
금붕어 27마리를 어항 9개에 똑같이 나누어 담으려고 합니다. 어항 한 개에 금붕어를 몇 마리씩 담아야 합니까?,27 / 9,금붕어 number0마리를 어항 number1개에 똑같이 나누어 담으려고 합니다. 어항 number2개에 금붕어를 몇 마리씩 담아야 합니까?,number0 / number1,27 9 1 ,,3,0
도화지 한 장으로 종이배를 4개 만들 수 있습니다. 종이 배 32개를 만들려면 도화지는 몇 장 필요합니까?,32 / 4,도화지 한 장으로 종이name0를 number0개 만들 수 있습니다. 종이 name1 number1개를 만들려면 도화지는 몇 장 필요합니까?,number1 / number0,4 32 ,배 배 ,8,0
유정이는 색연필을 6묶음 샀습니다. 유정이가 산 색연필이 모두 24자루일 때 한 묶음에 색연필이 몇 자루씩 있을까?,24 / 6,name0이는 색연필을 number0묶음 샀습니다. name1이가 산 색연필이 모두 number1자루일 때 한 묶음에 색연필이 몇 자루씩 있을까?,number1 / number0,6 24 ,유정 ,4,0
장미 20 송이를 꽃병 5개에 똑같이 나누어 꽂으려고 합니다. 꽃병 한 개에 장미를 몇 송이 씩 꽂아야 합니까?,20 / 5,장미 number0 송이를 꽃병 number1개에 똑같이 나누어 꽂으려고 합니다. 꽃병 number2개에 장미를 몇 송이 씩 꽂아야 합니까?,number0 / number1,20 5 1 ,,4,0
"포도 40송이를 바구니 5개에 똑같이 나누어 담고, 한 바구니에 담긴 포도를 친구 4명에게 똑같이 나누어 주었습니다. 친구 한 명에게 나누어 준 포도는 몇 송이입니까?",( 40 / 5 ) / 4,"name0 number0송이를 바구니 number1개에 똑같이 나누어 담고, 한 바구니에 담긴 name1를 친구 number2명에게 똑같이 나누어 주었습니다. 친구 number3명에게 나누어 준 name2는 몇 송이입니까?",( number0 / number1 ) / number2,40 5 4 1 ,포도 ,2,0
어떤 수를 2로 나누어야 할 것을 잘못하여 4로 나누었더니 몫이 3이 되었습니다. 바르게 계산하면 얼마인지 구해보시오.,( 3 * 4 ) / 2,어떤 수를 number0로 나누어야 할 것을 잘못하여 number1로 나누었더니 몫이 number2이 되었습니다. 바르게 계산하면 얼마인지 구해보시오.,( number2 * number1 ) / number0,2 4 3 ,,6,0
토끼 3마리가 하루에 당근을 6개 먹습니다. 모든 토끼가 매일 똑같은 수의 당근을 먹는다면 토끼 8마리가 당근 48개를 먹는 데 며칠이 걸리는지 구해 보시오.,48 / ( ( 6 / 3 ) * 8 ),토끼 number0마리가 하루에 name0을 number1개 먹습니다. 모든 토끼가 매일 똑같은 수의 name1을 먹는다면 토끼 number2마리가 name2 number3개를 먹는 데 며칠이 걸리는지 구해 보시오.,number3 / ( ( number1 / number0 ) * number2 ),3 6 8 48 ,당근 ,3,0
"태형이네 모둠 3명이 빨간색 색종이 27장, 파란색 색종이 18장을 똑같이 나누어 가졌습니다. 한 학생이 가지는 빨간색 색종이와 파란색 색종이의 합을 구하시오.",27 / 3 + 18 / 3,"name0이네 모둠 number0명이 name1 색종이 number1장, name2 색종이 number2장을 똑같이 나누어 가졌습니다. 한 학생이 가지는 name3 색종이와 name4 색종이의 합을 구하시오.",number1 / number0 + number2 / number0,3 27 18 ,태형 파란색 빨간색 ,15,0
5명씩 앉을 수 있는 긴 의자가 있습니다. 학생 30명이 의자에 모두 앉으려면 긴 의자는 몇 개 필요합니까?,30 / 5,number0명씩 앉을 수 있는 긴 의자가 있습니다. 학생 number1명이 의자에 모두 앉으려면 긴 의자는 몇 개 필요합니까?,number1 / number0,5 30 ,,6,0
생선 42마리를 한 봉지에 7마리씩 담으려고 합니다. 봉지는 몇 봉지 필요합니까?,42 / 7,생선 number0마리를 한 봉지에 number1마리씩 담으려고 합니다. 봉지는 몇 봉지 필요합니까?,number0 / number1,42 7 ,,6,0
X를 2로 나누었더니 몫이 8이 되었습니다. 어떤 수를 4로 나눈 몫은 얼마입니까?,( 2 * 8 ) / 4,name0를 number0로 나누었더니 몫이 number1이 되었습니다. 어떤 수를 number2로 나눈 몫은 얼마입니까?,( number0 * number1 ) / number2,2 8 4 ,X ,4,0
돼지의 다리 수를 세어 보니 모두 28개입니다. 돼지는 몇 마리인가요?,28 / 4,돼지의 다리 수를 세어 보니 모두 number0개입니다. 돼지는 몇 마리인가요?,number0 / 4,28 ,,7,돼지 다리 수
남준이는 한 묶음에 9장씩 들어 있는 색종이를 4묶음 사서 6명의 친구에게 똑같이 나누어 주려고 합니다. 한 사람에게 몇 장씩 나누어 줄 수 있을까?,( 9 * 4 ) / 6,name0이는 한 묶음에 number0장씩 들어 있는 색종이를 number1묶음 사서 number2명의 친구에게 똑같이 나누어 주려고 합니다. 한 사람에게 몇 장씩 나누어 줄 수 있을까?,( number0 * number1 ) / number2,9 4 6 ,남준 ,6,0
