Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
"현재 42.0개의 호두 나무와 12.0개의 오렌지 나무가 있습니다. 호두 나무 13개를 베었을 때, 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,"현재 number0개의 호두 나name0와 number1개의 오렌지 나name1가 있습니다. 호두 나name2 number2개를 베었을 때, 남아있는 호두 나name3는 총 몇 개입니까?",number0 - number2,42.0 12.0 13 ,무 ,29,0
석진이는 9.0개의 노란색 풍선을 갖고 있습니다. 윤기는 8.0개의 노란색 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,9.0 + 8.0,name0이는 number0개의 name1 풍선을 갖고 있습니다. name2는 number1개의 name3 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,number0 + number1,9.0 8.0 ,윤기 석진 노란색 ,17,0
"한 상자에 10.0개씩 사과가 들어갑니다. 2650.0개의 사과가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",2650.0 / 10.0,"한 상자에 number0개씩 name0가 들어갑니다. number1개의 name1가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",number1 / number0,10.0 2650.0 ,사과 ,265,0
"꽃병에는 6.0송이의 장미가 있었습니다. 은지가 처음에 넣어둔 장미는 16.0송이 일때, 몇 송이를 잘라냈습니까?",16.0 - 6.0,"꽃병에는 number0송이의 장미가 있었습니다. name0가 처음에 넣어둔 장미는 number1송이 일때, 몇 송이를 잘라냈습니까?",number1 - number0,6.0 16.0 ,은지 ,10,0
민영이는 4.0개의 케이크와 29.0개의 쿠키를 구웠습니다. 24.0개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,4.0 + 29.0 - 24.0,name0이는 number0개의 케이크와 number1개의 쿠키를 구웠습니다. number2개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,number0 + number1 - number2,4.0 29.0 24.0 ,민영 ,9,0
"호석이는 479.0개의 연필을 맞고 있습니다. 134.0개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",479.0 - 134.0,"name0이는 number0개의 연필을 맞고 있습니다. number1개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",number0 - number1,479.0 134.0 ,호석 ,345,0
매장에 사과 5.0개와 배 35.0개가 있습니다. 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,매장에 name0 number0개와 name1 number1개가 있습니다. 과일을 한 상자당 number2개씩 담을 때 몇개의 상자가 필요합니까?,( number0 + number1 ) / number2,5.0 35.0 8.0 ,사과 배 배 ,5,0
"호석이는 은행에서 7.0원을 빌렸습니다. 3.0원을 동생에게 주었을 때, 호석인느 얼마를 가지고 있습니까?",7.0 - 3.0,"name0이는 은행에서 number0원을 빌렸습니다. number1원을 동생에게 주었을 때, name1인느 얼마를 가지고 있습니까?",number0 - number1,7.0 3.0 ,호석 ,4,0
"유정이는 760.0장의 사진을 갖고 있습니다. 그녀는 418.0개의 사진을 유나에게 주었을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,"name0이는 number0장의 사진을 갖고 있습니다. 그녀는 number1개의 사진을 name1에게 주었을 때, name2이가 가진 사진은 총 몇장입니까?",number0 - number1,760.0 418.0 ,유나 유정 ,342,0
"남준이는 A 박물관에서 18.0장의 사진을 찍었고, B 박물관에서 15.0장의 사진을 찍었습니다. 나중에 31.0장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",15.0 + 18.0 - 31.0,"name0이는 name1 name2에서 number0장의 사진을 찍었고, name3 name4에서 number1장의 사진을 찍었습니다. 나중에 number2장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",number1 + number0 - number2,18.0 15.0 31.0 ,남준 A B 박물관 ,2,0
"민영이는 사탕을 66.0개를 받고, 여동생에게서 15.0개를 받았습니다. 그녀가 하루에 9.0개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,"name0이는 name1을 number0개를 받고, 여동생에게서 number1개를 받았습니다. 그녀가 하루에 number2개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( number0 + number1 ) / number2,66.0 15.0 9.0 ,민영 사탕 ,9,0
"윤기는 126.0개의 지갑을 갖고 있습니다. 그 중 81.0개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",126.0 - 81.0,"name0는 number0개의 지갑을 갖고 있습니다. 그 중 number1개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",number0 - number1,126.0 81.0 ,윤기 ,45,0
유나가 시간당 10.0 킬로미터를 갈 수 있습니다. 총 80.0킬로미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,name0가 시간당 number0 킬로미터를 갈 수 있습니다. 총 number1킬로미터를 가야 할 때 몇 시간이나 걸립니까?,number1 / number0,10.0 80.0 ,유나 ,8,0
"바지 한 벌은 34.0원입니다. 남준이 현재 8.0원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",34.0 - 8.0,"바지 한 벌은 number0원입니다. name0이 현재 number1원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",number0 - number1,34.0 8.0 ,남준 ,26,0
"정국이는 4.0권의 책을 읽었습니다. 각 책은 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,"name0이는 number0권의 책을 읽었습니다. 각 책은 number1장 일 때, 총 몇장을 읽었습니까?",number0 * number1,4.0 17.0 ,정국 ,68,0
"지민이는 79.0장의 사진을 휴대폰에 저장 했습니다. 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,"name0이는 number0장의 사진을 휴대폰에 저장 했습니다. number1장을 지우고 한 폴더당 number2장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( number0 - number1 ) / number2,79.0 44.0 5.0 ,지민 ,7,0
석진이는 24.0개의 쿠키가 있고 6.0명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,name0이는 number0개의 쿠키가 있고 number1명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,number0 / number1,24.0 6.0 ,석진 ,4,0
"유정이는 사과박스 9.0개를 가졌습니다. 3.0개를 동생에게 주고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),"name0이는 name1박스 number0개를 가졌습니다. number1개를 동생에게 주고, 각 name2박스에는 number2개의 name3가 들어있습니다. 총 name4의 갯수는 몇 개 입니까?",number2 * ( number0 - number1 ),9.0 3.0 2.0 ,유정 사과 ,12,0
남준이는 땅콩 85.0개를 갖고 있습니다. 유정이는 남준보다 48.0를 더 갖고 있습니다. 유정이가 가진 땅콩은 몇 개 입니까?,85.0 + 48.0,name0이는 땅콩 number0개를 갖고 있습니다. name1이는 name2보다 number1를 더 갖고 있습니다. name3이가 가진 땅콩은 몇 개 입니까?,number0 + number1,85.0 48.0 ,유정 남준 ,133,0
"회사에서 백구공 23.0개와 야구공 7.0개를 구매했습니다. 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,"회사에서 백구공 number0개와 name0 number1개를 구매했습니다. 직원 number2명당 number3개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( number0 + number1 ) / number3,23.0 7.0 1 6.0 ,야구공 ,5,0
정국이는 총 15.0개의 사과를 갖고 있습니다. 유정이에게 6.0개를 주고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),name0이는 총 number0개의 name1를 갖고 있습니다. name2이에게 number1개를 주고 name3 number2개당 number3원에 팔았습니다. 총 얼마를 벌었습니까?,number3 * ( number0 - number1 ),15.0 6.0 1 3.0 ,정국 유정 사과 ,27,0
민영이에게는 7.0개의 오렌지박스가 있습니다. 각 박스에는 7.0개의 오렌지가 있습니다. 총 몇개의 사과를 갖고 있습니까?,7.0 * 7.0,name0이에게는 number0개의 오렌지박스가 있습니다. 각 박스에는 number1개의 오렌지가 있습니다. 총 몇개의 name1를 갖고 있습니까?,number1 * number1,7.0 7.0 ,민영 사과 ,49,0
"호석이는 목걸이를 3.0개 갖고 있습니다. 귀걸이도 3.0개를 갖고있고, 한 개당 6.0원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",6.0 * ( 3.0 + 3.0 ),"name0이는 목걸이를 number0개 갖고 있습니다. 귀걸이도 number1개를 갖고있고, number2개당 number3원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",number3 * ( number1 + number1 ),3.0 3.0 1 6.0 ,호석 ,36,0
"사탕 가게에서는 31.0개의 사탕이 있습니다. 사탕 한 개당 11.0 칼로리 일때, 총 몇 칼로리 입니까?",31.0 * 11.0,"name0 가게에서는 number0개의 name1이 있습니다. name2 number1개당 number2 칼로리 일때, 총 몇 칼로리 입니까?",number0 * number2,31.0 1 11.0 ,사탕 ,341,0
유정이는 6.0송이의 장미를 갖고 있습니다. 5.0개를 팔았고 12.0개를 구매했습니다. 유정이는 몇성이의 장미를 갖고 있습니까?,6.0 + 12.0 - 5.0,name0이는 number0송이의 장미를 갖고 있습니다. number1개를 팔았고 number2개를 구매했습니다. name1이는 몇성이의 장미를 갖고 있습니까?,number0 + number2 - number1,6.0 5.0 12.0 ,유정 ,13,0
호석이는 122.0개의 오렌지와 105.0개의 사과를 갖고 있습니다. 호석이가 가진 과일은 총 몇 개입니까?,122.0 + 105.0,name0이는 number0개의 오렌지와 number1개의 name1를 갖고 있습니다. name2이가 가진 과일은 총 몇 개입니까?,number0 + number1,122.0 105.0 ,호석 사과 ,227,0
학생들이 6.0명씩 테이블에 앉아 있습니다. 테이블이 총 34.0개일때 학생은 몇 명입니까?,6.0 * 34.0,학생들이 number0명씩 테이블에 앉아 있습니다. 테이블이 총 number1개일때 학생은 몇 명입니까?,number0 * number1,6.0 34.0 ,,204,0
농구 팀에 30.0의 남자와 36.0명의 여자가 있습니다. 그 중 10.0명의 남자가 집에 갔다면 몇 명이 남아 있습니까?,30.0 + 36.0 - 10.0,농구 팀에 number0의 남자와 number1명의 여자가 있습니다. 그 중 number2명의 남자가 집에 갔다면 몇 명이 남아 있습니까?,number0 + number1 - number2,30.0 36.0 10.0 ,,56,0
지민이는 2436.0개의 볼펜을 샀습니다. 한 사람당 3.0개씩 나누어 줄 때 총 몇 명에게 나누어 줄 수 있습니까?,2436.0 / 3.0,name0이는 number0개의 name1을 샀습니다. 한 사람당 number1개씩 나누어 줄 때 총 몇 명에게 나누어 줄 수 있습니까?,number0 / number1,2436.0 3.0 ,지민 볼펜 ,812,0
애완 동물 가게에는 18.0마리의 강아지가 있습니다. 3마리가 팔려나가고 남은 강아지를 한 박스에 5.0마리씩 넣었습니다. 총 몇개의 박스가 필요합니까?,( 18.0 - 3.0 ) / 5.0,애완 동물 가게에는 number0마리의 강아지가 있습니다. number1마리가 팔려나가고 남은 강아지를 한 박스에 number2마리씩 넣었습니다. 총 몇개의 박스가 필요합니까?,( number0 - number1 ) / number2,18.0 3 5.0 ,,3,0
남준이는 한 시간에 55.0마일을 갈 수 있습니다. 8.0시간 만에 몇 마일을 갈 수 있습니까?,55.0 * 8.0,name0이는 한 시간에 number0마일을 갈 수 있습니다. number1시간 만에 몇 마일을 갈 수 있습니까?,number0 * number1,55.0 8.0 ,남준 ,440,0
"유정이는 53.0권의 문제집을 갖고 있습니다. 석진이가 16.0개의 문제집을 주었을 때, 유정이는 몇 권의 문제집을 갖고 있습니까?",53.0 + 16.0,"name0이는 number0권의 문제집을 갖고 있습니다. name1이가 number1개의 문제집을 주었을 때, name2이는 몇 권의 문제집을 갖고 있습니까?",number0 + number1,53.0 16.0 ,유정 석진 ,69,0
꿀벌에는 다리가 6.0개 있습니다. 2마리의 꿀벌에게는 몇 개의 다리가 있습니까?,6.0 * 2.0,꿀벌에는 다리가 number0개 있습니다. number1마리의 꿀벌에게는 몇 개의 다리가 있습니까?,number0 * number1,6.0 2 ,,12,0
"석진이는 고양이 장난감에 10.22원을 썻고, 새장에는 11.73원을 썼습니다. 석진이가 지불한 비용은 총 얼마입니까?",10.22 + 11.73,"name0이는 고양이 장난name1에 number0원을 썻고, 새장에는 number1원을 썼습니다. name2이가 지불한 비용은 총 얼마입니까?",number0 + number1,10.22 11.73 ,석진 감 ,21.95,0
민영이는 과자 6.0봉지를 샀습니다. 호석이는 7.0봉지를 샀습니다. 총 과자 봉지는 몇 개 입니까?,6.0 + 7.0,name0이는 name1 number0봉지를 샀습니다. name2이는 number1봉지를 샀습니다. 총 name3 봉지는 몇 개 입니까?,number0 + number1,6.0 7.0 ,민영 호석 과자 ,13,0
"남준이는 물 16.0리터를 가졌습니다. 그는 생일 때 28.0리터를 더 받고, 25.0리터를 마셨습니다. 남준이가 가진 물은 총 몇리터입니까?",16.0 + 28.0 - 25.0,"name0이는 물 number0리터를 가졌습니다. 그는 생일 때 number1리터를 더 받고, number2리터를 마셨습니다. name1이가 가진 물은 총 몇리터입니까?",number0 + number1 - number2,16.0 28.0 25.0 ,남준 ,19,0
윤기는 143.0권의 만화책을 갖고 있습니다. 한 사람당 11.0권씩 나누어 줄 때 총 몇권의 만화책이 있습니까?,143.0 / 11.0,name0는 number0권의 만화책을 갖고 있습니다. 한 사람당 number1권씩 나누어 줄 때 총 몇권의 만화책이 있습니까?,number0 / number1,143.0 11.0 ,윤기 ,13,0
토끼가 한 마리에 2.0원 입니다. 6.0마리는 총 얼마입니까?,2.0 * 6.0,토끼가 number0마리에 number1원 입니다. number2마리는 총 얼마입니까?,number1 * number2,1 2.0 6.0 ,,12,0
"책상에 연필 43.0자루, 지우개 19.0개, 필통 16.0개가 있습니다. 총 몇 개의 학용품이 있습니까?",43.0 + 19.0 + 16.0,"책상에 연필 number0자루, 지우개 number1개, 필통 number2개가 있습니다. 총 몇 개의 학용품이 있습니까?",number0 + number1 + number2,43.0 19.0 16.0 ,,78,0
유나는 72.0장의 카드가 있습니다. 61.0장을 은지에게 주었을 때 몇 장의 카드가 남아있습니까?,72.0 - 61.0,name0는 number0장의 카드가 있습니다. number1장을 name1에게 주었을 때 몇 장의 카드가 남아있습니까?,number0 - number1,72.0 61.0 ,유나 은지 ,11,0
초콜릿은 한 개에 3.0원입니다. 상자에 7개의 초콜릿이 있는데 유정이가 4.0개를 먹었습니다 남은 초콜릿은 총 얼마입니까?,3.0 * ( 7.0 - 4.0 ),초콜릿은 number0개에 number1원입니다. 상자에 number2개의 초콜릿이 있는데 name0이가 number3개를 먹었습니다 남은 초콜릿은 총 얼마입니까?,number1 * ( number2 - number3 ),1 3.0 7 4.0 ,유정 ,9,0
수돗가에서 5명의 학생이 한 줄로 서 있는데 그중에서 호석이는 앞에서 둘째에 서있습니다. 호석이는 뒤에서 몇째에 서있을까요?,5 - 2 + 1,수돗가에서 number0명의 학생이 한 줄로 서 있는데 그중에서 name0이는 앞에서 number1째에 서있습니다. name1이는 뒤에서 몇째에 서있을까요?,number0 - number1 + 1,5 2 ,호석 ,3,"1: -번째 키워드 포함, 1을 항상 더해줌"
색이 다른 나무토막 8개를 쌓았는데 그중에서 파란색 나무토막은 아래에서 일곱째에 놓여 있습니다. 파란색 나무토막은 위에서 몇째에 놓여 있을까요?,8 - 7 + 1,색이 다른 나name0토막 number0개를 쌓았는데 그중에서 name1 나name2토막은 아래에서 number1째에 놓여 있습니다. name3 나name4토막은 위에서 몇째에 놓여 있을까요?,number0 - number1 + 1,8 7 ,파란색 무 ,2,"1: -번째 키워드 포함, 1을 항상 더해줌"
동물 인형 9개를 한 줄로 놓았는데 그중에서 토끼 인형은 뒤에서 다섯째에 있습니다. 토끼 인형은 앞에서 몇째에 있는지 구하세요,9 - 5 + 1,동물 인형 number0개를 한 줄로 놓았는데 그중에서 토끼 인형은 뒤에서 number1째에 있습니다. 토끼 인형은 앞에서 몇째에 있는지 구하세요,number0 - number1 + 1,9 5 ,,5,"1: -번째 키워드 포함, 1을 항상 더해줌"
"남준이네 모둠 학생 9명이 한 줄로 서 있습니다. 남준이는 다섯째, 민영이는 아홉째에 서 있다면 남준이와 민영이 사이에는 몇 명이 서 있을까요?",9 - 5 - 1,"name0이네 모둠 학생 number0명이 한 줄로 서 있습니다. name1이는 number1째, name2이는 number2째에 서 있다면 name3이와 name4이 사이에는 몇 명이 서 있을까요?",number2 - number1 - 1,9 5 9 ,민영 남준 ,3,"1: -번째 키워드 포함, 1을 항상 빼줌"
1부터 9까지의 수 카드를 9부터 순서를 거꾸로 하여 놓았습니다. 둘째와 넷째 사이에 놓인 수 카드의 수는 무엇일까요?,9 - ( 2 + 4 ) // 2 + 1,number0부터 number1까지의 수 카드를 number2부터 순서를 거꾸로 하여 놓았습니다. number3째와 number4째 사이에 놓인 수 카드의 수는 name0엇일까요?,number2 - ( number3 + number4 ) // number3 + number0,1 9 9 2 4 ,무 ,7,1: -번째 키워드 포함
"윤기와 석진이는 같은 건물에 살고 있습니다. 윤기는 7층보다 1층 위에 살고, 석진이는 윤기보다 1층 위에 살고 있습니다. 석진이는 건물의 몇 층에 살고 있을까요?",7 + 1 + 1,"name0와 name1이는 같은 건물에 살고 있습니다. name2는 number0층보다 number1층 위에 살고, name3이는 name4보다 number2층 위에 살고 있습니다. name5이는 건물의 몇 층에 살고 있을까요?",number0 + number2 + number2,7 1 1 ,윤기 석진 ,9,0
"오렌지 주스는 6병보다 1병 더 적게 있고, 포도 주스는 오렌지 주스보다 1병 더 적게 있습니다. 포도 주스는 몇 병일까요?",6 - 1 - 1,"오렌지 name0는 number0병보다 number1병 더 적게 있고, name1 name2는 오렌지 name3보다 number2병 더 적게 있습니다. name4 name5는 몇 병일까요?",number0 - number2 - number2,6 1 1 ,포도 주스 ,4,: 1을 항상 빼줌
"학생들이 한 줄로 서서 달리기를 하고 있습니다. 윤기는 앞에서 셋째, 뒤에서 셋째로 달리고 있습니다. 달리기를 하는 학생은 모두 몇 명일까요?",3 + 3 - 1,"학생들이 한 줄로 서서 달리기를 하고 있습니다. name0는 앞에서 number0째, 뒤에서 number1째로 달리고 있습니다. 달리기를 하는 학생은 모두 몇 명일까요?",number1 + number1 - 1,3 3 ,윤기 ,5,"1: -번째 키워드 포함, 1을 항상 빼줌"
"학생들이 버스를 타려고 한 줄로 서 있습니다. 태형이는 앞에서 넷째, 뒤에서 여섯째에 서 있습니다. 줄을 선 학생은 모두 몇 명입니까?",4 + 6 - 1,"학생들이 name0를 타려고 한 줄로 서 있습니다. name1이는 앞에서 number0째, 뒤에서 number1째에 서 있습니다. 줄을 선 학생은 모두 몇 명입니까?",number0 + number1 - 1,4 6 ,태형 버스 ,9,"1: -번째 키워드 포함, 1을 항상 빼줌"
"유정이는 아파트에 살고 있는데 유정이네 집은 아래에서 일곱째, 위에서 둘째 층입니다. 유정이가 살고 있는 아파트는 몇 층까지 있을까요?",7 + 2 - 1,"name0이는 아파트에 살고 있는데 name1이네 집은 아래에서 number0째, 위에서 number1째 층입니다. name2이가 살고 있는 아파트는 몇 층까지 있을까요?",number0 + number1 - 1,7 2 ,유정 ,8,"1: -번째 키워드 포함, 1을 항상 빼줌"
"9명의 학생이 한 줄로 서 있습니다. 호석이는 둘째, 은지는 일곱째에 서 있다면 호석이와 은지 사이에는 몇 명이 서 있을까요?",7 - 2 - 1,"number0명의 학생이 한 줄로 서 있습니다. name0이는 number1째, name1는 number2째에 서 있다면 name2이와 name3 사이에는 몇 명이 서 있을까요?",number2 - number1 - 1,9 2 7 ,호석 은지 ,4,"1: -번째 키워드 포함, 1을 항상 빼줌"
"태형이는 사탕 5개를 가지고 있고, 석진이는 사탕 3개를 가지고 있습니다. 민영이는 태형이보다는 적고, 석진이보다는 많은 사탕을 가지고 있습니다. 민영이가 가지고 있는 사탕은 몇 개일까요?",(5 + 3) // 2,"name0이는 name1 number0개를 가지고 있고, name2이는 name3 number1개를 가지고 있습니다. name4이는 name5이보다는 적고, name6이보다는 많은 name7을 가지고 있습니다. name8이가 가지고 있는 name9은 몇 개일까요?",(5 + 3) // 2,5 3 ,민영 태형 석진 사탕 ,4,1: 2를 항상 나눠줘야함 
"학생들이 미끄럼틀을 타려고 한 줄로 서 있는데 은지는 앞에서 셋째, 뒤에서 넷째에 있습니다. 줄을 선 학생은 모두 몇명인가요?",3 + 4 - 1,"학생들이 미끄럼틀을 타려고 한 줄로 서 있는데 name0는 앞에서 number0째, 뒤에서 number1째에 있습니다. 줄을 선 학생은 모두 몇명인가요?",number0 + number1 - 1,3 4 ,은지 ,6,"1: -번째 키워드 포함, 1을 항상 빼줌"
민영이는 장난감을 5개 가지고 있었는데 1개를 선물로 받았습니다. 민영이가 가지고 있는 장난감은 모두 몇 개 일까요?,5 + 1,name0이는 장난name1을 number0개 가지고 있었는데 number1개를 선물로 받았습니다. name2이가 가지고 있는 장난name3은 모두 몇 개 일까요?,number0 + number1,5 1 ,민영 감 ,6,0
