Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
다람쥐는 도토리 80개 중에서 어제는 29개 먹었고 오늘은 16개 먹었습니다. 지금 다람쥐가 가지고 있는 도토리는 몇 개인지 구하시오.,80 - 29 - 16,다람쥐는 도토리 number0개 중에서 어제는 number1개 먹었고 오늘은 number2개 먹었습니다. 지금 다람쥐가 가지고 있는 도토리는 몇 개인지 구하시오.,number0 - number1 - number2,80 29 16 ,,35,0
"목장에 수퇘지가 28마리 있고, 암퇘지는 수퇘지보다 7마리 더 많습니다. 목장에 있는 돼지는 모두 몇 마리입니까?",28 + ( 28 + 7 ),"목장에 수퇘지가 number0마리 있고, 암퇘지는 수퇘지보다 number1마리 더 많습니다. 목장에 있는 돼지는 모두 몇 마리입니까?",number0 + ( number0 + number1 ),28 7 ,,63,0
남준이의 한 뼘의 길이는 13cm입니다. 식탁의 짧은 쪽의 길이를 재었더니 뼘으로 5번이었습니다. 이 식탁의 짧은 쪽의 길이는 몇 cm 인가요?,13 * 5,name0이의 한 뼘의 길이는 number0cm입니다. 식탁의 짧은 쪽의 길이를 재었더니 뼘으로 number1번이었습니다. 이 식탁의 짧은 쪽의 길이는 몇 cm 인가요?,number0 * number1,13 5 ,남준 ,65,0
필통의 긴 쪽의 길이는 길이가 6cm인 지우개로 3번입니다. 이 필통의 긴 쪽의 길이는 몇 cm 인가요?,6 * 3,필통의 긴 쪽의 길이는 길이가 number0cm인 지우개로 number1번입니다. 이 필통의 긴 쪽의 길이는 몇 cm 인가요?,number0 * number1,6 3 ,,18,0
우유가 한 상자에 9개씩 들어 있습니다. 우유 7상자 중에서 3상자를 팔았습니다. 남아 있는 우유는 몇 개일까요?,9 * ( 7 - 3 ),name0가 한 상자에 number0개씩 들어 있습니다. name1 number1상자 중에서 number2상자를 팔았습니다. 남아 있는 name2는 몇 개일까요?,number0 * ( number1 - number2 ),9 7 3 ,우유 ,36,0
4명의 학생들이 가위바위보를 합니다. 모두 가위를 냈을 때 펼친 손가락은 몇 개인가요?,4 * 2,number0명의 학생들이 가위바위보를 합니다. 모두 가위를 냈을 때 펼친 손가락은 몇 개인가요?,number0 * 2,4 ,,8,1 (가위바위보)
6명의 학생들이 가위바위보를 합니다. 모두 보를 냈을 때 펼친 손가락은 몇 개인가요?,6 * 5,number0명의 학생들이 가위바위보를 합니다. 모두 보를 냈을 때 펼친 손가락은 몇 개인가요?,number0 * 5,6 ,,30,1 (가위바위보)
"유나는 100원짜리 동전 5개, 10원짜리 동전 12개, 1원짜리 동전 7개를 가지고 있습니다. 유나가 가지고 있는 돈은 모두 얼마일까요?",100 * 5 + 10 * 12 + 7 * 1,"name0는 number0원짜리 동전 number1개, number2원짜리 동전 number3개, number4원짜리 동전 number5개를 가지고 있습니다. name1가 가지고 있는 돈은 모두 얼마일까요?",number0 * number1 + number2 * number3 + number5 * number4,100 5 10 12 1 7 ,유나 ,627,0
공책을 태형이는 54권 가지고 있고 호석이는 태형이보다 17권 더 많이 가지고 있습니다. 민영이가 호석이보다 공책을 26권 적게 가지고 있다면 민영이가 가지고 있는 공책은 몇 권일까요?,54 + 17 - 26,공책을 name0이는 number0권 가지고 있고 name1이는 name2이보다 number1권 더 많이 가지고 있습니다. name3이가 name4이보다 공책을 number2권 적게 가지고 있다면 name5이가 가지고 있는 공책은 몇 권일까요?,number0 + number1 - number2,54 17 26 ,민영 태형 호석 ,45,0
두발자전거 7대와 세발자전거 6대의 바퀴는 모두 몇 개인가요?,2 * 7 + 3 * 6,두발name0 number0대와 세발name1 number1대의 바퀴는 모두 몇 개인가요?,2 * number0 + 3 * number1,7 6 ,자전거 ,32,"1 (두발자전거, 세발자전거)"
남준이는 방울토마토를 따서 한 바구니에 214개씩 담았습니다. 2바구니에 담은 방울토마토는 모두 몇 개입니까?,214 * 2,name0이는 방울name1를 따서 한 바구니에 number0개씩 담았습니다. number1바구니에 담은 방울name2는 모두 몇 개입니까?,number0 * number1,214 2 ,남준 토마토 ,428,0
놀이공원에 있는 열차의 초등학생 요금은 750원입니다. 초등학생 5명이 열차를 타려면 얼마를 내야합니까?,750 * 5,놀이공원에 있는 number0차의 초등학생 요금은 number1원입니다. 초등학생 number2명이 number3차를 타려면 얼마를 내야합니까?,number1 * number2,10 750 5 10 ,,3750,0
달걀이 한 판에 30개씩 들어있습니다. 40판에 들어있는 달걀은 모두 몇 개입니까?,30 * 40,name0이 한 판에 number0개씩 들어있습니다. number1판에 들어있는 name1은 모두 몇 개입니까?,number0 * number1,30 40 ,달걀 ,1200,0
호석이네 학교 도서관에는 책을 112권씩 꽂인 책꽂이가 4개 있습니다. 호석이네 학교 도서관에 있는 책은 모두 몇 권입니까?,112 * 4,name0이네 학교 name1에는 책을 number0권씩 꽂인 책꽂이가 number1개 있습니다. name2이네 학교 name3에 있는 책은 모두 몇 권입니까?,number0 * number1,112 4 ,호석 도서관 ,448,0
(라)아파트는 25층이고 한 층에 15가구씩 살고 있습니다. (라)아파트에는 모두 몇 가구가 살고 있습니까?,25 * 15,name0아파트는 number0층이고 한 층에 number1가구씩 살고 있습니다. name1아파트에는 모두 몇 가구가 살고 있습니까?,number0 * number1,25 15 ,(라) ,375,0
고모가 민영이에게 미국 돈 7달러를 용돈으로 주셨습니다. 미국 돈 1달러는 우리나라 돈 991원과 같습니다. 민영이가 받은 돈은 우리나라 돈으로 얼마입니까?,7 * 991,고모가 name0이에게 미국 돈 number0달러를 용돈으로 주셨습니다. 미국 돈 number1달러는 우리나라 돈 number2원과 같습니다. name1이가 받은 돈은 우리나라 돈으로 얼마입니까?,number0 * number2,7 1 991 ,민영 ,6937,0
한번에 16명씩 탈 수 있는 놀이기구가 있습니다. 빈자리 없이 31번 운행하면 모두 몇 명이 탈 수 있습니까?,16 * 31,한번에 number0명씩 탈 수 있는 놀이기구가 있습니다. 빈자리 없이 number1번 운행하면 모두 몇 명이 탈 수 있습니까?,number0 * number1,16 31 ,,496,0
영미네 집에서 작은아버지 댁까지의 거리는 121km이고 영미네 집에서 할아버지 댁까지의 거리는 작은아버지 댁까지의 거리의 3배입니다. 영미네 집에서 할아버지 댁까지의 거리는 몇 km입니가?,121 * 3,영미네 집에서 작은아버지 댁까지의 거리는 number0km이고 영미네 집에서 할아버지 댁까지의 거리는 작은아버지 댁까지의 거리의 number1name0입니다. 영미네 집에서 할아버지 댁까지의 거리는 몇 km입니가?,number0 * number1,121 3 ,배 배 ,363,0
"종이학을 하루에 14개씩 접으려고 합니다. 1주일에 7일씩, 6주 동안 접을 수 있는 종이학은 모두 몇 개입니까?",14 * 7 * 6,"종이학을 하루에 number0개씩 접으려고 합니다. number1주일에 number2일씩, number3주 동안 접을 수 있는 종이학은 모두 몇 개입니까?",number0 * number2 * number3,14 1 7 6 ,,588,1 (6주)
체육 시간에 학생 64명이 2모둠으로 똑같이 나누어 줄다리기를 하려고 합니다. 한 모둠을 몇 명으로 하면 됩니까?,32,name0 시간에 학생 number0명이 number1모둠으로 똑같이 나누어 줄다리기를 하려고 합니다. 한 모둠을 몇 명으로 하면 됩니까?,32,64 2 ,체육 ,32,0
길이가 89cm인 끈을 8cm씩 똑같이 잘라서 리본을 만들려고 합니다. 리본을 몇 개까지 만들 수 있나요?,89 // 8,길이가 number0cm인 끈을 number1cm씩 똑같이 잘라서 리본을 만들려고 합니다. 리본을 몇 개까지 만들 수 있나요?,number0 // number1,89 8 ,,11,0
사과 167개를 3상자에 똑같이 나누어 담으려고 합니다. 사과를 한 상자에 몇 개씩 담을 수 있습니까?,167 // 3,name0 number0개를 number1상자에 똑같이 나누어 담으려고 합니다. name1를 한 상자에 몇 개씩 담을 수 있습니까?,number0 // number1,167 3 ,사과 ,55,0
1부터 9까지의 수 중 48을 나누어떨어지게 하는 수를 모두 합하여라.,"sum( i for i in range( 1 , 9 + 1 ) if 48 % i == 0 )",number0부터 number1까지의 수 중 number2을 나누어떨어지게 하는 수를 모두 합하여라.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",1 9 48 ,,24,+1 상수
연필이 한 타에 12자루씩 8타 있습니다. 이 연필을 연필꽂이 한 개에 7자루씩 꽂을 때 남는 것 없이 모두 꽂으려면 연필꽂이는 적어도 몇 개 필요한가?,12 * 8 // 7 + 1 if 12 * 8 % 7 != 0 else 12 * 8 // 7,연필이 한 타에 number0자루씩 number1타 있습니다. 이 연필을 연필꽂이 number2개에 number3자루씩 꽂을 때 남는 것 없이 모두 꽂으려면 연필꽂이는 적어도 몇 개 필요한가?,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // number3,12 8 1 7 ,,14,1 (8타)+1 상수
장미가 한 묶음에 8송이씩 16묶음 있습니다. 이 장미를 꽃병 한 개에 5송이씩 꽂을 때 남는 것 없이 모두 꽂으려면 꽃병은 적어도 몇 개 필요한지 구해 보시오.,8 * 16 // 5 + 1 if 8 * 16 % 5 != 0 else 8 * 16 // 6,장미가 한 묶음에 number0송이씩 number1묶음 있습니다. 이 장미를 꽃병 number2개에 number3송이씩 꽂을 때 남는 것 없이 모두 꽂으려면 꽃병은 적어도 몇 개 필요한지 구해 보시오.,number0 * number1 // number3 + number2 if number0 * number1 % number3 != 0 else number0 * number1 // 6,8 16 1 5 ,,26,+1 상수
길이가 52cm인 철사를 남김없이 겹치지 않게 사용하여 정사각형 한 개를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,52 / 4,길이가 number0cm인 철사를 남김없이 겹치지 않게 사용하여 정사각형 number1개를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,number0 / 4,52 1 ,,13,정사각형
1부터 9까지의 수 중 32를 나누어떨어지게 하는 수를 모두 더하시오.,"sum( i for i in range( 1 , 9 + 1 ) if 32 % i == 0 )",number0부터 number1까지의 수 중 number2를 나누어떨어지게 하는 수를 모두 더하시오.,"sum( i for i in range( number0 , number1 + number0 ) if number2 % i == 0 )",1 9 32 ,,15,+1 상수
동화책을 재희가 하루에 9쪽씩 15일 동안 읽었더니 모두 읽었습니다. 이 동화책을 동생이 하루에 4쪽씩 읽으면 모두 읽는 데 적어도 며칠이 걸리겠습니까?,9 * 15 // 4 + 1 if 9 * 15 % 4 != 0 else 9 * 15 // 4,동화책을 재희가 하루에 number0쪽씩 number1일 동안 읽었더니 모두 읽었습니다. 이 동화책을 동생이 하루에 number2쪽씩 읽으면 모두 읽는 데 적어도 며칠이 걸리겠습니까?,number0 * number1 // number2 + 1 if number0 * number1 % number2 != 0 else number0 * number1 // number2,9 15 4 ,,34,+1 상수
"영어 문제집의 무게는 1kg300g이고, 국어 문제집의 무게는 1kg700g입니다. 두 문제집의 무게는 모두 몇 kg입니까?",( 1 * 1000 + 300 + 1 * 1000 + 700 ) / 1000,"name0 문제집의 name1게는 number0kgnumber1g이고, name2 문제집의 name3게는 number2kgnumber3g입니다. 두 문제집의 name4게는 모두 몇 kg입니까?",( number2 * 1000 + number1 + number2 * 1000 + number3 ) / 1000,1 300 1 700 ,무 국어 영어 ,3,1000상수(무게변환)
10kg까지 담을 수 있는 가방이 있습니다. 이 가방에  4kg50g의 물건이 담겨 있다면 몇 몇 g을 더 담을 수 있습니까?,10 * 1000 - ( 4 * 1000 + 50 ),number0kg까지 담을 수 있는 가방이 있습니다. 이 가방에  number1kgnumber2g의 물건이 담겨 있다면 몇 몇 g을 더 담을 수 있습니까?,number0 * 1000 - ( number1 * 1000 + number2 ),10 4 50 ,,5950,1000상수(무게변환)
욕조에 물이 8l 들어 있었습니다. 하루에 750ml씩 3일 동안 사용하였다면 욕조에 남아 있는 물의 양은 몇 ml입니까?,8 * 1000 - 750 * 3,욕조에 물이 number0l 들어 있었습니다. 하루에 number1ml씩 number2일 동안 사용하였다면 욕조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,8 750 3 ,,5750,1000상수 (들이변환)
수조에 물이 9L 들어 있었습니다. 물통에 850mL씩 담아 4번 덜어 냈다면 수조에 남아 있는 물의 양은 몇 ml입니까?,9 * 1000 - 850 * 4,수조에 물이 number0name0 들어 있었습니다. 물통에 number1mname1씩 담아 number2번 덜어 냈다면 수조에 남아 있는 물의 양은 몇 ml입니까?,number0 * 1000 - number1 * number2,9 850 4 ,L ,5600,1000상수 (들이변환)
무게가 똑같은 음료수 4개를 담은 상자의 무게가 1kg950g입니다. 상자만의 무게가 350g이라면 음료수 한 개의 무게는 몇 g인지 구해 보시오.,( 1 * 1000 + 950 - 350 ) / 4,name0게가 똑같은 name1 number0개를 담은 상자의 name2게가 number1kgnumber2g입니다. 상자만의 name3게가 number3g이name4 name5 number4개의 name6게는 몇 g인지 구해 보시오.,( number4 * 1000 + number2 - number3 ) / number0,4 1 950 350 1 ,무 라면 음료수 ,400,1000상수(무게변환)
무게가 똑같은 동화책 5권을 담은 가방의 무게가 3kg700g입니다. 가방만의 무게가 1kg200g이라면 동화책 한 권의 무게는 몇 g인지 구해 보시오.,( ( ( 3 * 1000 + 700 ) - ( 1 * 1000 + 200 ) ) / 5 ),name0게가 똑같은 동화책 number0권을 담은 가방의 name1게가 number1kgnumber2g입니다. 가방만의 name2게가 number3kgnumber4g이name3 동화책 한 권의 name4게는 몇 g인지 구해 보시오.,( ( ( number1 * 1000 + number2 ) - ( number3 * 1000 + number4 ) ) / number0 ),5 3 700 1 200 ,무 라면 ,500,1000상수(무게변환)
두 자리 수의 덧셈식 'A4+2B=69'에서 A에 해당하는 숫자를 쓰시오.,"[ i for i in range( 1 , 10 ) for j in range( 0 , 10 ) if ( 10 * i + 4 ) + ( 10 * 2 + j ) == 69 ] [0]",number0자리 수의 덧셈식 'name0number1+number2name1=number3'에서 name2에 해당하는 숫자를 쓰시오.,"[ i for i in range( 1 , 10 ) for j in range( 0 , 10 ) if ( 10 * i + number1 ) + ( 10 * number2 + j ) == number3 ] [0]",2 4 2 69 ,A B ,4,"1(range(맨 첫째자리는 0이 될수 없기에), [0], 자리 수 표현, 어려운 문제)"
"A를 8로 나누면 몫은 B이고 나머지는 C가 됩니다. A, B, C는 자연수입니다. 이 식에서 몫과 나머지가 같습니다. 나누어지는 수 A 중 가장 큰 수를 구하시오.",( 8 - 1 ) * ( 8 + 1 ),"name0를 number0로 나누면 몫은 name1이고 나머지는 name2가 됩니다. name3, name4, name5는 자연수입니다. 이 식에서 몫과 나머지가 같습니다. 나누어지는 수 name6 중 가장 큰 수를 구하시오.",( number0 - 1 ) * ( number0 + 1 ),8 ,A B C ,63,"1(문제 식으로 정리하면 +1, -1 필요함)"
"서로 다른 두 자연수 A, B가 있습니다. 'A+B=30', 'A=B+B+B+B'일 때, A를 구하시오.",30 / ( 4 + 1 ),"서로 다른 두 자연수 name0, name1가 있습니다. 'name2+name3=number0', 'name4=name5+name6+name7+name8'일 때, name9를 구하시오.",number0 / ( 4 + 1 ),30 ,A B ,6,"1(B의 개수 1개, 4개)"
"1, 17, 33, 49, 65와 같은 규칙에서 25번째 놓을 수와 40번째 놓일 수를 각각 A와 B라 할 때, B-A를 구하시오.","( [ 1 , 17 , 33 , 49 , 65 ] [1] - [ 1 , 17 , 33 , 49 , 65 ] [0] ) * ( 40 - 25 )","number0, number1, number2, number3, number4와 같은 규칙에서 number5번째 놓을 수와 number6번째 놓일 수를 각각 name0와 name1라 할 때, name2-name3를 구하시오.","( [ number0 , number1 , number2 , number3 , number4 ] [1] - [ number0 , number1 , number2 , number3 , number4 ] [0] ) * ( number6 - number5 )",1 17 33 49 65 25 40 ,A B ,240,"1(공차 구할 때 [1],[0])"
"자연수를 규칙에 따라 4, 7, 10, A, 16, 19로 배열하였습니다. A에 알맞은 수를 구하시오.","( [ 4 , 7 , 10 ] [-1] + [ 16 , 19 ] [0] ) / 2","자연수를 규칙에 따라 number0, number1, number2, name0, number3, number4로 name1number5하였습니다. name2에 알맞은 수를 구하시오.","( [ number0 , number1 , number5 ] [-1] + [ number3 , number4 ] [0] ) / 2",4 7 10 16 19 10 ,A 배 배 ,13,"1(인덱싱, /2)"
"1,2,3,4,5,6,7,1,2,3,4,5,6,7과 같이 반복되는 수열이 있습니다. 왼쪽에서 57째 번 숫자는 무엇입니까?","[ 1 , 2 , 3 , 4 , 5 , 6 , 7 ] [ 57 % 7 - 1 ]","number0,number1,number2,number3,number4,number5,number6,number7,number8,number9,number10,number11,number12,number13과 같이 반복되는 수number14이 있습니다. 왼쪽에서 number15째 번 숫자는 name0엇입니까?","[ number7 , number8 , number9 , number10 , number11 , number12 , number13 ] [ number15 % number13 - number7 ]",1 2 3 4 5 6 7 1 2 3 4 5 6 7 10 57 ,무 ,1,1(인덱싱이라 -1)
"왼쪽부터 흰색 공 1개, 노란색 공 2개, 빨간색 공 3개가 반복되어 놓여 있습니다. 58째 번 공의 색깔을 쓰시오.","( [ ""흰색"" ] * 1 + [ ""노란색"" ] * 2 + [ ""빨간색"" ] * 3 ) [ 58 % ( 1 + 2 + 3 ) - 1 ]","왼쪽부터 name0 공 number0개, name1 공 number1개, name2 공 number2개가 반복되어 놓여 있습니다. number3째 번 공의 색깔을 쓰시오.","( [ ""name2"" ] * number0 + [ ""name0"" ] * number1 + [ ""name1"" ] * number2 ) [ number3 % ( number0 + number1 + number2 ) - number0 ]",1 2 3 58 ,노란색 빨간색 흰색 ,'빨간색',1(인덱싱이라 -1)
"100개의 사탕을 태형, 남준, 윤기 3명에게 순서대로 두 개씩 나누어 줍니다. 91번째 사탕을 받는 사람은 누구입니까?","( [ ""태형"" ] * 2 + [ ""남준"" ] * 2 + [ ""윤기"" ] * 2 ) [ 91 % ( 3 * 2 ) - 1 ]","number0개의 name0을 name1, name2, name3 number1명에게 순서대로 number2개씩 나누어 줍니다. number3번째 name4을 받는 사람은 누구입니까?","( [ ""name0"" ] * number2 + [ ""name1"" ] * number2 + [ ""name2"" ] * number2 ) [ number3 % ( number1 * number2 ) - 1 ]",100 3 2 91 ,태형 남준 윤기 사탕 ,'태형',"1(인덱싱이라 -1, 두 개)"
정국이는 4와 4를 모았습니다. 지민이는 3과 6을 모았습니다. 누가 모은 수가 더 큽니까?,"""정국"" if 4 + 4 > 3 + 6 else ""지민""",name0이는 number0와 number1를 모았습니다. name1이는 number2과 number3을 모았습니다. 누가 모은 수가 더 큽니까?,"""name0"" if number1 + number1 > number2 + number3 else ""name1""",4 4 3 6 ,정국 지민 ,지민,0
"5개의 수 1.4, 9/10, 1.1, 0.5, 13/10이 있습니다. 이 중에서 0.9보다 큰 수는 모두 몇 개입니까?","len( [ i for i in [ 1.4 , 9/10 , 1.1 , 0.5 , 13/10 ] if i > 0.9 ] )","number0개의 수 number1, number2, number3, number4, number5이 있습니다. 이 중에서 number6보다 큰 수는 모두 몇 개입니까?","len( [ i for i in [ number1 , number2 , number3 , number4 , number5 ] if i > number6 ] )",5 1.4 9/10 1.1 0.5 13/10 0.9 ,,3,0
