Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
작년에 90171.0명이 태어났으며 16320.0명이 이민했습니다. 작년에 몇명의 사람이 새로 왔습니까?,90171.0 + 16320.0,작년에 number0명이 태어났으며 number1명이 이민했습니다. 작년에 몇명의 사람이 새로 왔습니까?,number0 + number1,90171.0 16320.0 ,,106491,0
"민영이는 시간당 4.0마일, 총 20.0 마일을 방황했습니다. 민영이는 몇 시간 동안 방황 했습니까?",20.0 / 4.0,"name0이는 시간당 number0마일, 총 number1 마일을 방황했습니다. name1이는 몇 시간 동안 방황 했습니까?",number1 / number0,4.0 20.0 ,민영 ,5,0
"은지는 시간당 13.0 달러를 벌어들입니다. 그녀는 금요일에 9.0 시간, 토요일 10.0 시간, 일요일 3.0 시간을 일했습니다. 지민이는 얼마나 많은 돈을 벌었습니까?",13.0 * ( 9.0 + 10.0 + 3.0 ),"name0는 시간당 number0 달러를 벌어들입니다. 그녀는 name1에 number1 시간, name2 number2 시간, name3 number3 시간을 일했습니다. name4이는 얼마나 많은 돈을 벌었습니까?",number0 * ( number1 + number2 + number3 ),13.0 9.0 10.0 3.0 ,지민 은지 금요일 토요일 일요일 ,286,0
유나의 어항에 7.75 갤런의 물이 있습니다. 정국이 7.0 갤런을 더 많이 추가하면 몇 갤런이 있겠습니까?,7.75 + 7.0,name0의 어항에 number0 갤런의 물이 있습니다. name1이 number1 갤런을 더 많이 추가하면 몇 갤런이 있겠습니까?,number0 + number1,7.75 7.0 ,유나 정국 ,14.75,0
지민이는 과일 접시에 34.0 개의 복숭아를 갖고 있습니다. 그녀는 과수원에 가서 86.0 개를 최종 얻었습니다. 그녀는 몇개의 복숭아를 더 땃습니까?,86.0 - 34.0,name0이는 과일 접시에 number0 개의 복숭아를 갖고 있습니다. 그녀는 과수원에 가서 number1 개를 최종 얻었습니다. 그녀는 몇개의 복숭아를 더 땃습니까?,number1 - number0,34.0 86.0 ,지민 ,52,0
"석진이는 나무 각각에서 1마리의 새를 보았습니다. 총 나무가 12그루 있을 때, 석진이는 총 몇마리의 새를 보았습니까?",1.0 * 12.0,"name0이는 나name1 각각에서 number0마리의 새를 보았습니다. 총 나name2가 number1그루 있을 때, name3이는 총 몇마리의 새를 보았습니까?",number0 * number1,1 12 ,석진 무 ,12,0
공원에는 21.0 명의 사람이 있습니다. 총 12.0명이 집에 가고 나머지 사람들은 3.0 명씩 테이블에 앉았습니다. 총 몇개의 테이블이 필요합니까?,( 21.0 - 12.0 ) / 3.0,공원에는 number0 명의 사람이 있습니다. 총 number1명이 집에 가고 나머지 사람들은 number2 명씩 테이블에 앉았습니다. 총 몇개의 테이블이 필요합니까?,( number0 - number1 ) / number2,21.0 12.0 3.0 ,,3,0
"석진이는 54.0개의 껌을 갖고 있습니다. 지민이에게 16.0개의 껌을 주었을 때, 석진이가 갖고 있는 껌의 갯수는 몇개입니까?",54.0 - 16.0,"name0이는 number0개의 껌을 갖고 있습니다. name1이에게 number1개의 껌을 주었을 때, name2이가 갖고 있는 껌의 갯수는 몇개입니까?",number0 - number1,54.0 16.0 ,지민 석진 ,38,0
"정국이는 4.0 달러를 갖고 있습니다, 일을 하여 11.0 달러를 더 받았다면, 5.0 달러짜리 장난감을 총 몇개 살 수 있습니까?",( 4.0 + 11.0 ) / 5.0,"name0이는 number0 달러를 갖고 있습니다, 일을 하여 number1 달러를 더 받았다면, number2 달러짜리 장난name1을 총 몇개 살 수 있습니까?",( number0 + number1 ) / number2,4.0 11.0 5.0 ,정국 감 ,3,0
호석이는 78.0 개의 사탕이 있습니다. 그가 30.0 개를 먹은 뒤 8.0개씩 봉투에 담았습니다. 봉투의 개수는 몇개입니까?,( 78.0 - 30.0 ) / 8.0,name0이는 number0 개의 name1이 있습니다. 그가 number1 개를 먹은 뒤 number2개씩 봉투에 담았습니다. 봉투의 개수는 몇개입니까?,( number0 - number1 ) / number2,78.0 30.0 8.0 ,호석 사탕 ,6,0
"서랍에 115.0개의 연필이 있습니다. 지민이가 100.0 개의 연필을 추가로 두었을 때, 얼마나 많은 연필이 있습니까?",115.0 + 100.0,"서랍에 number0개의 연필이 있습니다. name0이가 number1 개의 연필을 추가로 두었을 때, 얼마나 많은 연필이 있습니까?",number0 + number1,115.0 100.0 ,지민 ,215,0
"민영이는 2041.0 개의 사과를 갖고 있습니다. 은지가 63093.0 개의 사과를 추가적으로 갖고 왔다면, 총 몇개의 사과가 있습니까?",2041.0 + 63093.0,"name0이는 number0 개의 name1를 갖고 있습니다. name2가 number1 개의 name3를 추가적으로 갖고 왔다면, 총 몇개의 name4가 있습니까?",number0 + number1,2041.0 63093.0 ,민영 은지 사과 ,65134,0
유나는 총 42.0권의 책을 갖고 있습니다. 책꽂이에 각각 3개의 책을 꽂는다면 총 몇개의 책꽂이가 필요합니까?,42.0 / 3.0,name0는 총 number0권의 책을 갖고 있습니다. 책꽂이에 각각 number1개의 책을 꽂는다면 총 몇개의 책꽂이가 필요합니까?,number0 / number1,42.0 3 ,유나 ,14,0
호석이는 7.0개의 풍선이 있고 민영이에게 5.0개를 주었습니다. 호석이는 몇개의 풍선을 갖고 있습니까?,7.0 - 5.0,name0이는 number0개의 풍선이 있고 name1이에게 number1개를 주었습니다. name2이는 몇개의 풍선을 갖고 있습니까?,number0 - number1,7.0 5.0 ,민영 호석 ,2,0
은지는 6206.0 갤런의 오일을 갖고 있습니다. 공사를 하는 동안 2475.0 갤런의 오일이 누출 되었다면 남은 오일은 몇 갤런 입니까?,6206.0 - 2475.0,name0는 number0 갤런의 오일을 갖고 있습니다. 공사를 하는 동안 number1 갤런의 오일이 누출 되었다면 남은 오일은 몇 갤런 입니까?,number0 - number1,6206.0 2475.0 ,은지 ,3731,0
유나가 시간당 10.0 킬로미터로 달리고 있습니다. 80.0킬로미터 떨어진 곳까지 몇 시간이 걸립니까?,80.0 / 10.0,name0가 시간당 number0 킬로미터로 달리고 있습니다. number1킬로미터 떨어진 곳까지 몇 시간이 걸립니까?,number1 / number0,10.0 80.0 ,유나 ,8,0
애완 동물 가게에 88.0 마리의 강아지가 있습니다. 34.0 마리를 팔고 각 박스에 6.0 마리씩 넣었습니다. 사용한 박스는 몇 개입니까?,( 88.0 - 34.0 ) / 6.0,애완 동물 가게에 number0 마리의 강아지가 있습니다. number1 마리를 팔고 각 박스에 number2 마리씩 넣었습니다. 사용한 박스는 몇 개입니까?,( number0 - number1 ) / number2,88.0 34.0 6.0 ,,9,0
"윤기는 초콜릿 캔디 12.0 상자를 구입하고 동생에게 5.0개의 캔디를 주었습니다. 각 상자에는 3.0개의 초콜릿 캔디가 들어 있다고 할 때, 윤기가 가진 초콜릿 캔디의 갯수는 몇 개 입니까?",3.0 * ( 12.0 - 5.0 ),"name0는 초콜릿 캔디 number0 상자를 구입하고 동생에게 number1개의 캔디를 주었습니다. 각 상자에는 number2개의 초콜릿 캔디가 들어 있다고 할 때, name1가 가진 초콜릿 캔디의 갯수는 몇 개 입니까?",number2 * ( number0 - number1 ),12.0 5.0 3.0 ,윤기 ,21,0
"석진이는 6.0개의 조개와 4.0개의 불가사리를 발견했습니다. 4.0개의 조개를 바다에 뿌렸을 때, 석진이가 가진 조개는 몇 개 입니까?",6.0 - 4.0,"name0이는 number0개의 조개와 number1개의 불가사리를 발견했습니다. number2개의 조개를 바다에 뿌렸을 때, name1이가 가진 조개는 몇 개 입니까?",number0 - number2,6.0 4.0 4.0 ,석진 ,2,0
64.0 명의 학생들이 학교의 퀴즈 팀을 위해 공부하고 있습니다. 그 중 36.0 명이 팀에 맞지 않고 남은 사람을 4.0명씩 그룹에 넣었습니다. 총 그룹은 몇 개 입니까?,( 64.0 - 36.0 ) / 4.0,number0 명의 학생들이 학교의 퀴즈 팀을 위해 공부하고 있습니다. 그 중 number1 명이 팀에 맞지 않고 남은 사람을 number2명씩 그룹에 넣었습니다. 총 그룹은 몇 개 입니까?,( number0 - number1 ) / number2,64.0 36.0 4.0 ,,7,0
"남준이는 8.0원의 피자를 구입했습니다. 그녀가 피자를 3판 주문 하였을 때, 지불한 총 금액은 얼마입니까?",3.0 * 8.0,"name0이는 number0원의 피자를 구입했습니다. 그녀가 피자를 number1판 주문 하였을 때, 지불한 총 금액은 얼마입니까?",number1 * number0,8.0 3 ,남준 ,24,0
"은지는 43.0개의 빨간 사과와 32.0개의 초록색 사과를 점심으로 주문 했습니다. 배달 중 2개의 녹색 사과가 분실되었다면, 총 배달된 사과는 몇 개 입니까?",43.0 + 32.0 - 2.0,"name0는 number0개의 빨간 name1와 number1개의 name2 name3를 점심으로 주문 했습니다. name4달 중 number2개의 녹색 name5가 분실되었다면, 총 name6달된 name7는 몇 개 입니까?",number0 + number1 - number2,43.0 32.0 2 ,은지 초록색 사과 배 배 ,73,0
학교 농구 팀을 위해 39.0 명의 여자와 4.0 명의 남자가 지원 했습니다. 그 중 26명이 탈퇴 했을 때 총 몇 명의 사람이 남았습니까?,39.0 + 4.0 - 26.0,학교 농구 팀을 위해 number0 명의 여자와 number1 명의 남자가 지원 했습니다. 그 중 number2명이 탈퇴 했을 때 총 몇 명의 사람이 남았습니까?,number0 + number1 - number2,39.0 4.0 26 ,,17,0
태형이가 공연을 한 번 보는데에 9.0원이 필요합니다. 총 4번의 공연을 보기 위해 얼마가 필요합니까?,9.0 * 4.0,name0이가 공연을 한 번 보는데에 number0원이 필요합니다. 총 number1번의 공연을 보기 위해 얼마가 필요합니까?,number0 * number1,9.0 4 ,태형 ,36,0
모래 상자의 가로 길이가 312.0cm 입니다. 이러한 모래 상자가 146.0개 있을때 총 길이는 몇 cm입니까?,312.0 * 146.0,모래 상자의 가로 길이가 number0cm 입니다. 이러한 모래 상자가 number1개 있을때 총 길이는 몇 cm입니까?,number0 * number1,312.0 146.0 ,,45552,0
"애완 동물 가게에는 9.0개의 새장이 있습니다. 각 새장에는 2.0마리의 앵무새와 6.0마리의 비둘기가 있을 때, 새는 총 몇 마리 입니까?",9.0 * ( 2.0 + 6.0 ),"애완 동물 가게에는 number0개의 새장이 있습니다. 각 새장에는 number1마리의 앵name0새와 number2마리의 비number3기가 있을 때, 새는 총 몇 마리 입니까?",number0 * ( number1 + number2 ),9.0 2.0 6.0 2 ,무 ,72,0
"호석이는 99.0원의 아이스크림을 샀습니다. 총 2개를 살 때, 호석이가 지불해야 하는 금액은 얼마입니까?",99.0 * 2.0,"name0이는 number0원의 아이스크림을 샀습니다. 총 number1개를 살 때, name1이가 지불해야 하는 금액은 얼마입니까?",number0 * number1,99.0 2 ,호석 ,198,0
"유정이는 6.0개의 파란색 풍선을 갖고 있습니다. 은지는 유정이보다 3.0배가 더 많은 풍선을 갖고 있을 때, 은지는 몇개의 풍선을 갖고 있습니까?",6.0 * 3.0,"name0이는 number0개의 name1 풍선을 갖고 있습니다. name2는 name3이보다 number1name4가 더 많은 풍선을 갖고 있을 때, name5는 몇개의 풍선을 갖고 있습니까?",number0 * number1,6.0 3.0 ,유정 은지 파란색 배 배 ,18,0
호석이는 시간당 5.0마일을 갈 수 있습니다. 마을에서 25.0마일 떨어진 호수를 갈 경우 몇 시간이 걸립니까?,25.0 / 5.0,name0이는 시간당 number0마일을 갈 수 있습니다. 마을에서 number1마일 떨어진 호수를 갈 경우 몇 시간이 걸립니까?,number1 / number0,5.0 25.0 ,호석 ,5,0
"유나는 9.0개의 상자를 갖고 있습니다. 각 상자에는 5.0개의 병이 들어 있을 때, 유나가 가진 병의 갯수는 총 몇 개 입니까?",5.0 * 9.0,"name0는 number0개의 상자를 갖고 있습니다. 각 상자에는 number1개의 병이 들어 있을 때, name1가 가진 병의 갯수는 총 몇 개 입니까?",number1 * number0,9.0 5.0 ,유나 ,45,0
"8.0명의 어린이가 있습니다. 96.0개의 케이크를 공평하게 나눠 주려고 할 때, 한 명당 몇개의 케이크를 받을 수 있습니까?",96.0 / 8.0,"number0명의 어린이가 있습니다. number1개의 케이크를 공평하게 나눠 주려고 할 때, number2명당 몇개의 케이크를 받을 수 있습니까?",number1 / number0,8.0 96.0 1 ,,12,0
"민영이는 7.0개의 검은 풍선을 갖고 있습니다. 은지는 민영이보다 4.0배 더 많은 풍선을 갖고 있을 때, 은지가 갖고 있는 풍선은 몇개입니까?",7.0 * 4.0,"name0이는 number0개의 검은 풍선을 갖고 있습니다. name1는 name2이보다 number1name3 더 많은 풍선을 갖고 있을 때, name4가 갖고 있는 풍선은 몇개입니까?",number0 * number1,7.0 4.0 ,민영 은지 배 배 ,28,0
"정국이는 33.0개의 사탕이 있습니다. 정국이가 처음 17.0개를 먹고 석진이가 정국이에게 19.0개의 사탕을 주었다면, 정국이는 몇개의 사탕을 갖고 있습니까?",33.0 + 19.0 - 17.0,"name0이는 number0개의 name1이 있습니다. name2이가 처음 number1개를 먹고 name3이가 name4이에게 number2개의 name5을 주었다면, name6이는 몇개의 name7을 갖고 있습니까?",number0 + number2 - number1,33.0 17.0 19.0 ,정국 석진 사탕 ,35,0
"서울에는 20817.0개의 아파트가 있습니다. 정부가 97741.0개의 아파트를 건설 했을 때, 총 몇개의 아파트가 있습니까?",20817.0 + 97741.0,"서울에는 number0개의 아파트가 있습니다. 정부가 number1개의 아파트를 건설 했을 때, 총 몇개의 아파트가 있습니까?",number0 + number1,20817.0 97741.0 ,,118558,0
"한 문제당 7.0점인 시험이 있습니다. 윤기는 총 3.0개의 문제를 풀었을 때, 윤기의 시험점수는 몇 점 입니까?",3.0 * 7.0,"한 문제당 number0점인 시험이 있습니다. name0는 총 number1개의 문제를 풀었을 때, name1의 시험점수는 몇 점 입니까?",number1 * number0,7.0 3.0 ,윤기 ,21,0
"민영이는 6.0개의 배를 골랐고, 태형이는 5.0개의 사과를 골랐습니다. 두 사람에게 총 몇개의 과일이 있습니까?",6.0 + 5.0,"name0이는 number0개의 name1를 골랐고, name2이는 number1개의 name3를 골랐습니다. 두 사람에게 총 몇개의 과일이 있습니까?",number0 + number1,6.0 5.0 ,민영 태형 사과 배 배 ,11,0
"민영이는 43.0개의 수학문제와 12.0개의 과학문제를 갖고 있습니다. 그녀가 학교에서 44.0개의 문제를 풀었다면, 남은 문제는 몇 개입니까?",43.0 + 12.0 - 44.0,"name0이는 number0개의 name1문제와 number1개의 name2문제를 갖고 있습니다. 그녀가 학교에서 number2개의 문제를 풀었다면, 남은 문제는 몇 개입니까?",number0 + number1 - number2,43.0 12.0 44.0 ,민영 수학 과학 ,11,0
지민이는 25.0개의 불고기버거와 17.0개의 피자를 주문 했습니다. 배달이 오다가 피자 10개를 잃어버렸다면 주문한 메뉴는 총 몇 개입니까?,25.0 + 17.0 - 10.0,name0이는 number0개의 불고기버거와 number1개의 피자를 주문 했습니다. name1달이 오다가 피자 number2개를 잃어버렸다면 주문한 메뉴는 총 몇 개입니까?,number0 + number1 - number2,25.0 17.0 10 ,지민 배 배 ,32,0
유정이는 55.0개의 사과를 갖고있습니다. 민영이가 44.0개의 사과를 먹었다면 남은 사과의 갯수는?,55.0 - 44.0,name0이는 number0개의 name1를 갖고있습니다. name2이가 number1개의 name3를 먹었다면 남은 name4의 갯수는?,number0 - number1,55.0 44.0 ,민영 유정 사과 ,11,0
지민이는 5송이의 포도를 갖고 있습니다. 각 포도에는 9.0개의 알이 있을 때 총 알의 갯수는 몇 개 입니까?,5.0 * 9.0,name0이는 number0송이의 name1를 갖고 있습니다. 각 name2에는 number1개의 알이 있을 때 총 알의 갯수는 몇 개 입니까?,number0 * number1,5 9.0 ,지민 포도 ,45,0
"호석이는 전반전에 3.0문제를 풀었습니다. 후반전에는 5.0문제를 풀었고, 한 문제당 3.0점 일 때, 호석이가 얻은 점수는 총 몇 점입니까?",3.0 * ( 3.0 + 5.0 ),"name0이는 전반전에 number0문제를 풀었습니다. 후반전에는 number1문제를 풀었고, 한 문제당 number2점 일 때, name1이가 얻은 점수는 총 몇 점입니까?",number2 * ( number2 + number1 ),3.0 5.0 3.0 ,호석 ,24,0
석진이는 29.0개의 종이를 샀고 민영이는 석진이에게 17.0개의 종이를 강탈 했습니다. 석진이가 가진 종이는 총 몇개입니까?,29.0 - 17.0,name0이는 number0개의 종이를 샀고 name1이는 name2이에게 number1개의 종이를 강탈 했습니다. name3이가 가진 종이는 총 몇개입니까?,number0 - number1,29.0 17.0 ,민영 석진 ,12,0
호석이는 집에 2.0명의 친구를 초대했습니다. 오후에 7.0명의 친구를 추가로 초대하고 각 친구에게는 7.0개의 사과가 있습니다. 총 사과의 갯수는 얼마입니까?,7.0 * ( 7.0 + 2.0 ),name0이는 집에 number0명의 친구를 초대했습니다. 오후에 number1명의 친구를 추가로 초대하고 각 친구에게는 number2개의 name1가 있습니다. 총 name2의 갯수는 얼마입니까?,number2 * ( number2 + number0 ),2.0 7.0 7.0 ,호석 사과 ,63,0
"윤기는 사탕 5.0개를 갖고 있습니다. 지민이가 86.0개의 사탕을 윤기에게 주었을 때, 윤기가 가진 사탕은 총 몇개입니까?",5.0 + 86.0,"name0는 name1 number0개를 갖고 있습니다. name2이가 number1개의 name3을 name4에게 주었을 때, name5가 가진 name6은 총 몇개입니까?",number0 + number1,5.0 86.0 ,윤기 지민 사탕 ,91,0
"호석이는 3개의 모니터를 갖고 있습니다. 각 모니터에는 144개의 픽셀이 있을 때, 총 픽셀의 갯수는 몇개 입니까?",144.0 * 3.0,"name0이는 number0개의 모니터를 갖고 있습니다. 각 모니터에는 number1개의 픽셀이 있을 때, 총 픽셀의 갯수는 몇개 입니까?",number1 * number0,3 144 ,호석 ,432,0
"정국이는 10.0개의 빨간 풍선을 갖고 있습니다. 태형이가 46.0개의 빨간 풍선을 정국이에게 주었고, 정국이는 16.0개의 빨간 풍선을 추가로 구매했습니다. 정국이가 가진 풍선은 총 몇 개입니까?",10.0 + 46.0 + 16.0,"name0이는 number0개의 빨간 풍선을 갖고 있습니다. name1이가 number1개의 빨간 풍선을 name2이에게 주었고, name3이는 number2개의 빨간 풍선을 추가로 구매했습니다. name4이가 가진 풍선은 총 몇 개입니까?",number0 + number1 + number2,10.0 46.0 16.0 ,정국 태형 ,72,0
상점에는 34.0개의 오렌지가 있습니다. 지민이는 오래된 20.0개를 버리고 13.0개의 새로운 오렌지를 구매했습니다. 상점에는 총 몇개의 오렌지가 있습니까?,34.0 + 13.0 - 20.0,상점에는 number0개의 오렌지가 있습니다. name0이는 오래된 number1개를 버리고 number2개의 새로운 오렌지를 구매했습니다. 상점에는 총 몇개의 오렌지가 있습니까?,number0 + number2 - number1,34.0 20.0 13.0 ,지민 ,27,0
유나에게는 22.0 권의 책이 있습니다. 윤기는 20.0 권의 책이 있습니다. 그들이 가진 총 책은 몇 권입니까?,22.0 + 20.0,name0에게는 number0 권의 책이 있습니다. name1는 number1 권의 책이 있습니다. 그들이 가진 총 책은 몇 권입니까?,number0 + number1,22.0 20.0 ,유나 윤기 ,42,0
태형이는 7.0개의 지우개를 갖고 있습니다. 남준이는 8.0개의 연필을 갖고 있습니다. 윤기는 4.0개의 볼펜을 갖고 있습니다. 세 사람이 갖고 있는 학용품은 총 몇 개입니까?,7.0 + 8.0 + 4.0,name0이는 number0개의 지우개를 갖고 있습니다. name1이는 number1개의 연필을 갖고 있습니다. name2는 number2개의 name3을 갖고 있습니다. 세 사람이 갖고 있는 학용품은 총 몇 개입니까?,number0 + number1 + number2,7.0 8.0 4.0 ,태형 남준 윤기 볼펜 ,19,0
호석이는 11.0시간 만에 715.0 킬로미터를 여행 했습니다. 호석이는 평균 몇 킬로미터로 여행했습니까?,715.0 / 11.0,name0이는 number0시간 만에 number1 킬로미터를 여행 했습니다. name1이는 평균 몇 킬로미터로 여행했습니까?,number1 / number0,11.0 715.0 ,호석 ,65,0
"민영이는 9.0개의 상자를 갖고 있습니다. 각 상자에는 수박 6개씩 들어있을때, 총 수박의 갯수는 몇 개 입니까?",9.0 * 6.0,"name0이는 number0개의 상자를 갖고 있습니다. 각 상자에는 name1 number1개씩 들어있을때, 총 name2의 갯수는 몇 개 입니까?",number0 * number1,9.0 6 ,민영 수박 ,54,0
서랍에는 39.0개의 가위와 22.0개의 연필이 있습니다. 민영이는 서랍에 13.0개의 가위를 두었습니다. 총 몇개의 가위가 있습니까?,39.0 + 13.0,서랍에는 number0개의 가위와 number1개의 연필이 있습니다. name0이는 서랍에 number2개의 가위를 두었습니다. 총 몇개의 가위가 있습니까?,number0 + number2,39.0 22.0 13.0 ,민영 ,52,0
"정국이는 87.0개의 돌을 갖고 있습니다. 정국이가 호석이에게 8.0개의 돌을 주었을 때, 정국이가 가진 돌은 몇 개 입니까?",87.0 - 8.0,"name0이는 number0개의 돌을 갖고 있습니다. name1이가 name2이에게 number1개의 돌을 주었을 때, name3이가 가진 돌은 몇 개 입니까?",number0 - number1,87.0 8.0 ,정국 호석 ,79,0
"지민, 석진, 태형이가 식당에 갔습니다. 한 명당 8.0개의 피자를 먹고 10.0개의 사과를 먹었습니다. 총 먹은 음식은 몇 개 입니까?",( 8.0 + 10.0 ) / 3.0,"name0, name1, name2이가 식당에 갔습니다. number0명당 number1개의 피자를 먹고 number2개의 name3를 먹었습니다. 총 먹은 음식은 몇 개 입니까?",( number1 + number2 ) / 3,1 8.0 10.0 ,태형 지민 석진 사과 ,6,0
"은지는 212.0 마리의 물고기를 갖고 있습니다. 280.0마리의 물고기를 추가로 구입했을 때, 은지가 갖고 있는 물고기는 총 몇마리 입니까?",280.0 - 212.0,"name0는 number0 마리의 물고기를 갖고 있습니다. number1마리의 물고기를 추가로 구입했을 때, name1가 갖고 있는 물고기는 총 몇마리 입니까?",number1 - number0,212.0 280.0 ,은지 ,68,0
"책상에 바나나가 2.0개 있습니다. 원숭이가 7개의 바나나를 더 추가 했을 때, 총 바나나의 갯수는 몇 개입니까?",2.0 + 7.0,"책상에 바나나가 number0개 있습니다. 원숭이가 number1개의 바나나를 더 추가 했을 때, 총 바나나의 갯수는 몇 개입니까?",number0 + number1,2.0 7 ,,9,0
남준이는 오전에 8.2마일을 하이킹 했습니다. 오후에 1.6마일을 더 하이킹 했으면 총 몇마일을 하이킹 했습니까?,8.2 + 1.6,name0이는 오전에 number0마일을 하이킹 했습니다. 오후에 number1마일을 더 하이킹 했으면 총 몇마일을 하이킹 했습니까?,number0 + number1,8.2 1.6 ,남준 ,9.80,0
"석진이는 91.0개의 카드를 갖고 있습니다. 17.0개의 카드를 민영이에게 주엇을 때, 석진이는 몇 개의 카드를 갖고 있습니까?",91.0 - 17.0,"name0이는 number0개의 카드를 갖고 있습니다. number1개의 카드를 name1이에게 주엇을 때, name2이는 몇 개의 카드를 갖고 있습니까?",number0 - number1,91.0 17.0 ,민영 석진 ,74,0
"농구팀에서 가장 키가 큰 선수는 77.75cm입니다. 가장 키가 작은 선수는 9.5cm더 작을 때, 가장 키가 작은 선수는 몇 cm 입니까?",77.75 - 9.5,"농구팀에서 가장 키가 큰 선수는 number0cm입니다. 가장 키가 작은 선수는 number1cm더 작을 때, 가장 키가 작은 선수는 몇 cm 입니까?",number0 - number1,77.75 9.5 ,,68.25,0
"사탕은 개당 18.0원 입니다. 총 136.0개의 사탕이 있을 때, 총 얼마입니까?",136.0 * 18.0,"name0은 개당 number0원 입니다. 총 number1개의 name1이 있을 때, 총 얼마입니까?",number1 * number0,18.0 136.0 ,사탕 ,2448,0
태형이의 바구니에는 28.0개의 딸기가 있습니다. 그는 35.0개의 딸기를 더 구매햇을때 태형이가 갖고있는 딸기는 몇 개입니까?,28.0 + 35.0,name0이의 바구니에는 number0개의 딸기가 있습니다. 그는 number1개의 딸기를 더 구매햇을때 name1이가 갖고있는 딸기는 몇 개입니까?,number0 + number1,28.0 35.0 ,태형 ,63,0
"윤기는 344.0권의 책을 갖고 있습니다. 136.0권을 학교에 두고 왔을때, 몇 권의 책을 갖고 있습니까?",344.0 - 136.0,"name0는 number0권의 책을 갖고 있습니다. number1권을 학교에 두고 왔을때, 몇 권의 책을 갖고 있습니까?",number0 - number1,344.0 136.0 ,윤기 ,208,0
지민이는 49.0개의 종이과 24.0개의 인형을 갖고 있습니다. 지민이의 아빠가 지민이에게 39.0개의 인형과 100개의 종이를 주었습니다. 민영이가 가진 총 인형의 갯수는 몇 개 입니까?,24.0 + 39.0,name0이는 number0개의 종이과 number1개의 인형을 갖고 있습니다. name1이의 아빠가 name2이에게 number2개의 인형과 number3개의 종이를 주었습니다. name3이가 가진 총 인형의 갯수는 몇 개 입니까?,number1 + number2,49.0 24.0 39.0 100 ,민영 지민 ,63,0
유정이는 7.0개의 레몬을 골랐고 나무에서 9.0개의 레몬을 더 땃습니다. 유정이가 가진 레몬은 총 몇개 입니까?,7.0 + 9.0,name0이는 number0개의 레몬을 골랐고 나name1에서 number1개의 레몬을 더 땃습니다. name2이가 가진 레몬은 총 몇개 입니까?,number0 + number1,7.0 9.0 ,유정 무 ,16,0
사탕은 한 개당 8.0칼로리입니다. 3개의 사탕은 몇 칼로리입니까?,8.0 * 3.0,name0은 number0개당 number1칼로리입니다. number2개의 name1은 몇 칼로리입니까?,number1 * number2,1 8.0 3 ,사탕 ,24,0
"석진이는 9.0개의 티겟을 갖고 있습니다. 한 개의 티켓은 5.0이 입장 할 수 있을때, 총 몇명이 입장 할 수 있습니까?",9.0 * 5.0,"name0이는 number0개의 티겟을 갖고 있습니다. number1개의 티켓은 number2이 입장 할 수 있을때, 총 몇명이 입장 할 수 있습니까?",number0 * number2,9.0 1 5.0 ,석진 ,45,0
은지는 8.0마리의 고양이를 갖고 있습니다. 유나에게 2.0마리를 주었다면 은지는 총 몇마리의 고양이를 갖고 있습니까?,8.0 - 2.0,name0는 number0마리의 고양이를 갖고 있습니다. name1에게 number1마리를 주었다면 name2는 총 몇마리의 고양이를 갖고 있습니까?,number0 - number1,8.0 2.0 ,유나 은지 ,6,0
석진이는 냉장고에 14.0개의 사과를 갖고 있습니다. 그의 아빠락 45.0개의 사과를 추가로 넣고 동생이 8.0개를 먹었다면 냉장고에 몇개의 사과가 남아 있습니까?,14.0 + 45.0 - 8.0,name0이는 냉장고에 number0개의 name1를 갖고 있습니다. 그의 아빠락 number1개의 name2를 추가로 넣고 동생이 number2개를 먹었다면 냉장고에 몇개의 name3가 남아 있습니까?,number0 + number1 - number2,14.0 45.0 8.0 ,석진 사과 ,51,0
