Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
어떤 자연수를 41로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 48로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 구해 보세요.,( 41 - 1 ) + ( 48 - 1 ),어떤 자연수를 number0로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 number1로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 구해 보세요.,( number0 - 1 ) + ( number1 - 1 ),41 48 ,,87,0
"석진, 남준, 윤기는 똑같은 컵에 물을 가득 따라 마셨습니다. 컵에 물이 1/8, 1/7, 1/2만큼 남았습니다. 누구의 물이 가장 적게 남았나요?","'석진' if min( 1/8 , 1/7 , 1/2 ) == 1/8 else ( '남준' if min( 1/8 , 1/7 , 1/2 ) == 1/7 else '윤기')","name0, name1, name2는 똑같은 컵에 물을 가득 따라 마셨습니다. 컵에 물이 number0, number1, number2만큼 남았습니다. 누구의 물이 가장 적게 남았나요?","'name2' if min( number0 , number1 , number2 ) == number0 else ( 'name0' if min( number0 , number1 , number2 ) == number1 else 'name1')",1/8 1/7 1/2 ,남준 윤기 석진 ,석진,0
김밥이 한줄에 8개씩 36줄 있습니다. 이중에서 김밥 4알을 먹었다면 남은 김밥은 몇 개인가요?,8 * 36 - 4,name0이 한줄에 number0개씩 number1줄 있습니다. 이중에서 name1 number2알을 먹었다면 남은 name2은 몇 개인가요?,number0 * number1 - number2,8 36 4 ,김밥 ,284,0
유나네 학교 3학년 선생님과 학생이 수학여행을 가려고 35인승 버스 18대에 나누어 탔습니다. 버스마다 4자리씩 비어 있다면 3학년 선생님과 학생은 모두 몇 명인가요?,( 35 - 4 ) * 18,name0네 학교 number0학년 선생님과 학생이 name1여행을 가려고 number1인승 name2 number2대에 나누어 탔습니다. name3마다 number3자리씩 비어 있다면 number4학년 선생님과 학생은 모두 몇 명인가요?,( number1 - number3 ) * number2,3 35 18 4 3 ,유나 수학 버스 ,558,0
호석이는 하루 24시간 중 3/8만큼 잠을 자고 태형이는 하루 24시간 중 1/3만큼 잠을 잔다고 할 때 하루에 잠을 더 많이 자는 사람은 누구인가요?,'호석' if 24 * 3/8 > 24 * 1/3 else '태형',name0이는 하루 number0시간 중 number1만큼 잠을 자고 name1이는 하루 number2시간 중 number3만큼 잠을 잔다고 할 때 하루에 잠을 더 많이 자는 사람은 누구인가요?,'name1' if number2 * number1 > number2 * number3 else 'name0',24 3/8 24 1/3 ,태형 호석 ,호석,0
4km 500m와 3200m의 차이는 몇 m인가요?,abs( 4 * 1000 + 500 - 3200 ),number0km number1m와 number2m의 차이는 몇 m인가요?,abs( number0 * 1000 + number1 - number2 ),4 500 3200 ,,1300,1000 상수 (길이변환)
"지민이는 월요일에 33분, 수요일에 33분 목요일에 99분, 금요일에 41분, 일주일에 평균 50분 축구를 한다고 한다. 화요일에는 몇 분동안 축구를 하였을까?",50 * 5 - ( 33 + 33 + 99 + 41 ),"name0이는 월요일에 number0분, name1에 number1분 name2에 number2분, name3에 number3분, 일주일에 평균 number4분 축구를 한다고 한다. name4에는 몇 분동안 축구를 하였을까?",number4 * 5 - ( number1 + number1 + number2 + number3 ),33 33 99 41 50 ,지민 화요일 수요일 목요일 금요일 ,44,0
"감나무가 태형이네 과수원에는 314그루 있고, 윤기네 과수원에는 195그루 있습니다. 감나무 한 그루에서 수확한 감의 수의 평균이 128개일 때, 태형이와 윤기네 과수원에서 수확한 감은 모두 몇 개인가요?",( 314 + 195 ) * 128,"name0나name1가 name2이네 과수원에는 number0그루 있고, name3네 과수원에는 number1그루 있습니다. name4나name5 한 그루에서 수확한 name6의 수의 평균이 number2개일 때, name7이와 name8네 과수원에서 수확한 name9은 모두 몇 개인가요?",( number0 + number1 ) * number2,314 195 128 ,태형 윤기 감 무 ,65152,0
"민영이는 국어와 사회 점수의 평균은 84점이고 수학, 영어, 과학 점수의 평균은 89점입니다. 민영이의 다섯 과목 점수의 평균은 몇 점인가요?",( 84 * 2 + 89 * 3 ) / 5,"name0이는 name1와 name2 점수의 평균은 number0점이고 name3, name4, name5 점수의 평균은 number1점입니다. name6이의 number2 과목 점수의 평균은 몇 점인가요?",( number0 * 2 + number1 * 3 ) / number2,84 89 5 ,민영 국어 영어 수학 사회 과학 ,87,0
"유정이의 수학 단원별 수학 점수는 94, 90, 85, 93, 83 점일 때 수학 시험 점수의 평균이 90점 이상이 되려면 마지막 시험에 적어도 몇 점을 받아야 할까?",90 * 6 - ( 94 + 90 + 85 + 93 + 83 ),"name0이의 name1 단원별 name2 점수는 number0, number1, number2, number3, number4 점일 때 name3 시험 점수의 평균이 number5점 이상이 되려면 마지막 시험에 적어도 몇 점을 받아야 할까?",number5 * 6 - ( number0 + number5 + number2 + number3 + number4 ),94 90 85 93 83 90 ,유정 수학 ,95,0
연필 한 타를 필통 3개에 똑같이 나누어 담으려고 합니다. 연필을 한 필통에 몇 자루씩 담아야 하나요?,12 * 1 / 3,연필 한 타를 필통 number0개에 똑같이 나누어 담으려고 합니다. 연필을 한 필통에 몇 자루씩 담아야 number1요?,12 * number1 / number0,3 1 ,,4,"1 (한 타, 두 타)"
(가)에서 출발하는 기차에 343명이 탔습니다. 다음 역에서 176명이 내리고 새로 탄 사람은 없었습니다. 기차에는 몇 명이 타고 있나요?,343 - 176,name0에서 출발하는 name1에 number0명이 탔습니다. 다음 역에서 number1명이 내리고 새로 탄 사람은 없었습니다. name2에는 몇 명이 타고 있나요?,number0 - number1,343 176 ,(가) 기차 ,167,0
"수의 배열 59, 42, 54, 62, 48, 37 에서 6으로 남김없이 나누어지는 수는 모두 몇개인가요?","[ i % 6 for i in [ 59 , 42 , 54 , 62 , 48 , 37 ] ].count( 0 )","수의 name0number0 number1, number2, number3, number4, number5, number6 에서 number7으로 남김없이 나누어지는 수는 모두 몇개인가요?","[ i % number7 for i in [ number1 , number2 , number3 , number4 , number5 , number6 ] ].count( 0 )",10 59 42 54 62 48 37 6 ,배 배 ,3,0
선생님께서 색연필 3타를 학생들에게 상품으로 주려고 할 때 상품으로 줄 색연필은 모두 몇 자루인가요?,12 * 3,선생님께서 색연필 number0타를 학생들에게 상품으로 주려고 할 때 상품으로 줄 색연필은 모두 몇 자루인가요?,12 * number0,3 ,,36,0
유나는 감자를 한 봉지에 20개씩 4봉지를 가지고 있고 은지는 감자를 한 봉지에 13개씩 3봉지를 가지고 있다고 할 때 유나와 은지가 가지고 있는 감자는 모두 몇 개인지 구해보세요,20 * 4 + 13 * 3,name0는 name1자를 한 봉지에 number0개씩 number1봉지를 가지고 있고 name2는 name3자를 한 봉지에 number2개씩 number3봉지를 가지고 있다고 할 때 name4와 name5가 가지고 있는 name6자는 모두 몇 개인지 구해보세요,number0 * number1 + number2 * number3,20 4 13 3 ,유나 은지 감 ,119,0
길에 한쪽에 처음부터 끝까지 장미 6송이를 16m 간격으로 나란히 심었습니다. 이 길의 길이는 몇 m인가요?,16 * 5,길에 한쪽에 처음부터 끝까지 장미 number0송이를 number1m 간격으로 나란히 심었습니다. 이 길의 길이는 몇 m인가요?,number1 * 5,6 16 ,,80,0
"석진이가 가지고 있는 연필의 길이는 99mm, 볼펜의 길이는 10.4cm입니다. 연필과 볼펜 중 길이가 더 긴 것은 어느 것인가요?",'볼펜' if 99 < 10.4 * 10 else '연필',"name0이가 가지고 있는 연필의 길이는 number0mm, name1의 길이는 number1cm입니다. 연필과 name2 중 길이가 더 긴 것은 어느 것인가요?",'name1' if number0 < number1 * 10 else '연필',99 10.4 ,석진 볼펜 ,볼펜,0
튤립이 한 화분에 7송이씩 있는 7개의 화분이 있습니다. 튤립을 한 명에게 7송이씩 나누어 주면 몇 명에게 나누어 줄 수 있나요?,7 * 7 / 7,튤립이 한 화분에 number0송이씩 있는 number1개의 화분이 있습니다. 튤립을 number2명에게 number3송이씩 나누어 주면 몇 명에게 나누어 줄 수 있나요?,number0 * number1 / number3,7 7 1 7 ,,7,0
"학교에서 태형이네 집까지의 거리는 1.9km, 유정이네 집까지의 거리는 0.8km, 민영이의 집까지는 1.5km입니다. 세 사람 중 학교에서 가장 먼 곳에 사는 사람은 누구인가요?","'태형' if max( 1.9 , 0.8 , 1.5 ) == 1.9 else ( '유정' if max( 1.9 , 0.8 , 1.5 ) == 0.8 else '민영' )","학교에서 name0이네 집까지의 거리는 number0km, name1이네 집까지의 거리는 number1km, name2이의 집까지는 number2km입니다. 세 사람 중 학교에서 가장 먼 곳에 사는 사람은 누구인가요?","'name2' if max( number0 , number1 , number2 ) == number0 else ( 'name1' if max( number0 , number1 , number2 ) == number1 else 'name0' )",1.9 0.8 1.5 ,민영 유정 태형 ,태형,0
윤기는 바나나 45개를 사서 3개를 먹고 남는 바나나를 한 봉지에 7개씩 담아 포장하려고 합니다. 필요한 봉지는 몇 장인가요?,( 45 - 3 ) / 7,name0는 바나나 number0개를 사서 number1개를 먹고 남는 바나나를 한 봉지에 number2개씩 담아 포장하려고 합니다. 필요한 봉지는 몇 장인가요?,( number0 - number1 ) / number2,45 3 7 ,윤기 ,6,0
"배열 61, 4, 7, 72에서 가장 큰 수와 가장 작은 수의 곱은 얼마인가요?","max( 61 , 4 , 7 , 72 ) * min( 61 , 4 , 7 , 72 )","name0number0 number1, number2, number3, number4에서 가장 큰 수와 가장 작은 수의 곱은 얼마인가요?","max( number1 , number2 , number3 , number4 ) * min( number1 , number2 , number3 , number4 )",10 61 4 7 72 ,배 배 ,288,0
호석이는 오전에 딴 사과 8개와 오후에 딴 사과 8개를 봉지 2장에 똑같이 나누어 담으려고 합니다. 한 봉지에 사과를 몇 개씩 담아야 하나요?,( 8 + 8 ) / 2,name0이는 오전에 딴 name1 number0개와 오후에 딴 name2 number1개를 봉지 number2장에 똑같이 나누어 담으려고 합니다. 한 봉지에 name3를 몇 개씩 담아야 number3요?,( number1 + number1 ) / number2,8 8 2 1 ,호석 사과 ,8,0
한 학교에 축구공이 6개씩 있습니다. 38개의 학교에는 모두 몇 개의 축구공이 있을까요?,6 * 38,한 학교에 name0이 number0개씩 있습니다. number1개의 학교에는 모두 몇 개의 name1이 있을까요?,number0 * number1,6 38 ,축구공 ,228,0
한 대에 17명씩 탈 수 있는 버스가 있습니다. 이 버스 90대에 탈 수 있는 사람은 모두 몇 명인가요?,17 * 90,한 대에 number0명씩 탈 수 있는 name0가 있습니다. 이 name1 number1대에 탈 수 있는 사람은 모두 몇 명인가요?,number0 * number1,17 90 ,버스 ,1530,0
마트에 복숭아가 25개씩 60줄로 놓여 있습니다. 마트에 놓여있는 복숭아는 모두 몇 개인가요?,25 * 60,마트에 복숭아가 number0개씩 number1줄로 놓여 있습니다. 마트에 놓여있는 복숭아는 모두 몇 개인가요?,number0 * number1,25 60 ,,1500,0
"정국이는 280원짜리 공책 4장을 사고 2,000원을 냈습니다. 정국이가 받아야할 돈은 얼마인가요?",2000 - 280 * 4,"name0이는 number0원짜리 공책 number1장을 사고 number2,number3원을 냈습니다. name1이가 받아야할 돈은 얼마인가요?",2000 - number0 * number1,280 4 2 000 ,정국 ,880,0
하루는 24시간이고 1시간은 60분입니다. 이틀은 몇분인가요?,24 * 2 * 60,하루는 number0시간이고 number1시간은 number2분입니다. 이틀은 몇분인가요?,number0 * 2 * number2,24 1 60 ,,2880,1 (이틀)
유나의 반 학생 수는 20명입니다. 선생님께서 학생들에게 지우개를 69개씩 나누어 주었더니 11개가 남았습니다. 처음에 지우개는 몇 개 있었나요?,69 * 20 * 11,name0의 반 학생 수는 number0명입니다. 선생님께서 학생들에게 지우개를 number1개씩 나누어 주었더니 number2개가 남았습니다. 처음에 지우개는 몇 개 있었나요?,number1 * number0 * number2,20 69 11 ,유나 ,1391,0
귤이 8개씩 21줄 있습니다. 이 중에서 귤 9개를 먹었다면 남은 귤은 몇 개인가요?,8 * 21 - 9,name0이 number0개씩 number1줄 있습니다. 이 중에서 name1 number2개를 먹었다면 남은 name2은 몇 개인가요?,number0 * number1 - number2,8 21 9 ,귤 ,159,0
A에 4를 곱해야하는데 잘못하여 더했더니 207이 되었습니다. 바르게 계산한 값은 얼마인가요?,( 207 - 4 ) * 4,name0에 number0를 곱해야하는데 잘못하여 더했더니 number1이 되었습니다. 바르게 계산한 값은 얼마인가요?,( number1 - number0 ) * number0,4 207 ,A ,812,0
"유나는 과학 문제를 매일 풀었습니다. 18일 동안은 하루에 28개씩 풀었고, 28일 동안은 하루에 23개씩 풀었습니다. 유나가 46일동안 푼 과학 문제는 모두 몇 개인가요?",28 * 18 + 23 * 28,"name0는 name1 문제를 매일 풀었습니다. number0일 동안은 하루에 number1개씩 풀었고, number2일 동안은 하루에 number3개씩 풀었습니다. name2가 number4일동안 푼 name3 문제는 모두 몇 개인가요?",number2 * number0 + number3 * number2,18 28 28 23 46 ,유나 과학 ,1148,0
"선물 한개를 포장하는데 분홍색 리본 12cm, 파란색 리본 26cm가 필요합니다. 같은 선물 13개를 포장하는 데 필요한 리본은 모두 몇 cm 인가요?",( 12 + 26 ) * 13,"선물 number0개를 포장하는데 분홍색 리본 number1cm, name0 리본 number2cm가 필요합니다. 같은 선물 number3개를 포장하는 데 필요한 리본은 모두 몇 cm 인가요?",( number1 + number2 ) * number3,1 12 26 13 ,파란색 ,494,0
은지네 학교에서 수학여행을 가려고 17인승 버스 16대에 나누어 탔습니다. 버스마다 4자리씩 비어 있다면 3학년 선생님과 학생은 모두 몇 명인가요?,( 17 - 4 ) * 16,name0네 학교에서 name1여행을 가려고 number0인승 name2 number1대에 나누어 탔습니다. name3마다 number2자리씩 비어 있다면 number3학년 선생님과 학생은 모두 몇 명인가요?,( number0 - number2 ) * number1,17 16 4 3 ,은지 수학 버스 ,208,0
"한 상자에 포도를 8개씩 담았더니 18상자가 되었고, 상자 하나에 바나나를 4개씩 담았더니 32상자가 되었습니다. 어떤 과일이 더 많습니까?",'포도' if 8 * 18 > 4 * 32 else '바나나',"한 상자에 name0를 number0개씩 담았더니 number1상자가 되었고, 상자 number2에 바나나를 number3개씩 담았더니 number4상자가 되었습니다. 어떤 과일이 더 많습니까?",'name0' if number0 * number1 > number3 * number4 else '바나나',8 18 1 4 32 ,포도 ,포도,0
빵이 35개 있습니다. 한 교실 당 5 개씩 나누어 주면 몇 개의 반에 나누어 줄 수 있나요?,35 / 5,name0이 number0개 있습니다. 한 교실 당 number1 개씩 나누어 주면 몇 개의 반에 나누어 줄 수 있나요?,number0 / number1,35 5 ,빵 ,7,0
민영이네 반 12명이 봉사활동을 가려고 합니다. 한 모둠을 3명으로 하면 몇 모둠이 되는지 구하시오.,12 / 3,name0이네 반 number0명이 봉사활동을 가려고 합니다. 한 모둠을 number1명으로 하면 몇 모둠이 되는지 구하시오.,number0 / number1,12 3 ,민영 ,4,0
석진이는 과자 62개를 사서 6개를 먹고 남는 과자를 한 봉지에 8개씩 담아 포장하려고 합니다. 필요한 봉지는 몇장인가요?,( 62 - 6 ) / 8,name0이는 name1 number0개를 사서 number1개를 먹고 남는 name2를 한 봉지에 number2개씩 담아 포장하려고 합니다. 필요한 봉지는 몇장인가요?,( number0 - number1 ) / number2,62 6 8 ,석진 과자 ,7,0
주스가 한 상자에 7병씩 7상자 있습니다. 이 주스를 한명에게 7병씩 나누어주면 몇 명에게 나누어 줄 수 있나요?,( 7 * 7 ) / 7,name0가 한 상자에 number0병씩 number1상자 있습니다. 이 name1를 number2명에게 number3병씩 나누어주면 몇 명에게 나누어 줄 수 있나요?,( number3 * number3 ) / number3,7 7 1 7 ,주스 ,7,0
"배열 40, 81, 45, 63, 54, 34 에서 9으로 남김없이 나누어지는 수는 모두 몇개인가요?","[ i % 9 for i in [ 40 , 81 , 45 , 63 , 54 , 34 ] ].count( 0 )","name0number0 number1, number2, number3, number4, number5, number6 에서 number7으로 남김없이 나누어지는 수는 모두 몇개인가요?","[ i % number7 for i in [ number1 , number2 , number3 , number4 , number5 , number6 ] ].count( 0 )",10 40 81 45 63 54 34 9 ,배 배 ,4,0
X를 5로 나누었더니 몫이 8이 되었습니다. X를 4로 나눈 몫을 구해보세요.,5 * 8 / 4,name0를 number0로 나누었더니 몫이 number1이 되었습니다. name1를 number2로 나눈 몫을 구해보세요.,number0 * number1 / number2,5 8 4 ,X ,10,0
호석이가 음료수 한 통으로 10개의 컵에 똑같이 나누어 담아서 그 중 2컵을 마셨습니다. 호석이가 마신 음료수는 음료수 한 통의 얼마인지 구하세요.,2 / 10,name0이가 name1 number0통으로 number1개의 컵에 똑같이 나누어 담아서 그 중 number2컵을 마셨습니다. name2이가 마신 name3는 name4 number3통의 얼마인지 구하세요.,number2 / number1,1 10 2 1 ,호석 음료수 ,0.20,0
"남준이와 윤기는 각각 같은 음료수를 한 병씩 사서 마신 후 남은 양을 알아보니 남준이는 전체의 6/13, 윤기는 전체의 4/13이 남았습니다. 음료수를 더 많이 마신 사람은 누구인가요?",'윤기' if 6/13 > 4/13 else '남준',"name0이와 name1는 각각 같은 name2를 number0병씩 사서 마신 후 남은 양을 알아보니 name3이는 전체의 number1, name4는 전체의 number2이 남았습니다. name5를 더 많이 마신 사람은 누구인가요?",'name1' if number1 > number2 else 'name0',1 6/13 4/13 ,남준 윤기 음료수 ,윤기,0
유정이가 그린 선분의 길이는 82cm보다 8mm 더 깁니다. 유정이가 그은 선분의 길이는 몇 cm일까요?,82 + 8 / 10,name0이가 그린 선분의 길이는 number0cm보다 number1mm 더 깁니다. name1이가 그은 선분의 길이는 몇 cm일까요?,number0 + number1 / 10,82 8 ,유정 ,82.80,0
"지민이는 피자의 5/10을 먹었고, 정국이는 남준이가 처음 가지고 있던 것과 크기가 같은 피자의 0.2를 먹었습니다. 누가 피자를 더 많이 먹었나요?",'지민' if 5 / 10 > 0.2 else '정국',"name0이는 피자의 number0을 먹었고, name1이는 name2이가 처음 가지고 있던 것과 크기가 같은 피자의 number1를 먹었습니다. 누가 피자를 더 많이 먹었나요?",'name2' if 5 / 10 > number1 else 'name0',5/10 0.2 ,정국 남준 지민 ,지민,0
은지는 0.3kg을 40원에 파는 설탕을 0.9kg 샀습니다. 민영이는 0.2kg을 70원에 파는 소금을 0.4kg 샀습니다. 은지와 민영이가 쓴 돈은 모두 얼마인가요?,40 * ( 0.9 / 0.3 ) + 70 * ( 0.4 / 0.2 ),name0는 number0kg을 number1원에 파는 설탕을 number2kg 샀습니다. name1이는 number3kg을 number4원에 파는 소금을 number5kg 샀습니다. name2와 name3이가 쓴 돈은 모두 얼마인가요?,number1 * ( number2 / number0 ) + number4 * ( number5 / number3 ),0.3 40 0.9 0.2 70 0.4 ,민영 은지 ,260,0
주차장에 자동차 13대와 오토바이 16대가 있습니다. 주차장에 있는 자동차의 바퀴는 오토바이의 바퀴보다 몇 개 더 많습니까?,13 * 4 - 16 * 2,주차장에 name0 number0대와 name1 number1대가 있습니다. 주차장에 있는 name2의 바퀴는 name3의 바퀴보다 몇 개 더 많습니까?,number0 * 4 - number1 * 2,13 16 ,오토바이 자동차 ,20,0
"길이가 50cm인 종이 테이프 3개를 그림과 같은 방법으로 이어 붙이려고 합니다. 겹쳐지는 부분이 5mm이면, 종이 테이프 3개를 이은 길이는 몇 cm입니까?",50 * 3 - 5 / 10 * 2,"길이가 number0cm인 종이 테이프 number1개를 그림과 같은 방법으로 이어 붙이려고 합니다. 겹쳐지는 부분이 number2mm이면, 종이 테이프 number3개를 이은 길이는 몇 cm입니까?",number0 * number3 - number2 / 10 * 2,50 3 5 3 ,,149,0
길이의 차가 5cm 6mm인 두 색 테이프가 있습니다. 이 색 테이프를 겹치지 않게 이어 붙였더니 전체 길이가 24cm가 되었습니다. 긴 색 테이프의 길이는 몇mm 입니까?,( 24 * 10 - ( 5 * 10 + 6 ) ) / 2 + 5 * 10 + 6,길이의 차가 number0cm number1mm인 두 색 테이프가 있습니다. 이 색 테이프를 겹치지 않게 이어 붙였더니 전체 길이가 number2cm가 되었습니다. 긴 색 테이프의 길이는 몇mm 입니까?,( number2 * 10 - ( number0 * 10 + number1 ) ) / 2 + number0 * 10 + number1,5 6 24 ,,148,10 상수 (길이 변환)
"어느 주스 가게에서 과일을 직접 갈아서 팔고있습니다. 오렌지 주스 3/10l가 600원, 딸기 주스 2/10l가 500원일 때, 오렌지 주스 0.5l와 딸기 주스 0.7l의 가격은 모두 얼마입니까?",600 / ( 3/10 ) * 0.5 + 500 / ( 2/10 ) * 0.7,"어느 name0 가게에서 과일을 직접 갈아서 팔고있습니다. 오렌지 name1 number0l가 number1원, 딸기 name2 number2l가 number3원일 때, 오렌지 name3 number4l와 딸기 name4 number5l의 가격은 모두 얼마입니까?",number1 / ( number0 ) * number4 + number3 / ( number2 ) * number5,3/10 600 2/10 500 0.5 0.7 ,주스 ,2750,0
"눈이 오전에는 3cm, 오후에는 7mm 내렸습니다. 눈은 오전과 오후에 모두 몇 cm 내렸습니까?",3 + ( 7 / 10 ),"눈이 오전에는 number0cm, 오후에는 number1mm 내렸습니다. 눈은 오전과 오후에 모두 몇 cm 내렸습니까?",number0 + ( number1 / 10 ),3 7 ,,3.70,10 상수 (길이 변환)
"태형이가 가지고 있는 색연필은 13cm보다 0.4cm가 더 길고, 민영이가 가지고 있는 색연필은 129mm보다 6mm 더 깁니다. 누구의 색연필이 더 깁니까?",'민영' if ( ( 13 * 10 ) + 0.4 ) < 129 + 6 else '태형',"name0이가 가지고 있는 색연필은 number0cm보다 number1cm가 더 길고, name1이가 가지고 있는 색연필은 number2mm보다 number3mm 더 깁니다. 누구의 색연필이 더 깁니까?",'name0' if ( ( number0 * 10 ) + number1 ) < number2 + number3 else 'name1',13 0.4 129 6 ,민영 태형 ,민영,10 상수 (길이 변환)
"1/7짜리 철사를 호석이는 4도막, 정국이는 6도막, 남준이는 5도막 가지고 있습니다. 철사를 가장 많이 가지고 있는 사람은 누구입니까?","'호석' if max( 4 , 6 , 5 ) == 4 else ( '남준' if max( 4 , 6 , 5 ) == 5 else '정국' )","number0짜리 철사를 name0이는 number1도막, name1이는 number2도막, name2이는 number3도막 가지고 있습니다. 철사를 가장 많이 가지고 있는 사람은 누구입니까?","'name2' if max( number1 , number2 , number3 ) == number1 else ( 'name1' if max( number1 , number2 , number3 ) == number3 else 'name0' )",1/7 4 6 5 ,정국 남준 호석 ,정국,0
유정이는 길이가 3/10m인 끈 2개와 길이가 0.1m인 끈 3개를 가지고 있습니다. 유정이가 가지고 있는 끈은 모두 몇 m인지 소수로 나타내시오.,( 3 / 10 ) * 2 + 0.1 * 3,name0이는 길이가 number0m인 끈 number1개와 길이가 number2m인 끈 number3개를 가지고 있습니다. name1이가 가지고 있는 끈은 모두 몇 m인지 소수로 나타내시오.,( number3 / 10 ) * number1 + number2 * number3,3/10 2 0.1 3 ,유정 ,0.90,10 상수 (길이 변환)
"화단을 똑같이 10부분으로 나누었습니다. 화단의 5/10만큼은 장미를 심고, 0.3만큼은 튤립을 심고, 나머지에는 카네이션을 심었습니다. 카네이션을 심은 부분은 전체의 얼마인지 소수로 나타내시오.",1 - ( ( 5 / 10 ) + 0.3 ),"화단을 똑같이 number0부분으로 나누었습니다. 화단의 number1만큼은 장미를 심고, number2만큼은 튤립을 심고, 나머지에는 카네이션을 심었습니다. 카네이션을 심은 부분은 전체의 얼마인지 소수로 나타내시오.",1 - ( ( 5 / number0 ) + number2 ),10 5/10 0.3 ,,0.20,1 상수
"호석이는 길이가 1.2cm인 나무도막을 5개, 유나는 길이가 21mm인 나무 도막을 3개, 태형이는 길이가 7/10cm인 나무 도막을 7개 이어 붙였습니다. 나무 도막을 가장 길게 이어 붙인 사람은 누구입니까?","'호석' if max( ( 1.2 * 10 * 5 ) , ( 21 * 3 ) , ( ( 7 / 10 ) * 10 * 7 ) ) == ( 1.2 * 10 * 5 ) else ( '유나' if max( ( 1.2 * 10 * 5 ) , ( 21 * 3 ) , ( ( 7 / 10 ) * 10 * 7 ) ) == ( 21 * 3 ) else '태형' )","name0이는 길이가 number0cm인 나name1도막을 number1개, name2는 길이가 number2mm인 나name3 도막을 number3개, name4이는 길이가 number4cm인 나name5 도막을 number5개 이어 붙였습니다. 나name6 도막을 가장 길게 이어 붙인 사람은 누구입니까?","'name2' if max( ( number0 * 10 * number1 ) , ( number2 * number3 ) , ( ( number5 / 10 ) * 10 * number5 ) ) == ( number0 * 10 * number1 ) else ( 'name0' if max( ( number0 * 10 * number1 ) , ( number2 * number3 ) , ( ( number5 / 10 ) * 10 * number5 ) ) == ( number2 * number3 ) else 'name1' )",1.2 5 21 3 7/10 7 ,유나 태형 호석 무 ,유나,0
윤기와 지민이는 똑같은 우유를 한 병씩 가지고 있습니다. 윤기는 전체의 4/5만큼 마셨고 지민이는 전체의 6/7만큼 마셨습니다. 남은 우유의 양이 더 많은 사람은 누구입니까?,'윤기' if 4 / 5 < 6 / 7 else '지민',name0와 name1이는 똑같은 name2를 number0병씩 가지고 있습니다. name3는 전체의 number1만큼 마셨고 name4이는 전체의 number2만큼 마셨습니다. 남은 name5의 양이 더 많은 사람은 누구입니까?,'name0' if 4 / 5 < 6 / 7 else 'name1',1 4/5 6/7 ,윤기 지민 우유 ,윤기,0
은지는 사탕을 사서 그중의 0.6만큼을 먹었습니다. 남은 사탕이 36개라면 은지가 먹은 사탕은 몇 개입니까?,36 / ( 1 - 0.6 ) - 36,name0는 name1을 사서 그중의 number0만큼을 먹었습니다. 남은 name2이 number1개name3 name4가 먹은 name5은 몇 개입니까?,number1 / ( 1 - number0 ) - number1,0.6 36 ,은지 사탕 라면 ,54,1 상수
일정한 양의 물이 나오는 수도로 150l인 물탱크에 물을 받고 있습니다. 오후 3시까지 전체의 0.3을 받았고 오후 6시까지 전체의 0.9를 받았습니다. 한 시간 동안 전체의 얼마를 채울 수 있습니까?.,( 0.9 - 0.3 ) / ( 6 - 3 ),일정한 양의 물이 나오는 수도로 number0l인 물탱크에 물을 받고 있습니다. 오후 number1시까지 전체의 number2을 받았고 오후 number3시까지 전체의 number4를 받았습니다. 한 시간 동안 전체의 얼마를 채울 수 있습니까?.,( number4 - number2 ) / ( number3 - number1 ),150 3 0.3 6 0.9 ,,0.20,0
과수원에서 사과 64개를 포장하려고 합니다. 한 상자에 사과를 8개씩 담을 때 필요한 상자의 개수를 구하시오.,64 / 8,과수원에서 name0 number0개를 포장하려고 합니다. 한 상자에 name1를 number1개씩 담을 때 필요한 상자의 개수를 구하시오.,number0 / number1,64 8 ,사과 ,8,0
태형이는 밤을 123개 주웠고 지민이는 태형이보다 29개 더 많이 주웠습니다. 두 사람이 주운 밤은 모두 몇 개입니까?,123 + ( 123 + 29 ),name0이는 밤을 number0개 주웠고 name1이는 name2이보다 number1개 더 많이 주웠습니다. 두 사람이 주운 밤은 모두 몇 개입니까?,number0 + ( number0 + number1 ),123 29 ,태형 지민 ,275,0
꽃집에서 장미꽃을 24송이씩 포장하여 꽃다발 3개를 만들었다. 꽃다발을 만드는 데 사용한 꽃은 모두 몇 송이인지 구하시오.,24 * 3,꽃집에서 장미꽃을 number0송이씩 포장하여 꽃다발 number1개를 만들었다. 꽃다발을 만드는 데 사용한 꽃은 모두 몇 송이인지 구하시오.,number0 * number1,24 3 ,,72,0
A를 3으로 나누었더니 몫이 2가 되었습니다. A를 3으로 나눈 몫은 얼마인지 쓰시오.,( 3 * 2 ) / 3,name0를 number0으로 나누었더니 몫이 number1가 되었습니다. name1를 number2으로 나눈 몫은 얼마인지 쓰시오.,( number2 * number1 ) / number2,3 2 3 ,A ,2,0
