Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
양파가 낱개로 19개와 10개씩 2묶음이 있습니다. 양파는 모두 몇 개일까요?,19 + 10 * 2,양파가 낱개로 number0개와 number개씩 number2묶음이 있습니다. 양파는 모두 몇 개일까요?,number0 + number1 * number2,19 10 2,,39,0
양파가 10개씩 2묶음과 낱개로 19개가 있습니다. 양파 12개를 요리에 사용했다면 남은 양파는 모두 몇 개일까요?,10 * 2 + 19 - 12,양파가 number0개씩 number1묶음과 낱개로 number2개가 있습니다. 양파 number3개를 요리에 사용했다면 남은 양파는 모두 몇 개일까요?,number0 * number1 + number2 - number3,10 2 19,,27,0
양파가 10개씩 2묶음과 낱개로 19개가 있습니다. 양파 15개를 더 가져왔다면 양파는 모두 몇 개일까요?,10 * 2 + 19 + 15,양파가 number0개씩 number1묶음과 낱개로 number2개가 있습니다. 양파 15개를 더 가져왔다면 양파는 모두 몇 개일까요?,number0 * number1 + number2 + number3,10 2 19 15,,54,0
양파가 10개씩 2묶음과 낱개로 19개가 있습니다. 마늘 4개를 더 가져왔다면 양파는 모두 몇 개일까요?,10 * 2 + 19,양파가 number0개씩 number1묶음과 낱개로 number2개가 있습니다. 마늘 number3개를 더 가져왔다면 양파는 모두 몇 개일까요?,number0 * number1 + number2,10 2 19 4,,39,0
76보다 크고 85보다 작은 수는 모두 몇 개일까요?,85 - 76 - 1,number0보다 크고 number1보다 작은 수는 모두 몇 개일까요?,number1 - number0 - 1,"76 85 ",,8,1: 1을 항상 빼줌
76보다 크고 85보다 작은 수들의 합은 얼마인가요?,"sum( range( 76 + 1 , 85 ) )",number0보다 크고 number1보다 작은 수들의 합은 얼마인가요?,"sum( range( number0 + 1 , number1 ) )",76 85,,644,1: 1을 항상 빼줌
85보다 작고 76보다 큰 수는 모두 몇 개일까요?,85 - 76 - 1,number0보다 작고 number1보다 큰 수는 모두 몇 개일까요?,number0 - number1 - 1,85 76,,8,1: 1을 항상 빼줌
76보다 크고 85보다 작은 수들의 개수는 얼마인가요?,85 - 76 - 1,number0보다 크고 number1보다 작은 수들의 개수는 얼마인가요?,number1 - number0 - 1,76 85,,8,1: 1을 항상 빼줌
76보다 크고 85보다 작은 수 중 가장 작은 수는 얼마인가요?,76 + 1,number0보다 크고 number1보다 작은 수 중 가장 작은 수는 얼마인가요?,number0 + 1,76 85,,77,1: 1을 항상 빼줌
67보다 크고 72보다 작은 수는 모두 몇 개일까요?,72 - 67 - 1,number0보다 크고 number1보다 작은 수는 모두 몇 개일까요?,number1 - number0 - 1,"67 72 ",,4,1: 1을 항상 빼줌
67보다 크고 72보다 작은 수들의 합은 얼마일까요?,"sum( range( 67 + 1 , 72 ) )",number0보다 크고 number1보다 작은 수들의 합은 얼마일까요?,"sum( range( number0 + 1 , number1 ) )",67 72,,278,1: 1을 항상 빼줌
67보다 크고 72보다 작은 수들의 개수는 얼마인가요?,72 - 67 - 1,number0보다 크고 number1보다 작은 수들의 개수는 얼마인가요?,number1 - number0 - 1,67 72,,4,1: 1을 항상 빼줌
67보다 크고 72보다 작은 수 중 가장 큰 수는 얼마인가요?,72 - 1,number0보다 크고 number1보다 작은 수 중 가장 큰 수는 얼마인가요?,number1 - 1,67 72,,71,1: 1을 항상 빼줌
72보다 작고 67보다 큰 수는 모두 몇 개일까요?,72 - 67 - 1,number0보다 작고 number1보다 큰 수는 모두 몇 개일까요?,number0 - number1 - 1,72 67,,4,1: 1을 항상 빼줌
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 훌라후프를 더 많이 돌린 사람은 누구일까요?",'유나' if 78 > 80 else '유정',"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. 훌라후프를 더 많이 돌린 사람은 누구일까요?",'name0' if number0 > number1 else 'name1',"78 80 ","유나 유정 ",유정,0
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 훌라후프를 더 적게 돌린 사람은 누구일까요?",'유나' if 78 < 80 else '유정',"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. 훌라후프를 더 적게 돌린 사람은 누구일까요?",'name0' if number0 < number1 else 'name1',78 80,유나 유정,유나,0
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 돌린 훌라후프의 합은 얼마일까요?",78 + 80,"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. 돌린 훌라후프의 합은 얼마일까요?",number0 + number1,78 80,유나 유정,158,0
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 유나가 훌라후프를 20번 더 돌렸다면 훌라후프를 더 많이 돌린 사람은 누구일까요?",'유나' if 78 + 20 > 80 else '유정',"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. name0가 훌라후프를 number2번 더 돌렸다면 훌라후프를 더 많이 돌린 사람은 누구일까요?",'name0' if number0 + number2 > number1 else 'name1',78 80 20,유나 유정,유나,0
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 유정이가 훌라후프를 10번 더 돌렸다면 훌라후프를 더 많이 돌린 사람은 누구일까요?",'유나' if 78 > 80 + 10 else '유정',"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. name1이가 훌라후프를 number2번 더 돌렸다면 훌라후프를 더 많이 돌린 사람은 누구일까요?",'name0' if number0 > number1 + number2 else 'name1',78 80 10,유나 유정,유정,0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 하였습니다. 줄넘기를 가장 적게 한 사람은 누구일까요?",'태형' if 92 < 96 and 92 < 94 else '정국' if 96 < 92 and 96 < 94 else '석진',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 하였습니다. 줄넘기를 가장 적게 한 사람은 누구일까요?",'name1' if number0 < number1 and number0 < number2 else 'name0' if number1 < number0 and number1 < number2 else 'name2',92 96 94,태형 정국 석진,태형,0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 하였습니다. 줄넘기를 가장 많이 한 사람은 누구일까요?",'태형' if 92 > 96 and 92 > 94 else '정국' if 96 > 94 else '석진',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 하였습니다. 줄넘기를 가장 적게 한 사람은 누구일까요?",'name1' if number0 > number1 and number0 > number2 else 'name0' if number1 > number2 else 'name2',92 96 94,태형 정국 석진,정국,0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 하였습니다. 석진이가 줄넘기를 5번 더 했다면 줄넘기를 가장 적게 한 사람은 누구일까요?",'태형' if 92 < 96 and 92 < 94 + 5 else '정국' if 96 < 94 + 5 else '석진',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 하였습니다. name2이가 줄넘기를 number3번 더 했다면 줄넘기를 가장 적게 한 사람은 누구일까요?",'name1' if number0 < number1 and number0 < number2 + number3 else 'name0' if number1 < number2 + number3 else 'name2',92 96 94 5,태형 정국 석진,태형,0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 하였습니다. 세 사람의 줄넘기의 총합은 얼마인가요?",92 + 96 + 94,"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 하였습니다. 세 사람의 줄넘기의 총합은 얼마인가요?",number0 + number1 + number2,92 96 94,태형 정국 석진,282,0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 했다면 가장 적게 줄넘기를 한 사람은 누구일까요?",'태형' if 92 < 96 and 92 < 94 else '정국' if 96 < 92 and 96 < 94 else '석진',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 했다면 가장 적게 줄넘기를 한 사람은 누구일까요?",'name1' if number0 < number1 and number0 < number2 else 'name0' if number1 < number2 else 'name2',92 96 94,태형 정국 석진,태형,0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 민영이보다 1개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'윤기' if 59 > 63 and 59 > 63 - 1 else '민영' 63 > 63 - 1 else '지민',"농장에서 감자를 name0는 number0개, name1이는 number1개 캤습니다. name2이는 name0이보다 number2개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'name0' if number0 > number1 and number0 > number1 - number2 else 'name1' if number1 > number1 - number2 else 'name2',59 63 1,윤기 민영 지민,민영,0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 민영이보다 1개 더 많이 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'윤기' if 59 > 63 and 59 > 63 + 1 else '민영' if 63 > 59 and 63 > 63 + 1 else '지민',"농장에서 감자를 name0는 number0개, name1이는 number1개 캤습니다. name2이는 name1이보다 number2개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'name0' if number0 > number1 and number0 > number1 + number2 else 'name1' if number1 > number1 + number2 else 'name2',59 63 1,윤기 민영 지민,지민,0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 윤기보다 1개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'윤기' if 59 > 63 and 59 > 59 - 1 else '민영' if 63 > 59 - 1 else '지민',"농장에서 감자를 name0는 number0개, name1이는 number1개 캤습니다. name2이는 name0이보다 number2개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'name0' if number0 > number1 and number0 > number0 - number2 else 'name1' if number1 > number1 - number2 else 'name2',59 63 1,윤기 민영 지민,민영,0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 민영이보다 1개 더 적게 캤습니다. 감자를 가장 적게 캔 사람은 누구입니까?",'윤기' if 59 < 63 and 59 < 63 - 1 else '민영' if 63 < 63 - 1 else '지민',"농장에서 감자를 name0는 number0개, name1이는 number1개 캤습니다. name2이는 name0이보다 number2개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'name0' if number0 < number1 and number0 < number1 - number2 else 'name1' if number1 < number1 - number2 else 'name2',59 63 1,윤기 민영 지민,윤기,0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 민영이보다 1개 더 많이 캤습니다. 감자를 가장 적게 캔 사람은 누구입니까?",'윤기' if 59 < 63 and 59 < 63 + 1 else '민영' if 63 < 59 and 63 < 63 + 1 else '지민',"농장에서 감자를 name0는 number0개, name1이는 number1개 캤습니다. name2이는 name0이보다 number2개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?",'name0' if number0 < number1 and number0 < number1 + number2 else 'name1' if number1 < number1 + number2 else 'name2',59 63 1,윤기 민영 지민,윤기,0
"수족관에 금붕어가 56마리, 열대어가 53마리 있습니다. 금붕어와 열대어 중에서 어느 것이 더 많은지 구하세요.",'금붕어' if 56 > 53 else '열대어',"수족관에 금붕어가 number0마리, 열대어가 number1마리 있습니다. 금붕어와 열대어 중에서 어느 것이 더 많은지 구하세요.",'금붕어' if number0 > number1 else '열대어',56 53,,금붕어,0
"수족관에 금붕어가 56마리, 열대어가 53마리 있습니다. 금붕어와 열대어 중에서 어느 것이 더 적은지 구하세요.",'금붕어' if 56 < 53 else '열대어',"수족관에 금붕어가 number0마리, 열대어가 number1마리 있습니다. 금붕어와 열대어 중에서 어느 것이 더 많은지 구하세요.",'금붕어' if number0 < number1 else '열대어',56 53,,열대어,0
"수족관에 금붕어가 56마리, 열대어가 53마리 있습니다. 금붕어는 열대어보다 얼마나 더 많나요?",56 - 53,"수족관에 금붕어가 number0마리, 열대어가 number1마리 있습니다. 금붕어는 열대어보다 얼마나 더 많나요?",number0 - number1,56 53,,3,0
"수족관에 열대어가 53마리, 금붕어가 56마리 있습니다. 열대어와 금붕어 중에서 어느 것이 더 많은지 구하세요.",'열대어' if 53 > 56 else '금붕어',"수족관에 열대어가 number0마리, 금붕어가 number1마리 있습니다. 열대어와 금붕어 중에서 어느 것이 더 많은지 구하세요.",'열대어' if number0 > number1 else '금붕어',53 56,,금붕어,0
"수족관에 열대어가 53마리, 금붕어가 56마리 있습니다. 열대어와 금붕어 중에서 어느 것이 더 적은지 구하세요.",'열대어' if 53 < 56 else '금붕어',"수족관에 열대어가가 number0마리, 금붕어가 number1마리 있습니다. 열대어와 금붕어 중에서 어느 것이 더 적은지 구하세요.",'열대어' if number0 < number1 else '금붕어',53 56,,열대어,0
탁구공 98개를 한 상자에 10개씩 담았습니다. 10개씩 담고 남은 탁구공은 몇 개인가요?,98 % 10,name0 number0개를 한 상자에 number1개씩 담았습니다. number2개씩 담고 남은 name0은 몇 개인가요?,number0 % number2,98 10 10,탁구공,8,0
탁구공 98개를 한 상자에 10개씩 담았습니다. 탁구공을 담은 상자는 총 몇 개인가요?,98 // 10,name0 number0개를 한 상자에 number1개씩 담았습니다. name0을 담은 상자는 총 몇 개인가요?,number0 // number2,98 10,탁구공,9,0
탁구공 98개를 한 상자에 10개씩 담았습니다. 상자에 담겨 있는 탁구공은 몇 개인가요?,98 // 10 * 10,name0 number0개를 한 상자에 number1개씩 담았습니다. 상자에 담겨 있는 name0은 몇 개인가요?,number0 // number1 * number1,98 10,탁구공,90,0
탁구공 98개를 한 상자에 10개씩 담았습니다. 상자에 들어가지 못하고 남은 탁구공은 몇 개인가요?,98 % 10,name0 number0개를 한 상자에 number1개씩 담았습니다. 상자에 들어가지 못하고 남은 name0은 몇 개인가요?,number0 % number1,98 10,탁구공,8,0
탁구공 98개를 한 상자에 10개씩 담았습니다. 탁구공을 4개 잃어버렸다면 탁구공은 총 몇 개 있나요?,98 - 4,name0 number0개를 한 상자에 number1개씩 담았습니다.  name0을 number2개 잃어버렸다면 name0은 총 몇 개 있나요?,number0 - number2,98 10 4,탁구공,94,0
78보다 크고 82보다 작은 수들의 개수는 몇 개인가요?,82 - 78 - 1,number0보다 크고 number1보다 작은 수들의 개수는 몇 개인가요?,number1 - number0 - 1,"78 82 ",,3,1: 1을 항상 빼줌
78보다 크고 82보다 작은 수들의 합은 얼마인가요?,"sum( range( 78 + 1 , 82 ) )",number0보다 크고 number1보다 작은 수들의 합은 얼마인가요?,"sum( range( number0 + 1 , number1 ) )",78 82,,240,0
82보다 작고 78보다 큰 수들의 개수는 몇 개인가요?,82 - 78 - 1,number0보다 작고 number1보다 큰 수들의 개수는 몇 개인가요?,number0 - number1 - 1,82 78,,3,1: 1을 항상 빼줌
78보다 크고 82보다 작은 수들은 모두 몇 개 인가요?,82 - 78 - 1,number0보다 크고 number1보다 작은 수들은 모두 몇 개 인가요?,number1 - number0 - 1,78 82,,3,1: 1을 항상 빼줌
78보다 크고 82보다 작은 수들 중 가장 작은 수는 얼마인가요?,78 + 1,number0보다 크고 number1보다 작은 수들 중 가장 작은 수는 얼마인가요?,number0 + 1,78 82,,79,0
"색종이를 윤기는 67장, 민영이는 69장, 석진이는 64장을 가지고 있습니다. 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'윤기' if 67 > 69 and 67 > 64 else '민영' if 69 > 64 else '석진',"색종이를 name0는 number0장, name1이는 number1장, name2이는 number2장을 가지고 있습니다. 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'name0' if number0 > number1 and number0 > number2 else 'name1' if number1 > number2 else 'name2',67 69 64,윤기 민영 석진,민영,1: 예순
"색종이를 윤기는 67장, 민영이는 69장, 석진이는 64장을 가지고 있습니다. 색종이를 가장 적게 가지고 있는 사람은 누구일까요?",'윤기' if 67 < 69 and 67 < 64 else '민영' if 69 < 64 else '석진',"색종이를 name0는 number0장, name1이는 number1장, name2이는 number2장을 가지고 있습니다. 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'name0' if number0 < number1 and number0 < number2 else 'name1' if number1 < number2 else 'name2',67 69 64,윤기 민영 석진,석진,0
"색종이를 윤기는 67장, 민영이는 69장, 석진이는 64장을 가지고 있습니다. 석진이가 색종이 6장을 더 구했다면 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'윤기' if 67 > 69 and 67 > 64 + 6 else '민영' if 69 > 64 + 6 else '석진',"색종이를 name0는 number0장, name1이는 number1장, name2이는 number2장을 가지고 있습니다. name2이가 색종이 number3장을 더 구했다면 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'name0' if number0 > number1 and number0 > number2 + number3 else 'name1' if number1 > number2 + number3 else 'name2',67 69 64 6,윤기 민영 석진,석진,0
"색종이를 윤기는 67장, 민영이는 69장, 석진이는 64장을 가지고 있습니다. 민영이가 색종이 4장을 사용했다면 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'윤기' if 67 > 69 - 4 and 67 > 64 else '민영' if 69 - 4 > 64 else '석진',"색종이를 name0는 number0장, name1이는 number1장, name2이는 number2장을 가지고 있습니다. name1이가 색종이 number3장을 사용했다면 색종이를 가장 많이 가지고 있는 사람은 누구일까요?",'name0' if number0 > number1 - number3 and number0 > number2 else 'name1' if number1 - number3 > number2 else 'name2',67 69 64 6,윤기 민영 석진,윤기,0
"색종이를 윤기는 67장, 민영이는 69장, 석진이는 64장을 가지고 있습니다. 석진이가 색종이 6장을 더 구했다면 색종이를 가장 적게 가지고 있는 사람은 누구일까요?",'윤기' if 67 < 69 and 67 < 64 + 6 else '민영' if 69 < 64 + 6 else '석진',"색종이를 name0는 number0장, name1이는 number1장, name2이는 number2장을 가지고 있습니다. name2이가 색종이 number3장을 더 구했다면 색종이를 가장 적게 가지고 있는 사람은 누구일까요?",'name0' if number0 < number1 and number0 < number2 + number3 else 'name1' if number1 < number2 + number3 else 'name2',67 69 64 6,윤기 민영 석진,윤기,0
정국이는 바둑돌을 70개 가지고 있습니다. 바둑돌을 한 통에 10개씩 모두 담으려면 통은 몇 개 필요한지 구하세요.,70 // 10,name0이는 바둑돌을 number0개 가지고 있습니다. 바둑돌을 number1 통에 number2개씩 모두 담으려면 통은 몇 개 필요한지 구하세요.,number0 // number2,70 1 10,정국,7,0
정국이는 바둑돌을 70개 가지고 있습니다. 바둑돌을 한 통에 10개씩 담았다면 통에 들어가지 않고 남은 바둑돌의 개수는 얼마인가요?,70 % 10,name0이는 바둑돌을 number0개 가지고 있습니다. 바둑돌을 number1 통에 number2개씩 담았다면 통에 들어가지 않고 남은 바둑돌의 개수는 얼마인가요?,number0 % number2,70 1 10,정국,0,0
정국이는 바둑돌을 70개 가지고 있습니다. 바둑돌을 한 통에 10개씩 담았다면 통에 들어있는 바둑돌의 수는 얼마인가요?,70 // 10 * 10,name0이는 바둑돌을 number0개 가지고 있습니다. 바둑돌을 number1 통에 number2개씩 담았다면 통에 들어있는 바둑돌의 수는 얼마인가요?,number0 // number2 * number2,70 1 10,정국,70,0
정국이는 바둑돌을 70개 가지고 있습니다. 바둑돌을 한 통에 10개씩 담았다면 바둑돌이 들어있는 통의 개수는 얼마인가요?,70 // 10,name0이는 바둑돌을 number0개 가지고 있습니다. 바둑돌을 number1 통에 number2개씩 담았다면 바둑돌이 들어있는 통의 개수는 얼마인가요?,number0 // number2,70 1 10,정국,7,0
정국이는 바둑돌을 한 통에 10개씩 담았습니다. 통이 7개 있다면 바둑돌을 총 몇 개 있나요?,10 * 7,name0이는 바둑돌을 number0 통에 number1개씩 담았습니다. 통이 number2개 있다면 바둑돌을 총 몇 개 있나요?,number1 * number2,1 10 7,정국,70,0
"닭장에 암탉이 20마리, 수탉이 9마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?",20 + 9,"닭장에 암탉이 number0마리, 수탉이 number1마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?",number0 + number1,"20 9 ",,29,0
"닭장에 암탉이 20마리, 수탉이 9마리 있습니다. 암탉은 수탉보다 얼마나 더 많나요?",20 - 9,"닭장에 암탉이 number0마리, 수탉이 number1마리 있습니다. 암탉은 수탉보다 얼마나 더 많나요?",number0 - number1,20 9,,11,0
"닭장에 암탉이 20마리, 수탉이 9마리 있습니다. 닭장에서 수탉이 5마리 나갔다면 닭장에서 수탉은 모두 몇 마리일까요?",9 - 5,"닭장에 암탉이 number0마리, 수탉이 number1마리 있습니다. 닭장에서 수탉이 number2마리 나갔다면 닭장에서 수탉은 모두 몇 마리일까요?",number1 - number2,20 9 5,,4,0
"닭장에 수탉이 9마리, 암탉이 20마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?",9 + 20,"닭장에 수탉이 number0마리, 암탉이 number1마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?",number0 + number1,9 20,,29,0
"닭장에 암탉이 20마리, 수탉이 9마리 있습니다. 수탉 2마리가 닭장에 더 들어왔다면 닭장에 있는 암탉은 모두 몇 마리일까요?",20,"닭장에 암탉이 number0마리, 수탉이 number1마리 있습니다. 수탉 number2마리가 닭장에 더 들어왔다면 닭장에 있는 닭은 모두 몇 마리일까요?",number0,20 9 2,,20,0
운동장에 학생이 21명 있습니다. 잠시 후 학생 4명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,21 + 4,운동장에 학생이 number0명 있습니다. 잠시 후 학생 number1명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,number0 + number1,"21 4 ",,25,0
운동장에 학생이 21명 있습니다. 잠시 후 학생 4명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,21 - 4,운동장에 학생이 number0명 있습니다. 잠시 후 학생 number1명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,number0 + number1,21 4,,17,0
운동장에 학생이 21명 있습니다. 교실에는 학생이 5명 있습니다. 잠시 후 교실에 있는 학생 4명이 운동장에 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,21 + 4,운동장에 학생이 number0명 있습니다. 교실에는 학생이 number1명 있습니다. 잠시 후 교실에 있는 학생 number2명이 운동장에 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?,number0 + number2,21 5 4,,25,0
운동장에 학생이 21명 있습니다. 교실에는 학생이 5명 있습니다. 잠시 후 교실에 있는 학생 4명이 운동장에 왔습니다. 교실에 있는 학생은 모두 몇 명일까요?,5 - 4,운동장에 학생이 number0명 있습니다. 교실에는 학생이 number1명 있습니다. 잠시 후 교실에 있는 학생 number2명이 운동장에 왔습니다. 교실에 있는 학생은 모두 몇 명일까요?,number1 - number2,21 5 4,,1,0
운동장에 학생이 21명 있습니다. 잠시 후 학생 4명이 더 왔습니다. 선생님 1명이 운동장에 왔다면 운동장에 있는 학생은 모두 몇 명일까요?,21 + 4,운동장에 학생이 number0명 있습니다. 잠시 후 학생 number1명이 더 왔습니다. 선생님 number2명이 운동장에 왔다면 운동장에 있는 학생은 모두 몇 명일까요?,number0 + number1,21 4 1,,25,0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?",25 - 3,"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?",number0 - number1,25 3,,22,0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?",25 + 3,"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?",number0 + number1,25 3,,28,0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 교실로 들어갔습니다. 교실에는 학생이 5명 있다면 운동장에 있는 학생은 모두 몇 명일까요?",25 - 3,"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 교실로 들어갔습니다. 교실에는 학생이 number2명 있다면 운동장에 있는 학생은 모두 몇 명일까요?",number0 - number1,25 3 5,,22,0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 교실로 들어갔습니다. 선생님 1명이 운동장에 왔다면 운동장에 있는 학생은 모두 몇 명일까요?",25 - 3,"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 교실로 들어갔습니다. 선생님 number2명이 운동장에 왔다면 운동장에 있는 학생은 모두 몇 명일까요?",number0 - number1,25 3 1,,22,0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 교실로 들어갔습니다. 교실에는 원래 학생 5명이 있었다면 교실에 있는 학생은 모두 몇 명일까요?",3 + 5,"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 교실로 들어갔습니다. 교실에는 원래 학생 number2명이 있었다면 교실에 있는 학생은 모두 몇 명일까요?",number1 + number2,25 3 5,,8,0
윗몸 일으키기를 호석이는 20번 하였고 유나는 10번 하였습니다. 호석이와 유나가 한 윗몸일으키기는 모두 몇 번일까요?,20 + 10,윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name2이와 name3가 한 윗몸일으키기는 모두 몇 번일까요?,number0 + number1,"20 10 ","유나 호석 ",30,0
윗몸 일으키기를 호석이는 20번 하였고 유나는 10번 하였습니다. 호석이는 유나보다 얼마나 더 많이 윗몸일으키기를 했나요?,20 - 10,윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name0이는 name1보다 얼마나 더 많이 윗몸일으키기를 했나요?,number0 - number1,20 10,효석 유나,10,0
윗몸 일으키기를 호석이는 10번 하였고 유나는 20번 하였습니다. 유나는 효석이보다 얼마나 더 윗몸 일으키기를 많이 했나요?,20 - 10,윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name1는 name0이보다 얼마나 더 윗몸 일으키기를 많이 했나요?,number1 - number0,10 20,효석 유나,10,0
윗몸 일으키기를 호석이는 20번 하였고 유나는 10번 하였습니다. 호석이와 유나 중 누가 더 많이 했나요?,'효석' if 20 > 10 else '유나',윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name0이와 name1 중 누가 더 많이 했나요?,'name0' if number0 > number1 else 'number1',20 10,효석 유나,효석,0
윗몸 일으키기를 호석이는 20번 하였고 유나는 10번 하였습니다. 호석이와 유나 중 누가 더 적게 했나요?,'효석' if 20 < 10 else '유나',윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name0이와 name1 중 누가 더 적게 했나요?,'name0' if number0 < number1 else 'number1',20 10,효석 유나,유나,0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 많이 가지고 있습니다. 은지가 가지고 있는 색종이는 몇 장일까요?,32 + 17,색종이를 name0이는 number0장 가지고 있고 name1는 name0이보다 number1장 더 많이 가지고 있습니다. name1가 가지고 있는 색종이는 몇 장일까요?,number0 + number1,32 17,태형 은지,49,0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 많이 가지고 있습니다. 은지와 태형이가 가지고 있는 색종이는 몇 장일까요?,2 * 32 + 17,색종이를 name0이는 number0장 가지고 있고 name1는 name0이보다 number1장 더 많이 가지고 있습니다. name1와 name0이가 가지고 있는 색종이는 몇 장일까요?,2 * number0 + number1,32 17,태형 은지,81,0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 많이 가지고 있습니다. 태형이가 가지고 있는 색종이는 몇 장일까요?,32,색종이를 name0이는 number0장 가지고 있고 name1는 name0이보다 number1장 더 많이 가지고 있습니다. name0이가 가지고 있는 색종이는 몇 장일까요?,number0,32 17,태형 은지,32,0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 많이 가지고 있습니다. 태형이가 은지에게 색종이 2장을 더 줬다면 은지가 가지고 있는 색종이는 몇 장일까요?,32 + 17 + 2,색종이를 name0이는 number0장 가지고 있고 name1는 name0이보다 number1장 더 많이 가지고 있습니다. name0이가 name1에게 색종이 number2장을 더 줬다면  name1가 가지고 있는 색종이는 몇 장일까요?,number0 + number1 + number2,32 17 2,태형 은지,51,0
