Question,Equation,answer
4명당 피자를 한 판 시킨다고 할 때 16명이 피자를 시키면 몇 판을 시켜야합니까?,( 16 / 4 ),4
사탕이 16개 있는데 4사람에게 나누어준다고 하면 한 사람당 몇 개의 사탕을 가질 수 있습니까?,( 16 / 4 ),4
떡 15개를 한 상자에 3개씩 담아 포장하려고 합니다. 상자는 몇 개 필요합니까?,( 15 / 3 ),5
15개의 사탕을 3명의 사람에게 똑같이 나누어 준다면 한 사람이 가질 수 있는 사탕의 개수는 몇 개입니까?,( 15 / 3 ),5
학생 15명이 3명씩 한 조를 이루어 택시를 타려고 할 때 택시는 몇 대가 필요한가?,( 15 / 3 ),5
사과를 3개씩 포장해서 박스에 넣는다고 한다. 15개의 사과는 몇 개의 박스가 필요합니까?,( 15 / 3 ),5
초콜릿 15개를 3명의 학생들이 나누어 가진다고 하면 한 사람당 몇 개의 초콜릿을 받을 수 있습니까?,( 15 / 3 ),5
감자가 30개 있습니다. 한 봉지에 감자를 5개씩 담으려고 합니다. 봉지는 몇 봉지 필요합니까?,( 30 / 5 ),6
30개의 쿠키를 5개씩 한 박스에 포장한다고 할 때 몇 개의 박스가 필요합니까?,( 30 / 5 ),6
태형이네 반 학생이 30명 있을 때 5명씩 조를 짠다면 몇 조가 나옵니까?,( 30 / 5 ),6
식당에서 30명의 사람들이 5명씩 한 방에 들어간다면 몇 개의 방이 필요합니까?,( 30 / 5 ),6
연필이 30 자루 있습니다. 필통 하나에 다섯 자루씩 넣을 수 있다면 몇 개의 필통에 연필을 넣을 수 있습니까?,( 30 / 5 ),6
쿠키가 9개씩 4줄로 놓여 있습니다. 쿠키는 모두 몇 개입니까?,9 * 4,36
운동장에 학생들이 4명씩 9줄로 서있을 때 운동장에 있는 학생 수는 모두 몇 명입니까?,9 * 4,36
9명의 학생들이 공책을 4권씩 받았다면 학생들이 가지고 있는 공책의 수는 모두 몇 권입니까?,9 * 4,36
사탕을 9개씩 포장하여 4봉지가 나왔다면 사탕은 모두 몇 개입니까?,9 * 4,36
각 학교에 4개의 축구공이 있다고 한다. 9개의 학교에는 축구공이 몇 개 있을까?,9 * 4,36
바둑돌 24개를 봉지 3개에 똑같이 나누어 담으면 한 봉지에 바둑돌을 몇 개씩 담을 수 있습니까?,( 24 / 3 ),8
연필 두 타를 3명의 학생에게 나누어주려고 할 때 한사람은 몇 자루의 연필을 받을 수 있습니까?,( 24 / 3 ),8
24명의 학생들이 3명 씩 하나의 책상을 쓴다고 하면 책상은 모두 몇 개 필요합니까?,( 24 / 3 ),8
3개의 버스에 24명이 나누어 탄다고 하면 한 버스에 몇 명의 사람이 타게 됩니까?,( 24 / 3 ),8
24개의 포도를 3개의 바구니에 나누어 담았다. 한 바구니에는 몇 개의 포도가 담기게 됩니까?,( 24 / 3 ),8
72쪽짜리 수학 문제집을 하루에 9쪽씩 매일 풀려고 합니다. 이 수학 문제집을 모두 풀려면 며칠이 걸립니까?,( 72 / 9 ),8
"민영이네 학교 3학년 학생은 모두 72명입니다. 3학년에는 반이 9개 있다면 한 반에 모두 몇 명의 학생들이 있습니까? ",( 72 / 9 ),8
9명이 탈 수 있는 버스가 있다. 72명이 버스를 타려고 한다면 버스는 몇 대가 필요할까?,( 72 / 9 ),8
목걸이 하나에 구슬 9개가 필요하다. 72개의 구슬이 있을 때 목걸이는 몇 개를 만들 수 있을까?,( 72 / 9 ),8
한 학교에 농구공을 9개씩 나누어 주려고 한다. 72개의 공이 있다면 몇 개의 학교에 공을 나누어 줄 수 있을까?,( 72 / 9 ),8
딱지 28장을 7명이 똑같이 나누어 가지려고 합니다. 한 명이 딱지를 몇 장씩 가질 수 있습니까?,( 28 / 7 ),4
28개의 구슬이 있다. 주머니 하나에 7개의 구슬이 들어간다고 할 때 구슬을 모두 넣으려면 몇 개의 주머니가 필요한가?,( 28 / 7 ),4
7권의 책을 하나의 가방에 넣으려고 한다. 28권의 책이 있을 때 가방은 몇 개가 필요할까요?,( 28 / 7 ),4
태형이네 반 학생은 모두 28명이다. 7명씩 한 조를 이루어 박물관을 간다고 하면 태형이네 반 학생은 몇 개의 조로 나뉠 수 있는가?,( 28 / 7 ),4
커피를 하루에 7잔씩 만들 수 있는 기계가 있다. 하루에 28잔의 커피를 만들려면 기계는 몇 대가 필요한가?,( 28 / 7 ),4
옥수수 12개를 한 봉지에 3개씩 담아 팔려고 합니다. 몇 봉지를 팔 수 있는지 구해 보시오.,( 12 / 3 ),4
하루에 의자를 3개씩 팔 수 있을 때 12개의 의자를 모두 팔려면 며칠이 걸리는지 구해보시오.,( 12 / 3 ),4
12개의 사탕을 하루에 3개씩 먹으면 사탕을 다 먹을 때까지 며칠이 걸리겠는가?,( 12 / 3 ),4
세 사람이 12개의 연필을 나누어 갖는다고 할 때 한 사람이 가지는 연필은 몇 자루인가?,( 12 / 3 ),4
12개의 귤을 3개의 바구니에 나누어 담는다고 할 때 한 바구니에 담기는 귤의 개수는 몇 개일까?,( 12 / 3 ),4
한 모둠에 학생이 7명씩 있습니다. 학생이 모두 56명이면 몇 모둠입니까?,( 56 / 7 ),8
한 트럭에 7마리에 소를 태울 수 있을 때 56마리의 소를 태우려면 트럭 몇 대가 필요한가?,( 56 / 7 ),8
56개의 사탕을 7명에게 나누어 준다면 한 사람 당 몇 개의 사탕을 가질 수 있는가?,( 56 / 7 ),8
한 층에 7명이 살 수 있는 아파트가 있다. 56명이 살려면 몇 개의 층이 필요한가?,( 56 / 7 ),8
한 봉지에 7개씩 포장되어있는 감이 있다. 56개의 감을 포장하려면 봉지가 몇 개 필요한가?,( 56 / 7 ),8
장미 28송이를 꽃병 4개에 똑같이 나누어 꽂으려고 합니다. 꽃병 한 개에 장미를 몇 송이씩 꽂아야 합니까?,( 28 / 4 ),7
4명이 탈 수 있는 놀이기구가 있다. 28명의 사람들이 놀이기구를 타려면 놀이기구를 몇 번 운행해야하는가?,( 28 / 4 ),7
4봉지씩 포장되어있는 포도가 있다. 포도가 전체 28개 있다고 하면 몇 개의 봉지가 생기는가?,( 28 / 4 ),7
한 식당에는 한번에 28명이 들어갈 수 있다. 가족이 모두 4명이라고 할 때 이 식당에는 몇 가족이 들어갈 수 있는가?,( 28 / 4 ),7
한 사람이 양말 4켤레를 사간다고 한다. 28켤레의 양말이 있다면 몇 사람이 사갈 수 있는가?,( 28 / 4 ),7
도화지 한 장으로 종이학을 6개 만들 수 있습니다. 종이학 48개를 만들려면 도화지는 몇 장 필요합니까?,( 48 / 6 ),8
48명의 사람들이 기차 6개에 나누어 탑승하려면 하나의 기차에 몇 사람이 타게 되는가?,( 48 / 6 ),8
사과가 6개씩 한 바구니에 들어간다. 사과가 모두 48개 있다고 하면 몇 개의 바구니가 필요하겠는가?,( 48 / 6 ),8
태형이는 오늘 6개의 사탕을 먹었다. 매일 같은 양의 사탕을 먹는다고 할 때 48개의 사탕을 모두 먹으려면 며칠이 걸리겠는가?,( 48 / 6 ),8
한번에 6명씩 탈 수 있는 자동차가 있다. 48명이 자동차에 타려면 자동차는 몇 대가 필요한가?,( 48 / 6 ),8
남준이는 지우개를 7묶음 샀습니다. 남준이가 산 지우개가 모두 14개일 때 한 묶음에 지우개가 몇 개 있는 지 구하시오,( 14 / 7 ),2
한 사람이 가질 수 있는 볼펜의 개수가 7개로 한다. 전체 볼펜의 개수가 14개일 때 몇사람이 볼펜을 가질 수 있는가?,( 14 / 7 ),2
에어컨 한 대를 만드는데 7일이 걸린다고 한다. 에어컨 두대를 만들려면 몇주가 걸리겠는가?,( 14 / 7 ),2
14명의 학생이 7명씩 조를 이룬다면 조는 몇 개가 생기는가?,( 14 / 7 ),2
14마리의 토끼가 7개의 우리에 나누어 들어갈 때 우리 하나 당 토끼는 몇 마리 있는가?,( 14 / 7 ),2
거북이 24마리를 어항 3개에 똑같이 나누어 넣으려고 합니다. 어항 한 개에 거북이를 몇 마리씩 넣어야 합니까?,( 24 / 3 ),8
24마리의 소가 3개의 우리에 나누어 들어간다고 한다. 한 우리에는 몇 마리의 소가 들어가있을까?,( 24 / 3 ),8
3개의 농장에 토끼를 나누어 넣으려고 할때 24마리의 토끼가 있다면 한 농장 당 몇마리의 토끼를 나누어주어야 할까?,( 24 / 3 ),8
세 마리의 돼지 당 한 포대의 사료가 필요하다고 할 때 24마리의 돼지가 있다면 몇 포대의 사료가 필요할까?,( 24 / 3 ),8
호랑이가 3마리씩 한 방에 있다. 호랑이가 24마리 있다면 방은 몇 개가 필요한가?,( 24 / 3 ),8
과학 잡지가 15권 있습니다. 한 명에게 3권씩 나누어 주면 몇 명에게 나누어 줄 수 있습니까?,( 15 / 3 ),5
15명의 사람이 3개의 방에 나누어 들어간다면 방 하나에 들어가있는 사람은 모두 몇 명입니까?,( 15 / 3 ),5
한 사람당 지우개를 3개씩 줄 수 있다. 지우개가 모두 15개 있다면 몇 명의 사람에게 지우개를 나누어줄 수 있을까?,( 15 / 3 ),5
한 반에 3개의 공을 나누어주었다고 한다. 15개의 공이 있었다면 반은 모두 몇 개인가?,( 15 / 3 ),5
하루에 3권씩 팔리는 잡지가 있다. 잡지가 15권 있을 때 모두 팔리려면 며칠이 걸리겠는가?,( 15 / 3 ),5
"복숭아 30개를 상자 5개에 똑같이 나누어 담고, 한 상자에 담긴 복숭아를 친구 3명에게 똑같이 나누어 주었습니다. 친구 한 명에게 나누어 준 복숭아는 몇 개입니까?",( 30 * 5 ) / 3,50
태형이네 학교 3학년은 한 반에 30명이 있고 5개의 반이 있다고 한다. 수학여행을 갈 때 3개의 버스에 나누어 타려면 한 버스에 몇 명이 타야하는가?,( 30 * 5 ) / 3,50
30개의 사탕이 들어있는 상자가 5개 있다고 한다. 사탕을 3명의 사람이 나누어 가진다면 한 사람 당 몇 개의 사탕을 나누어 가질 수 있는가?,( 30 * 5 ) / 3,50
"한 대에 30명씩 타고있는 버스 다섯대가 있다. 버스에 탄 사람들이 이후 기차 3칸에 나누어 탄다면 기차 한 칸에는 몇 명의 사람들이 탑승하게 되는가? ",( 30 * 5 ) / 3,50
상자에 30개씩 포장되어있는 초콜릿 5봉지가 있다. 이 초콜릿을 3개의 상자에 다시 나누어 담으려면 한 상자에는 몇 개의 초콜릿이 들어가게되는가?,( 30 * 5 ) / 3,50
어떤 수를 8로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 4가 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,( 6 * 4 ) / 8,3
8로 나누어야 할 어떤 수를 6으로 나누어서 몫이 4가 나왔습니다. 바르게 계산하시오.,( 6 * 4 ) / 8,3
어떤 수를 6으로 잘못 나누어 몫이 4가 나왔다. 바르게 계산하려면 어떤 수를 8로 나누어야한다고 할 때 바르게 계산한 결과를 구하시오.,( 6 * 4 ) / 8,3
8로 나누어야 하는데 잘못계산하여 몫이 4가 나왔다. 6으로 잘못나누었다고 할 때 바르게 계산한 결과는?,( 6 * 4 ) / 8,3
어떤 수를 6으로 나누었더니 몫이 4가 나왔다. 어떤수를 8로 나누면 얼마인가?,( 6 * 4 ) / 8,3
토끼 3마리가 하루에 당근을 9개 먹습니다. 모든 토끼가 매일 똑같은 수의 당근을 먹는다면 토끼 5마리가 당근 30개를 먹는 데 며칠이 걸리는지 구해 보시오.,30 / ( ( 9 / 3 ) * 5 ),2
"세 사람이 하루에 물을 9번 마실 때, 모든 사람이 매일 같은 양의 물을 마신다면 5명이 물 30컵을 마시는데 며칠이 걸리겠는가?",30 / ( ( 9 / 3 ) * 5 ),2
모든 토끼는 같은 수의 당근을 먹는다. 3마리의 토끼가 하루에 9개의 당근을 먹는다면 30개의 당근을 먹기위해 며칠이 걸리겠는가?,30 / ( ( 9 / 3 ) * 5 ),2
세마리의 토끼는 매일 당근을 9개 먹는다. 토끼가 5마리일 때 30개의 당근을 모두 먹으려면 며칠이 걸릴까?,30 / ( ( 9 / 3 ) * 5 ),2
당근 9개를 매일 먹는 3마리의 토끼가 있다. 이 토끼가 5마리일 때 30개의 당근을 모두 며칠만에 먹을 수 있는가?,30 / ( ( 9 / 3 ) * 5 ),2
슈퍼마켓에서 한 판에 30개씩 들어 있는 달걀을 7판 팔았습니다. 달걀을 모두 몇 개 팔았습니까?,30 * 7,210
한 바구니에 30개씩 들어있는 사과를 7바구니 가지고 있다면 가지고 있는 사과는 모두 몇 개입니까?,30 * 7,210
어떤 기계가 30일 동안 하나의 자동차를 만들 수 있다면 7대의 자동차를 만들려면 며칠이 걸립니까?,30 * 7,210
한 봉지에 사탕 30개가 들어있다고 할 때 7봉지가 팔렸다면 팔린 사탕의 개수는 모두 몇 개입니까?,30 * 7,210
태형이네 학교 3학년은 한 반에 30명씩 7반이 있습니다. 태형이네 학교 3학년 학생들은 모두 몇 명입니까?,30 * 7,210
34명이 탈 수 있는 버스가 있습니다. 이 버스 2대에 탈 수 있는 사람은 모두 몇 명입니까?,34 * 2,68
34송이의 꽃이 있는 꽃병이 모두 2개 있다면 꽃은 모두 몇 송이입니까?,34 * 2,68
"한 상자에 구슬 34개가 담겨있다고 할 때, 두 상자에 들어있는 구슬의 개수는 모두 몇 개입니까?",34 * 2,68
한 묶음에 34장의 색종이가 있다고 할 때 두 묶음의 색종이는 모두 몇 장입니까?,34 * 2,68
한 사람 당 34송이의 꽃을 받았다고 할 때 두 사람이 받은 꽃은 모두 몇 송이입니까?,34 * 2,68
유정이네 학교 3학년은 6개 반이 있습니다. 각 반의 학생 수는 31명입니다. 유정이네 학교 3학년 학생은 모두 몇 명입니까?,6 * 31,186
한 사람 당 31개의 사탕을 받았다고 할 때 6명이 받은 사탕의 개수는 모두 몇 개입니까?,6 * 31,186
박스 하나에 31개의 과자가 담겨있다면 6개의 박스에 들어있는 과자의 개수는 모두 몇 개입니까?,6 * 31,186
꽃 6송이가 심겨진 화분 31개가 있다. 꽃은 모두 몇 송이인가?,6 * 31,186
태형이네 학교는 미술시간에 한 사람당 색종이가 6장씩 필요하다고 한다. 반 친구들이 모두 31명일 때 색종이는 몇 장이 필요한가?,6 * 31,186
상자 한 개를 포장하는 데 끈이 45cm 필요합니다. 상자 2개를 포장하는 데 필요한 끈은 모두 몇 cm입니까?,45 * 2,90
강의 하나가 45분 걸린다고 할 때 강의 두 개를 모두 보려면 몇 분이 걸리겠습니까?,45 * 2,90
45개의 사과가 있는 박스가 2박스 있을 때 사과는 모두 몇 개입니까?,45 * 2,90
한 대 당 45명의 사람이 탈 수 있는 버스가 있다고 할 때 두 대의 버스에는 모두 몇 명이 탈 수 있습니까?,45 * 2,90
한 카페에 오전에 45명의 손님이 왔고 오후에 45명의 손님이 왔다고 한다면 오늘 이 카페에 온 사람들은 모두 몇 명입니까?,45 * 2,90
현경이는 하루에 종이학을 46개씩 만듭니다. 현경이가 3일 동안 만든 종이학은 모두 몇 개입니까?,46 * 3,138
46개의 오렌지가 있는 상자가 3개 있다면 오렌지는 모두 몇 개입니까?,46 * 3,138
"태형이는 국어, 영어, 수학을 각 46분씩 공부했다고 한다. 태형이가 오늘 공부한 시간은 모두 몇 분입니까?",46 * 3,138
46명의 사람이 하나의 버스에 탈 수 있다고 할 때 3대의 버스에는 모두 몇 명의 사람들이 탈 수 있는가?,46 * 3,138
태형이가 하루에 사탕 46개를 먹는다고 할 때 태형이가 3일동안 먹은 사탕의 개수는 모두 몇 개입니까?,46 * 3,138
한 봉지에 13개씩 들어 있는 쿠키가 6봉지 있습니다. 6봉지에 들어 있는 쿠키는 모두 몇 개인가?,13 * 6,78
남준이가 하루에 13장의 색종이를 쓴다고 한다. 6일동안 사용한 색종이의 개수는 모두 몇 개입니까?,13 * 6,78
한 묶음에 13장씩 들어있는 도화지가 모두 6묶음 있습니다. 도화지는 모두 몇 개입니까?,13 * 6,78
13명이 한조를 이루어 하나의 차에 탔다면 6대의 차에는 모두 몇 명이 타있습니까?,13 * 6,78
한 방에 13명이 들어갈 수 있다고 할 때 6개의 방에는 모두 몇 명이 들어갈 수 있습니까?,13 * 6,78
어느 자동차 공장에서 승용차 바퀴 150개를 생산했습니다. 바퀴가 4개짜리인 승용차 28대에 바퀴를 달았다면 남은 바퀴는 몇 개입니까?,150 - ( 4 * 28 ),38
빵 공장에서 빵을 150개를 만들었습니다. 빵을 4개씩 한묶음으로 하여 28 묶음을 팔았다면 남은 빵은 모두 몇 개입니까?,150 - ( 4 * 28 ),38
윤기네 학교에서 150명의 학생 중 4명씩 짝을 이루어 한 택시를 타고 박물관으로 간다고 할 때 28대의 택시가 출발했다면 학교에 남아있는 학생은 모두 몇 명입니까?,150 - ( 4 * 28 ),38
어느 자동차 회사에서 버스 바퀴 150개를 생산했습니다. 바퀴가 4개인 버스 28대에 바퀴를 달았다면 남은 바퀴는 모두 몇 개입니까?,150 - ( 4 * 28 ),38
자동차 공장에서 승용차 바퀴 150개를 생산했습니다. 하나 당 바퀴가 4개인 승용차 28개에 바퀴를 달았다면 남은 바퀴는 모두 몇 개입니까?,150 - ( 4 * 28 ),38
윤기네 학교 3학년은 한 반에 32명씩 2개 반이 있습니다. 3학년 학생들에게 사탕을 5개씩 나누어 주려고 합니다. 사탕은 모두 몇 개 필요합니까?,32 * 2 * 5,320
태형이네 학교 1학년은 한 반에 32명 씩 두 개의 반이 있습니다. 1학년 학생들에게 사탕을 5개씩 나누어 주려고 합니다. 사탕은 모두 몇 개 필요합니까?,32 * 2 * 5,320
태형이네 학교 2학년은 한 반에 32명이 있고 2학년은 모두 두개의 반이 있습니다. 2학년 학생들에게 사탕을 5개씩 나누어 주려고 합니다. 사탕은 모두 몇 개 필요합니까?,32 * 2 * 5,320
태형이네 학교 3학년은 한 반에 32명씩 2개의 반이 있습니다. 3학년 학생들 한명에게 5개의 사탕을 나누어주려고 할 때 사탕은 모두 몇 개 필요합니까?,32 * 2 * 5,320
윤기네 학교 3학년은 한 반에 32명씩 2개의 반이 있습니다. 3학년 학생들에게 인당 5개의 사탕을 준다고 할 때 필요한 사탕의 개수는 모두 몇 개입니까?,32 * 2 * 5,320
태형이는 9시 40분에 집에서 출발하여 12시 5분에 미술관에 도착했습니다. 태형이가 집에서 미술관까지 가는 데 걸린 시간은 몇 분입니까?,( 12 * 60 + 5 ) - ( 9 * 60 + 40 ),145
태형이가 9시 40분에 집에서 출발하여 12시 5분에 도서관에 도착했습니다. 태형이가 이동하는데 걸린 시간은 모두 몇분입니까?,( 12 * 60 + 5 ) - ( 9 * 60 + 40 ),145
윤기는 12시 5분에 학교에 도착했습니다. 윤기가 집에서 9시 40분에 출발했다고 하면 윤기가 이동하는데 걸린시간은 몇분입니까?,( 12 * 60 + 5 ) - ( 9 * 60 + 40 ),145
태형이가 12시 5분에 집에 도착했고 학교에서 9시 40분에 출발했다면 학교에서 집까지 오는데 걸린 시간은 모두 몇 분입니까?,( 12 * 60 + 5 ) - ( 9 * 60 + 40 ),145
태형이는 9시 40분에 미술관에서 출발하였고 12시 45분에 학교에 도착했습니다. 미술관에서 학교까지 가는데 몇 분이 걸렸습니까?,( 12 * 60 + 5 ) - ( 9 * 60 + 40 ),145
"민영이와 유나는 똑같은 단팥빵을 1개씩 먹고 있습니다. 단팥빵을 민영이는 전체의 2/8만큼 먹었고, 유나는 전체의 3/8만큼 먹었습니다. 단팥빵을 더 많이 먹은 사람은 누구입니까?",'민영' if 2/8 > 3/8 else '유나',유나
민영이와 유나가 빵을 먹는데 민영이가 전체의 2/8을먹고 유나가 3/8을 먹었다면 더 많이 먹은 사람은 누구인가?,'민영' if 2/8 > 3/8 else '유나',유나
민영이와 유나가 피자를 나누어먹을때 유나가 전체의 3/8을 먹고 민영이가 2/8을 먹었다면 더 많이 먹은 사람은 누구인가?,'민영' if 2/8 > 3/8 else '유나',유나
유나와 민영이가 전체가 8조각인 피자를 나누어 먹는데 유나가 3조각을 먹고 민영이가 2조각을 먹었다면 더 많이 먹은 사람은 누구인가?,'민영' if 2/8 > 3/8 else '유나',유나
민영이와 유나가 케이크를 나누어 먹는데 유나가 전체의 3/8을 먹었고 민영이가 2/8조각을 먹었다면 더 많이 먹은 사람은 누구입니까?,'민영' if 2/8 > 3/8 else '유나',유나
남준이와 윤기는 모양과 크기가 같은 색종이를 한 장씩 가지고 있습니다. 색종이를 남준이는 1/6만큼 사용했고 윤기는 1/4만큼 사용했습니다. 색종이를 더 많이 사용한 사람은 누구입니까?,'남준' if 1/6 > 1/4 else '윤기',윤기
남준이는 색종이의 1/6을 사용하였고 윤기는 1/4만큼 사용하였는데 더 많이 사용한 사람은 누구입니까?,'남준' if 1/6 > 1/4 else '윤기',윤기
남준이가 색종이의 1/6을 사용하고 윤기가 1/4만큼 사용했다면 더 많이 사용한 사람은 누구입니까?,'남준' if 1/6 > 1/4 else '윤기',윤기
윤기가 도화지의 1/4를 사용했는데 남준이는 전체의 1/6을 사용했다면 더 많이 사용한 사람은 누구입니까?,'남준' if 1/6 > 1/4 else '윤기',윤기
윤기는 도화지의 1/4를 사용했고 남준이는 1/6을 사용했습니다. 도화지를 더 많이 사용한 사람은 누구입니까?,'남준' if 1/6 > 1/4 else '윤기',윤기
민영이는 호떡을 똑같이 6조각으로 나누어 전체의 1/2만큼 먹으려고 합니다. 민영이는 호떡을 몇 조각 먹게 됩니까?,6 * ( 1/2 ),3
민영이가 케이크를 전체의 1/2를 먹으려고 할 때 케이크를 6조각으로 나누었다면 민영이는 케이크를 몇 조각 먹게 됩니까?,6 * ( 1/2 ),3
민영이는 호떡을 1/2먹으려고 할 때 호떡이 전체 6조각으로 나누어져 있다면 민영이는 호떡을 몇 조각 먹게 됩니까?,6 * ( 1/2 ),3
민영이는 호떡을 똑같이 6조각으로 나눈 후 전체의 반을 먹으려고 한다면 호떡을 몇조각을 먹어야합니까?,6 * ( 1/2 ),3
민영이가 호떡을 6조각으로 나누었습니다. 호떡 전체의 1/2를 먹으려고 한다면 호떡의 몇 조각을 먹어야합니까?,6 * ( 1/2 ),3
끈 1m를 똑같이 10조각으로 나누어 그 중 유정이가 3조각을 사용했습니다. 유정이가 사용한 끈의 길이는 몇 m입니까?,( 1 / 10 ) * 3,0.3
리본 1m를 10조각으로 나누고 유정이가 그 중 3조각을 사용했다면 유정이가 사용한 리본은 몇 m입니까?,( 1 / 10 ) * 3,0.3
끈 1m를 모두 10조각으로 나눈 후 3조각을 사용했다면 사용한 끈의 길이는 몇 m입니까?,( 1 / 10 ) * 3,0.3
끈 1m를 10조각으로 나누고 세조각을 사용했다. 사용한 끈의 길이를 m로 나타내시오,( 1 / 10 ) * 3,0.3
끈 1m를 10조각으로 나눈후 3조각을 사용했다면 사용된 끈의 길이는 모두 몇 m입니까?,( 1 / 10 ) * 3,0.3
지민이가 가지고 있는 풀의 길이는 76mm입니다. 지민이가 가지고 있는 풀의 길이는 몇 cm인지 소수로 나타내어 보시오,( 76 / 10 ),7.6
지민이가 76mm의 풀을 가지고 있다면 지민이가 갖고 있는 풀의 길이는 몇 cm입니까?,( 76 / 10 ),7.6
지민이가 가진 풀의 길이가 76mm일 때 풀의 길이는 몇 cm입니까?,( 76 / 10 ),7.6
76mm길이의 연필은 몇 cm입니까?,( 76 / 10 ),7.6
연필의 길이가 76mm라고 할 때 이 연필은 몇 cm입니까?,( 76 / 10 ),7.6
"가지고 있는 리본의 길이가 태형이는 0.3m이고, 유정이는 0.4m입니다. 가지고 있는 리본의 길이가 더 긴 사람은 누구입니까",'태형' if 0.3 > 0.4 else '유정',유정
태형이가 0.3m의 리본을 가지고 있고 유정이는 0.4m를 가지고 있을 때 더 긴 리본을 갖고있는 사람은 누구입니까?,'태형' if 0.3 > 0.4 else '유정',유정
"태형이는 0.3m, 유정이는 0.4m의 끈을 가지고 있다고 할 때 더 긴 끈을 가진 사람의 이름을 쓰시오.",'태형' if 0.3 > 0.4 else '유정',유정
가지고 있는 끈 중 태형이가 0.3m를 가지고 있고 유정이가 0.4m를 가지고 있다고 하면 더 긴 끈을 가진 사람은 누구입니까?,'태형' if 0.3 > 0.4 else '유정',유정
태형이가 0.3m의 끈을 잘랐고 유정이는 0.4m잘랐다면 더 긴 끈을 자른 사람은 누구입니까?,'태형' if 0.3 > 0.4 else '유정',유정
유정이의 수첩의 긴 쪽의 길이는 42cm보다 6mm 더 깁니다. 유정이의 수첩의 긴 쪽의 길이는 몇 cm인가?,42 + ( 6 / 10 ),42.6
공책의 긴 쪽은 42cm보다 6mm 더 길다고 하면 공책의 긴 쪽의 길이는 몇 cm입니까?,42 + ( 6 / 10 ),42.6
수첩의 세로는 42cm보다 6mm더 길다고 한다. 수첩의 세로 길이를 cm로 나타내시오,42 + ( 6 / 10 ),42.6
공책의 가로길이가 42cm보다 6mm 더 길다면 공책의 가로 길이는 모두 몇 cm입니까?,42 + ( 6 / 10 ),42.6
42cm보다 6mm긴 끈을 가지고 있다고 한다. 갖고있는 끈의 길이는 모두 몇 cm입니까?,42 + ( 6 / 10 ),42.6
"남준이는 색 테이프를 가지고 있습니다. 빨간색 테이프는 0.6m, 노란색 테이프는 1.2m, 파란색 테이프는 0.8m, 보라색 테이프는 1.4m를 가지고 있습니다. 가장 긴 색 테이프는 무슨색인가?","'빨간색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.6 else ( '노란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 1.2 else ( '파란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.8 else '보라색' ) )",보라색
"남준이가 빨간끈 0.6m, 노란끈 1.2m, 파란끈 0.8m, 보라끈을 1.4m가지고 있다고 하면 가장 긴 끈의 길이는 무슨 색인가?","'빨간색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.6 else ( '노란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 1.2 else ( '파란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.8 else '보라색' ) )",보라색
"남준이가 가지고 있는 끈은 빨간색, 노란색, 파란색, 보라색이며 그 길이는 각각 0.6m, 1.2m, 0.8m, 1.4m라고 할 때 가장 긴 끈의 색은 무슨 색인가?","'빨간색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.6 else ( '노란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 1.2 else ( '파란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.8 else '보라색' ) )",보라색
"빨간색 리본은 0.6m, 노란색 리본은 1.2m, 파란색 리본은 0.8m, 보라색 리본은 1.4m 가지고 있다고 한다. 가장 긴 테이프의 색은?","'빨간색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.6 else ( '노란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 1.2 else ( '파란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.8 else '보라색' ) )",보라색
"빨간연필은 0.6m, 노란연필은 1.2m, 파란연필은 0.8m, 보라연필은 1.4m 이다. 가장 긴 연필의 색을 쓰시오.","'빨간색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.6 else ( '노란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 1.2 else ( '파란색' if max( 0.6 , 1.2 , 0.8 , 1.4 ) == 0.8 else '보라색' ) )",보라색
"윤기네 과수원에는 사과나무가 378그루, 복숭아나무가 215그루 있습니다. 윤기네 과수원에 있는 사과나무와 복숭아나무는 모두 몇 그루입니까?",378 + 215,593
"밭에 고구마가 378개, 감자가 215개 있습니다. 고구마와 감자는 모두 몇 개입니까?",378 + 215,593
(가)학교에는 학생이 378명있고 (나)학교에는 학생이 215명 있습니다. 학교의 학생 수는 모두 몇 명입니까?,378 + 215,593
사과나무가 378그루 있고 오렌지 나무는 215개 있다면 전체 나무의 수는 모두 몇 그루입니까?,378 + 215,593
윤기네 과수원에 복숭아 나무는 378그루가 있고 사과나무는 215그루가 있을 때 전체 나무는 몇 그루가 있습니까?,378 + 215,593
