Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
name0이는 number0개의 종이과 number1개의 인형을 갖고 있습니다. name1이의 아빠가 name2이에게 number2개의 인형과 number3개의 종이를 주었습니다. name3이가 가진 총 인형의 갯수는 몇 개 입니까?,number1 + number2,name0이는 number0개의 종이과 number1개의 인형을 갖고 있습니다. name1이의 아빠가 name2이에게 number2개의 인형과 number3개의 종이를 주었습니다. name3이가 가진 총 인형의 갯수는 몇 개 입니까?,number1 + number2,49.0 24.0 39.0 100 ,민영 지민 ,63,0
name0이는 number0개의 레몬을 골랐고 나name1에서 number1개의 레몬을 더 땃습니다. name2이가 가진 레몬은 총 몇개 입니까?,number0 + number1,name0이는 number0개의 레몬을 골랐고 나name1에서 number1개의 레몬을 더 땃습니다. name2이가 가진 레몬은 총 몇개 입니까?,number0 + number1,7.0 9.0 ,유정 무 ,16,0
name0은 number0개당 number1칼로리입니다. number2개의 name1은 몇 칼로리입니까?,number1 * 3.0,name0은 number0개당 number1칼로리입니다. number2개의 name1은 몇 칼로리입니까?,number1 * number2,1 8.0 3 ,사탕 ,24,0
"name0이는 number0개의 티겟을 갖고 있습니다. number1개의 티켓은 number2이 입장 할 수 있을때, 총 몇명이 입장 할 수 있습니까?",number0 * number2,"name0이는 number0개의 티겟을 갖고 있습니다. number1개의 티켓은 number2이 입장 할 수 있을때, 총 몇명이 입장 할 수 있습니까?",number0 * number2,9.0 1 5.0 ,석진 ,45,0
name0는 number0마리의 고양이를 갖고 있습니다. name1에게 number1마리를 주었다면 name2는 총 몇마리의 고양이를 갖고 있습니까?,number0 - number1,name0는 number0마리의 고양이를 갖고 있습니다. name1에게 number1마리를 주었다면 name2는 총 몇마리의 고양이를 갖고 있습니까?,number0 - number1,8.0 2.0 ,유나 은지 ,6,0
name0이는 냉장고에 number0개의 name1를 갖고 있습니다. 그의 아빠락 number1개의 name2를 추가로 넣고 동생이 number2개를 먹었다면 냉장고에 몇개의 name3가 남아 있습니까?,number0 + number1 - number2,name0이는 냉장고에 number0개의 name1를 갖고 있습니다. 그의 아빠락 number1개의 name2를 추가로 넣고 동생이 number2개를 먹었다면 냉장고에 몇개의 name3가 남아 있습니까?,number0 + number1 - number2,14.0 45.0 8.0 ,석진 사과 ,51,0
각 컵에는 number0리터의 물이 있습니다. 컵 number1개에는 총 몇 리터의 물이 있습니까?,number0 * number1,각 컵에는 number0리터의 물이 있습니다. 컵 number1개에는 총 몇 리터의 물이 있습니까?,number0 * number1,8.0 33.0 ,,264,0
"name0이는 number0박스의 크레용을 갖고 있습니다. 각 상자에는 number1개의 크레용이 있을 때, 얼마나 많은 크레용을 갖고 있습니까?",number0 * number1,"name0이는 number0박스의 크레용을 갖고 있습니다. 각 상자에는 number1개의 크레용이 있을 때, 얼마나 많은 크레용을 갖고 있습니까?",number0 * number1,8.0 7.0 ,지민 ,56,0
name0이는 시간당 number0마일을 number1시간 동안 경우 name1이가 간 길이는 총 몇 마일입니까?,number1 * number0,name0이는 시간당 number0마일을 number1시간 동안 경우 name1이가 간 길이는 총 몇 마일입니까?,number1 * number0,2.0 3.0 ,태형 ,6,0
name0이는 빨간name1 초록name2 총 number0개를 갖고 있습니다. 빨간name3가 number1개name4 총 몇개의 초록name5를 갖고 있습니까?,number0 - number1,name0이는 빨간name1 초록name2 총 number0개를 갖고 있습니다. 빨간name3가 number1개name4 총 몇개의 초록name5를 갖고 있습니까?,number0 - number1,9570.0 3867.0 ,지민 사과 라면 ,5703,0
"마을에서 name0이는 number0개의 지우개를 샀습니다. 다른 마을에서 number1개의 지우개를 샀고, 지우개는 number2개당 number3원 입니다. 총 얼마를 지불 했습니까?",number3 * ( number0 + number1 ),"마을에서 name0이는 number0개의 지우개를 샀습니다. 다른 마을에서 number1개의 지우개를 샀고, 지우개는 number2개당 number3원 입니다. 총 얼마를 지불 했습니까?",number3 * ( number0 + number1 ),7.0 3.0 1 5.0 ,민영 ,50,0
name0이는 해변에서 number0개의 조개를 발견했습니다. name1이가 name2이에게 number1개의 조개를 주었다면 name3이는 몇개의 조개를 갖고 있습니까?,number0 - number1,name0이는 해변에서 number0개의 조개를 발견했습니다. name1이가 name2이에게 number1개의 조개를 주었다면 name3이는 몇개의 조개를 갖고 있습니까?,number0 - number1,79.0 63.0 ,태형 남준 ,16,0
"name0는 number0마리의 물고기를 키웁니다. name1에게 number1마리를 주었다면, 총 몇마리의 물고기가 있습니까?",number0 - number1,"name0는 number0마리의 물고기를 키웁니다. name1에게 number1마리를 주었다면, 총 몇마리의 물고기가 있습니까?",number0 - number1,50.0 35.0 ,윤기 은지 ,15,0
"name0는 number0개의 비디오게임을 갖고 있습니다. name1가 name2이에게 number1개를 주고, 비디오 게임 number2개당 number3분의 시간이 걸릴때, name3는 총 몇분동안 게임을 할 수 있습니까?",5.0 * ( number0 - number1 ),"name0는 number0개의 비디오게임을 갖고 있습니다. name1가 name2이에게 number1개를 주고, 비디오 게임 number2개당 number3분의 시간이 걸릴때, name3는 총 몇분동안 게임을 할 수 있습니까?",number3 * ( number0 - number1 ),15.0 9.0 1 5 ,정국 윤기 ,30,0
"name0이는 number0개의 바나나를 가지고 있습니다. 그가 친구들에게 number1개씩 나눠 줄 때, 총 몇 명의 친구들에게 나눠 줄 수 있습니까?",number0 / number1,"name0이는 number0개의 바나나를 가지고 있습니다. 그가 친구들에게 number1개씩 나눠 줄 때, 총 몇 명의 친구들에게 나눠 줄 수 있습니까?",number0 / number1,21.0 3.0 ,태형 ,7,0
name0이는 number0개의 테이블과 number1개의 의자를 구매했습니다. 각각 number2원 씩 주고 샀다면 총 얼마를 지불 했습니까?,number2 * ( number0 + number1 ),name0이는 number0개의 테이블과 number1개의 의자를 구매했습니다. 각각 number2원 씩 주고 샀다면 총 얼마를 지불 했습니까?,number2 * ( number0 + number1 ),7.0 3.0 4.0 ,유정 ,40,0
name0이는 밴드에 가입했습니다. 그녀는 number0원의 트럼펫과 number1원의 책을 샀습니다. name1이가 지불한 금액은 얼마입니까?,number0 + number1,name0이는 밴드에 가입했습니다. 그녀는 number0원의 트럼펫과 number1원의 책을 샀습니다. name1이가 지불한 금액은 얼마입니까?,number0 + number1,145.16 5.84 ,지민 ,151,0
"name0이는 number0개의 비타민 통을 구매했습니다. number1개의 비타민 통 당 number2개의 비타민이 들어있다면, 총 몇개의 비타민이 있습니까?",number2 * number0,"name0이는 number0개의 비타민 통을 구매했습니다. number1개의 비타민 통 당 number2개의 비타민이 들어있다면, 총 몇개의 비타민이 있습니까?",number2 * number0,9.0 1 324.0 ,민영 ,2916,0
name0가 시간당 number0킬로미터를 달리는데 총 number1킬로 미터를 달렸습니다. name1는 총 몇 시간이 걸렸습니까?,number1 / number0,name0가 시간당 number0킬로미터를 달리는데 총 number1킬로 미터를 달렸습니다. name1는 총 몇 시간이 걸렸습니까?,number1 / number0,5.0 25.0 ,은지 ,5,0
"name0이는 number0개의 돌을 갖고 있습니다. 그는 number1개를 잃어버렸을 때, 현재 갖고있는 돌은 몇개 입니까?",number0 - number1,"name0이는 number0개의 돌을 갖고 있습니다. 그는 number1개를 잃어버렸을 때, 현재 갖고있는 돌은 몇개 입니까?",number0 - number1,25.0 19.0 ,남준 ,6,0
학교 토론 팀은 number0명의 여자와 number1명의 남자로 구성되어있습니다. 각 그룹당 number2명을 name0치 할 때 총 몇 개의 그룹을 만들 수 있습니까?,( number0 + number1 ) / number2,학교 토론 팀은 number0명의 여자와 number1명의 남자로 구성되어있습니다. 각 그룹당 number2명을 name0치 할 때 총 몇 개의 그룹을 만들 수 있습니까?,( number0 + number1 ) / number2,5.0 40.0 9.0 ,배 배 ,5,0
"name0이는 number0개의 종이를 샀습니다. number1개의 종이를 사용 했을때, 남은 종이는 몇 개입니까?",number0 - number1,"name0이는 number0개의 종이를 샀습니다. number1개의 종이를 사용 했을때, 남은 종이는 몇 개입니까?",number0 - number1,900.0 156.0 ,석진 ,744,0
"name0는 number0마리의 고양이와 number1마리의 개가 있습니다. name1가 고양이 number2마리를 팔았을 때, 남은 동물은 몇 마리입니까?",number0 + number1 - number2,"name0는 number0마리의 고양이와 number1마리의 개가 있습니다. name1가 고양이 number2마리를 팔았을 때, 남은 동물은 몇 마리입니까?",number0 + number1 - number2,36.0 18.0 26.0 ,윤기 ,28,0
name0이는 number0개의 name1 구슬을 갖고 있습니다. name2이는 number1개의 노랑색 구슬을 갖고 있습니다. number2명이 갖고있는 구슬은 총 몇개 입니까?,number0 + number1,name0이는 number0개의 name1 구슬을 갖고 있습니다. name2이는 number1개의 노랑색 구슬을 갖고 있습니다. number2명이 갖고있는 구슬은 총 몇개 입니까?,number0 + number1,9.0 3.0 2 ,태형 남준 노란색 ,12,0
꿀벌은 number0의 꿀을 생산했지만 name0이가 number1의 꿀을 먹었습니다. 얼마나 많은 꿀이 남아 있습니까?,number0 - number1,꿀벌은 number0의 꿀을 생산했지만 name0이가 number1의 꿀을 먹었습니다. 얼마나 많은 꿀이 남아 있습니까?,number0 - number1,0.36 0.05 ,민영 ,0.31,0
name0이는 지우개 number0개를 갖고 있습니다. 그는 number1개를 팔았습니다. name1이는 몇 개의 지우개를 갖고 있습니까?,number0 - number1,name0이는 지우개 number0개를 갖고 있습니다. 그는 number1개를 팔았습니다. name1이는 몇 개의 지우개를 갖고 있습니까?,number0 - number1,81.0 34.0 ,호석 ,47,0
name0이는 number0개의 name1를 골랐고 name2이는 number1개의 name3를 골랐습니다. 두 사람은 얼마나 많은 name4를 골랐습니까?,number0 + number1,name0이는 number0개의 name1를 골랐고 name2이는 number1개의 name3를 골랐습니다. 두 사람은 얼마나 많은 name4를 골랐습니까?,number0 + number1,45.0 11.0 ,민영 유정 배 배 ,56,0
서랍에는 number0개의 연필과 number1개의 자가 있습니다. name0는 서랍에서 number2개의 연필을 사용했습니다. 몇 개의 연필이 남아 있습니까?,number0 - number2,서랍에는 number0개의 연필과 number1개의 자가 있습니다. name0는 서랍에서 number2개의 연필을 사용했습니다. 몇 개의 연필이 남아 있습니까?,number0 - number2,9.0 4.0 4.0 ,은지 ,5,0
name0는 number0개의 카드가 있습니다. name1는 name2에게 number1개의 카드를 구입했습니다. name3는 몇개의 카드가 있습니까?,number0 - number1,name0는 number0개의 카드가 있습니다. name1는 name2에게 number1개의 카드를 구입했습니다. name3는 몇개의 카드가 있습니까?,number0 - number1,5.0 3.0 ,유나 은지 ,2,0
name0이는 헤드number0을 number1원에 샀습니다. name1이는 number2원에 샀습니다. number3명이 구입한 총 금액은 얼마입니까?,number1 + number2,name0이는 헤드number0을 number1원에 샀습니다. name1이는 number2원에 샀습니다. number3명이 구입한 총 금액은 얼마입니까?,number1 + number2,3 1346.0 6444.0 2 ,정국 지민 ,7790,0
매장 number0개당 number1명이 방문했습니다. 총 number2개의 매장이 있을 때 총 몇명이 방문 했습니까?,number1 * 3.0,매장 number0개당 number1명이 방문했습니다. 총 number2개의 매장이 있을 때 총 몇명이 방문 했습니까?,number1 * number2,1 1250.0 3 ,,3750,0
name0이는 number0개의 샤프심을 갖고 있습니다. name1는 number1개의 샤프심을 갖고 있습니다. 총 샤프심의 갯수는 얼마입니까?,number0 + number1,name0이는 number0개의 샤프심을 갖고 있습니다. name1는 number1개의 샤프심을 갖고 있습니다. 총 샤프심의 갯수는 얼마입니까?,number0 + number1,41.0 30.0 ,유나 정국 ,71,0
name0이는 number0개의 계란을 갖고 있습니다. name1이가 number1개의 계란을 주었다면 name2이가 갖고 있는 계란을 몇 개입니까?,number0 + number1,name0이는 number0개의 계란을 갖고 있습니다. name1이가 number1개의 계란을 주었다면 name2이가 갖고 있는 계란을 몇 개입니까?,number0 + number1,8.0 62.0 ,민영 호석 ,70,0
"name0이는 number0개의 카드를 갖고 있습니다. 추가로 number1개의 카드를 구매하고 number2개당 number3개의 카드가 들어가는 지갑을 살 때, 몇 개의 지갑을 사야 합니까?",( 3.0 + number1 ) / number3,"name0이는 number0개의 카드를 갖고 있습니다. 추가로 number1개의 카드를 구매하고 number2개당 number3개의 카드가 들어가는 지갑을 살 때, 몇 개의 지갑을 사야 합니까?",( number0 + number1 ) / number3,3 42.0 1 5.0 ,호석 ,9,0
"name0이는 number0개의 종이를 갖고 있습니다. 한 사람당 number1개의 종이를 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",number0 / number1,"name0이는 number0개의 종이를 갖고 있습니다. 한 사람당 number1개의 종이를 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",number0 / number1,100.0 20.0 ,민영 ,5,0
name0는 하루에 피자를 number0조각 먹을 수 있습니다. number1일동안 몇 조각의 피자를 먹을 수 있습니까?,5.0 * 4.0,name0는 하루에 피자를 number0조각 먹을 수 있습니다. number1일동안 몇 조각의 피자를 먹을 수 있습니까?,number0 * number1,5 4 ,은지 ,20,0
"name0에 number0인치의 옷을 샀습니다. name1에 number1인치의 옷을 샀을때, 총 옷의 길이는 얼마입니까?",number1 + number0,"name0에 number0인치의 옷을 샀습니다. name1에 number1인치의 옷을 샀을때, 총 옷의 길이는 얼마입니까?",number1 + number0,0.4 0.2 ,토요일 일요일 ,0.60,0
"name0이는 number0개의 꽃을 샀습니다. 그녀가 number1개의 꽃을 팔고, 나중에 number2개의 꽃을 샀을 때, 가진 꽃은 총 몇 개 입니까?",number0 + number2 - number1,"name0이는 number0개의 꽃을 샀습니다. 그녀가 number1개의 꽃을 팔고, 나중에 number2개의 꽃을 샀을 때, 가진 꽃은 총 몇 개 입니까?",number0 + number2 - number1,37.0 16.0 19.0 ,유정 ,40,0
현재 number0그루의 짧은 나name0와 number1그루의 큰 나name1가 있습니다. name2가 number2개의 짧은 나name3를 베었다면 총 몇그루의 짧은 나name4가 남아있습니까?,number0 + number2,현재 number0그루의 짧은 나name0와 number1그루의 큰 나name1가 있습니다. name2가 number2개의 짧은 나name3를 베었다면 총 몇그루의 짧은 나name4가 남아있습니까?,number0 + number2,37.0 30.0 20.0 ,은지 무 ,57,0
name0이는 하루에 number0km를 주행했습니다. number1일동안 총 몇 km를 주행했습니까?,5.0 * number0,name0이는 하루에 number0km를 주행했습니다. number1일동안 총 몇 km를 주행했습니까?,number1 * number0,250.0 5 ,호석 ,1250,0
"name0이는 number0원에 바지를 사고, number1원에 셔츠를 사고, number2원에 신발을 샀습니다. 지불한 총 비용은 얼마입니까?",number0 + number1 + number2,"name0이는 number0원에 바지를 사고, number1원에 셔츠를 사고, number2원에 신발을 샀습니다. 지불한 총 비용은 얼마입니까?",number0 + number1 + number2,13.99 12.14 7.43 ,민영 ,33.56,0
name0는 핸드폰에 number0개의 노래를 저장했습니다. 오래된 number1개의 노래를 삭제하고 number2개의 새로운 노래를 다운받았습니다. name1의 핸드폰에는 몇개의 노래가 있습니까?,number0 + number2 - number1,name0는 핸드폰에 number0개의 노래를 저장했습니다. 오래된 number1개의 노래를 삭제하고 number2개의 새로운 노래를 다운받았습니다. name1의 핸드폰에는 몇개의 노래가 있습니까?,number0 + number2 - number1,11.0 7.0 24.0 ,은지 ,28,0
"name0이는 number0개의 돌을 갖고 있습니다. 팔찌 number1개당 number2개의 돌이 필요할 때, 총 몇개의 팔찌를 만들 수 있습니까?",number0 / number2,"name0이는 number0개의 돌을 갖고 있습니다. 팔찌 number1개당 number2개의 돌이 필요할 때, 총 몇개의 팔찌를 만들 수 있습니까?",number0 / number2,88.0 1 8.0 ,태형 ,11,0
"공원에는 number0개의 돌이 있습니다. name0이가 number1개의 돌을 주워 갔을 때, 공원에는 몇개의 돌이 있습니까?",number0 - number1,"공원에는 number0개의 돌이 있습니다. name0이가 number1개의 돌을 주워 갔을 때, 공원에는 몇개의 돌이 있습니까?",number0 - number1,9.0 2.0 ,유정 ,7,0
"name0이는 number0개의 name1을 갖고 있습니다. name2이가 number1개의 name3을 name4에게 주었을 때, name5이는 몇 개의 name6을 갖고 있습니까?",number0 + number1,"name0이는 number0개의 name1을 갖고 있습니다. name2이가 number1개의 name3을 name4에게 주었을 때, name5이는 몇 개의 name6을 갖고 있습니까?",number0 + number1,217.0 109.0 ,유정 남준 볼펜 ,326,0
"name0이는 은행에서 number0원을 뽑았습니다. 그녀가 길에서 number1원을 주웠을 때, 총 얼마를 갖고 있습니까?",number0 + number1,"name0이는 은행에서 number0원을 뽑았습니다. 그녀가 길에서 number1원을 주웠을 때, 총 얼마를 갖고 있습니까?",number0 + number1,7.0 5.0 ,민영 ,12,0
"name0가 number0개의 돌을 갖고 있습니다. 한 사람 당 number1개의 돌을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",number0 / number1,"name0가 number0개의 돌을 갖고 있습니다. 한 사람 당 number1개의 돌을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",number0 / number1,24.0 12.0 ,윤기 ,2,0
name0이는 number0가 쓰인 카드를 갖고 있습니다. name1이는 number1가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?,number1 + number0,name0이는 number0가 쓰인 카드를 갖고 있습니다. name1이는 number1가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?,number1 + number0,0.25 3.25 ,민영 정국 ,3.50,0
name0는 number0개의 name1를 갖고 있습니다. 점심때 number1개를 먹고 친구들에게 number2개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( number0 - number1 ) / number2,name0는 number0개의 name1를 갖고 있습니다. 점심때 number1개를 먹고 친구들에게 number2개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( number0 - number1 ) / number2,96.0 42.0 6.0 ,윤기 사과 ,9,0
"name0는 number0개의 조개와 number1개의 불가사리를 발견했습니다. 그는 number2개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",number0 - number2,"name0는 number0개의 조개와 number1개의 불가사리를 발견했습니다. 그는 number2개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",number0 - number2,35.0 25.0 17.0 ,윤기 ,18,0
"name0이는 number0개의 대리석을 갖고 있습니다. 그가 한 사람당 number1개를 주었을 때, 총 몇 명에게 줄 수 있습니까?",number0 / number1,"name0이는 number0개의 대리석을 갖고 있습니다. 그가 한 사람당 number1개를 주었을 때, 총 몇 명에게 줄 수 있습니까?",number0 / number1,30.0 5.0 ,석진 ,6,0
상자에는 number0개의 연필이 있습니다. name0이는 number1개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,number0 - number1,상자에는 number0개의 연필이 있습니다. name0이는 number1개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,number0 - number1,79.0 4.0 ,정국 ,75,0
"애완 동물 가게에는 number0개의 상자가 있습니다. 각 상자에 강아지 number1마리, 고양이 number2마리가 있다면 총 몇 마리의 동물이 있습니까?",number0 * ( number1 + number2 ),"애완 동물 가게에는 number0개의 상자가 있습니다. 각 상자에 강아지 number1마리, 고양이 number2마리가 있다면 총 몇 마리의 동물이 있습니까?",number0 * ( number1 + number2 ),6.0 2.0 7.0 ,,54,0
"name0이는 시간당 number0마일을 갈 수 있습니다. 총 number1마일을 갔을 때, 몇 시간이 걸렸습니까?",number1 / number0,"name0이는 시간당 number0마일을 갈 수 있습니다. 총 number1마일을 갔을 때, 몇 시간이 걸렸습니까?",number1 / number0,2.0 14.0 ,석진 ,7,0
name0는 number0개의 name1과 number1개의 호박을 키웠습니다. name2이가 number2개의 name3을 구매했을때 몇개의 수백이 있습니까?,number0 + number2,name0는 number0개의 name1과 number1개의 호박을 키웠습니다. name2이가 number2개의 name3을 구매했을때 몇개의 수백이 있습니까?,number0 + number2,37.0 30.0 11.0 ,윤기 석진 수박 ,48,0
"초콜릿은 number0개에 number1원 입니다. 상자에 number2개의 초콜릿이 있고, name0이가 number3개를 먹었다면 총 얼마의 초콜릿이 있습니까?",number1 * ( number2 - number3 ),"초콜릿은 number0개에 number1원 입니다. 상자에 number2개의 초콜릿이 있고, name0이가 number3개를 먹었다면 총 얼마의 초콜릿이 있습니까?",number1 * ( number2 - number3 ),1 4.0 11.0 7.0 ,호석 ,16,0
"name0이는 정원에서 number0개의 name1자를 키웠습니다. 토끼가 number1개를 먹었을 때, name2이는 몇 개의 name3자를 갖고 있습니까?",number0 - number1,"name0이는 정원에서 number0개의 name1자를 키웠습니다. 토끼가 number1개를 먹었을 때, name2이는 몇 개의 name3자를 갖고 있습니까?",number0 - number1,8.0 3.0 ,유정 감 ,5,0
각 상자에는 number0개의 name0자가 있습니다. number1개의 상자에는 총 몇개의 name1자가 있습니까?,number0 * 3.0,각 상자에는 number0개의 name0자가 있습니다. number1개의 상자에는 총 몇개의 name1자가 있습니까?,number0 * number1,4.0 3 ,감 ,12,0
"봉투 number0개에는 number1개의 껌이 있습니다. name0이가 number2개의 봉투를 갖고 있을때, 총 몇개의 껌이 있습니까?",number1 * number2,"봉투 number0개에는 number1개의 껌이 있습니다. name0이가 number2개의 봉투를 갖고 있을때, 총 몇개의 껌이 있습니까?",number1 * number2,1 27.0 18.0 ,남준 ,486,0
"name0이는 number0개의 name1을 받았고, name2는 number1개의 name3을 받았습니다. 모은 name4을 한 사람당 number2갰기 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( number0 + number1 ) / 8.0,"name0이는 number0개의 name1을 받았고, name2는 number1개의 name3을 받았습니다. 모은 name4을 한 사람당 number2갰기 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( number0 + number1 ) / number2,11.0 5.0 8 ,윤기 지민 사탕 ,2,0
"name0는 number0개의 name1가 있습니다. name2가 name3에게 number1개의 name4를 줄 때, name5는 몇 개의 name6를 갖고 있습니까?",number0 - number1,"name0는 number0개의 name1가 있습니다. name2가 name3에게 number1개의 name4를 줄 때, name5는 몇 개의 name6를 갖고 있습니까?",number0 - number1,75.0 52.0 ,민영 은지 사과 ,23,0
"name0는 number0원의 캠코더를 샀고, number1원의 자라를 샀습니다. 그녀가 일주일에 number2원씩 지불 했다면, 몇 번 지불 해야합니까?",( number0 + number1 ) / number2,"name0는 number0원의 캠코더를 샀고, number1원의 자라를 샀습니다. 그녀가 일주일에 number2원씩 지불 했다면, 몇 번 지불 해야합니까?",( number0 + number1 ) / number2,14.0 26.0 5.0 ,유나 ,8,0
name0이는 하루에 number0권의 책을 읽습니다. number1일동안 몇 권의 책을 읽습니까?,number0 * number1,name0이는 하루에 number0권의 책을 읽습니다. number1일동안 몇 권의 책을 읽습니까?,number0 * number1,5.0 3.0 ,남준 ,15,0
"name0는 number0개의 name1을 먹었고, number1개의 name2을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",number0 + number1,"name0는 number0개의 name1을 먹었고, number1개의 name2을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",number0 + number1,22.0 15.0 ,유나 수박 당근 ,37,0
"name0이는 올해 number0개의 name1을 샀습니다. name2은 number1개, name3은 number2개를 샀습니다. name4이가 가진 공의 갯수는 몇 개입니까?",number0 + number1 + number2,"name0이는 올해 number0개의 name1을 샀습니다. name2은 number1개, name3은 number2개를 샀습니다. name4이가 가진 공의 갯수는 몇 개입니까?",number0 + number1 + number2,11.0 13.0 15.0 ,지민 농구공 야구공 축구공 ,39,0
name0이의 생일 파티에 number0개의 카드와 number1개의 종이가 있습니다. 하루에 number2개식 사용할 때 몇 일동안 사용할 수 있습니까?,( number0 + number1 ) / number2,name0이의 생일 파티에 number0개의 카드와 number1개의 종이가 있습니다. 하루에 number2개식 사용할 때 몇 일동안 사용할 수 있습니까?,( number0 + number1 ) / number2,4.0 44.0 6.0 ,정국 ,8,0
"name0이는 number0마리의 토끼를 갖고 있습니다. 그는 number1마리를 분양했을 때, 몇 마리의 토끼가 남아있습니까?",number0 - number1,"name0이는 number0마리의 토끼를 갖고 있습니다. 그는 number1마리를 분양했을 때, 몇 마리의 토끼가 남아있습니까?",number0 - number1,10.0 3.0 ,호석 ,7,0
name0이는 number0원이 있습니다. 개를 사기 위해 number1원이 필요하다면 얼마를 추가로 벌어야 합니까?,number1 - number0,name0이는 number0원이 있습니다. 개를 사기 위해 number1원이 필요하다면 얼마를 추가로 벌어야 합니까?,number1 - number0,34.0 47.0 ,석진 ,13,0
"name0이는 비디오 게임을 number0원에 샀습니다. 게임기를 number1원에 사고, number2원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",number0 + number1 - number2,"name0이는 비디오 게임을 number0원에 샀습니다. 게임기를 number1원에 사고, number2원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",number0 + number1 - number2,14.0 36.0 4.0 ,민영 ,46,0
name0이는 number0개의 비단과 number1개의 공을 샀습니다. 총 몇 개의 물건을 샀습니까?,number0 + number1,name0이는 number0개의 비단과 number1개의 공을 샀습니다. 총 몇 개의 물건을 샀습니까?,number0 + number1,61921.0 49500.0 ,태형 ,111421,0
"name0이는 number0개의 스티커를 샀고, name1는 number1개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",number0 * number1,"name0이는 number0개의 스티커를 샀고, name1는 number1개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",number0 * number1,10.0 22.0 ,유나 유정 ,220,0
name0이는 number0개의 계란이 있습니다. 그녀는 number1개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,number0 + number1,name0이는 number0개의 계란이 있습니다. 그녀는 number1개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,number0 + number1,98.0 8.0 ,민영 ,106,0
name0이는 피자 number0판을 주문 했습니다. 각 피자에는 number1 조각이 있습니다. 피자 조각은 총 몇개 입니까?,number0 * number1,name0이는 피자 number0판을 주문 했습니다. 각 피자에는 number1 조각이 있습니다. 피자 조각은 총 몇개 입니까?,number0 * number1,21.0 8.0 ,태형 ,168,0
"name0는 number0개의 오렌지, name1는 number1개의 오렌지를 골랐습니다. 총 오렌지 갯수는 몇개 입니까?",number0 + number1,"name0는 number0개의 오렌지, name1는 number1개의 오렌지를 골랐습니다. 총 오렌지 갯수는 몇개 입니까?",number0 + number1,123.0 104.0 ,유나 은지 ,227,0
"name0이는 상자에 총 number0개의 오렌지를 넣어야 합니다. 각 상자에는 number1개의 오렌지가 들어간다고 할 때, 몇개의 상자가 필요합니까?",number0 / number1,"name0이는 상자에 총 number0개의 오렌지를 넣어야 합니다. 각 상자에는 number1개의 오렌지가 들어간다고 할 때, 몇개의 상자가 필요합니까?",number0 / number1,56.0 8.0 ,지민 ,7,0
"name0는 number0마리의 개를 갖고 있고, number1마리를 추가로 구매했습니다. 총 몇마리의 개가 있습니까?",number0 + number1,"name0는 number0마리의 개를 갖고 있고, number1마리를 추가로 구매했습니다. 총 몇마리의 개가 있습니까?",number0 + number1,7.0 6.0 ,윤기 ,13,0
"name0이는 number0개의 잎을 가지고 있습니다. 그 중 number1개가 날라갔을 때, 남은 잎의 갯수는 몇 개 입니까?",number0 - number1,"name0이는 number0개의 잎을 가지고 있습니다. 그 중 number1개가 날라갔을 때, 남은 잎의 갯수는 몇 개 입니까?",number0 - number1,356.0 112.0 ,지민 ,244,0
"카페에 아메리카노 number0잔, 카페라떼 number1잔이 있습니다. name0이가 아메리카노 number2잔을 먹었다면 총 몇 잔이 남았습니까?",number0 + number1 - number2,"카페에 아메리카노 number0잔, 카페라떼 number1잔이 있습니다. name0이가 아메리카노 number2잔을 먹었다면 총 몇 잔이 남았습니까?",number0 + number1 - number2,38.0 28.0 20.0 ,유정 ,46,0
name0는 이번 주에 가게에 number0번을 갔습니다. 그녀는 가게에 갈 때마다 number1개의 땅콩을 구입합니다. 총 몇 개의 땅콩을 구매했습니까?,number0 * number1,name0는 이번 주에 가게에 number0번을 갔습니다. 그녀는 가게에 갈 때마다 number1개의 땅콩을 구입합니다. 총 몇 개의 땅콩을 구매했습니까?,number0 * number1,3.0 7.0 ,유나 ,21,0
