Question,Equation,answer
"전체가 100쪽인 문제집을 44쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 이때, 하루에 풀어야 하는 문제집은 몇쪽인가요?",( 100 - 44 ) / 7,8
"전체가 100쪽인 문제집을 44쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 이때, 하루에 풀어야 하는 문제집은 몇쪽일까요?",( 100 - 44 ) / 7,8
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리입니까?,( 36 - ( 4 * 6 ) ) / 2,6
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리인가?,( 36 - ( 4 * 6 ) ) / 2,6
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리일까요?,( 36 - ( 4 * 6 ) ) / 2,6
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리인지 구하시오.,( 36 - ( 4 * 6 ) ) / 2,6
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리인지 구해라.,( 36 - ( 4 * 6 ) ) / 2,6
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 사과의 개수는?,( 34 - 4 ) / 6,5
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 사과의 개수는 몇 개일까?,( 34 - 4 ) / 6,5
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 사과의 개수는 몇 개인가?,( 34 - 4 ) / 6,5
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 각 할머니에게 나누어 드릴 사과의 개수는?,( 34 - 4 ) / 6,5
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 사과의 개수를 구해라.,( 34 - 4 ) / 6,5
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리입니까?,( 48 - ( 2 * 8 ) ) / 4,8
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리인가?,( 48 - ( 2 * 8 ) ) / 4,8
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리인지 구하시오.,( 48 - ( 2 * 8 ) ) / 4,8
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리인지 구하여라.,( 48 - ( 2 * 8 ) ) / 4,8
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리인지 구해라.,( 48 - ( 2 * 8 ) ) / 4,8
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 그렇다면 15분 동안 접을 수 있는 종이꽃의 개수를 쓰시오.,15 / ( 6 / 2 ),5
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 이때 15분 동안 접을 수 있는 종이꽃의 개수를 쓰시오.,15 / ( 6 / 2 ),5
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 그렇다면 15분 동안 접을 수 있는 종이꽃의 개수를 구해라.,15 / ( 6 / 2 ),5
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 그렇다면 15분 동안 접을 수 있는 종이꽃의 개수를 알아내시오.,15 / ( 6 / 2 ),5
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 그렇다면 15분 동안 접을 수 있는 종이꽃의 개수는?,15 / ( 6 / 2 ),5
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠입니까?",'호석' if 36 / 6 > 25 / 5 else '유나',호석
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠인가?",'호석' if 36 / 6 > 25 / 5 else '유나',호석
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠인가요?",'호석' if 36 / 6 > 25 / 5 else '유나',호석
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠인지 알아내라.",'호석' if 36 / 6 > 25 / 5 else '유나',호석
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 이때, 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠입니까?",'호석' if 36 / 6 > 25 / 5 else '유나',호석
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 몇 명의 친구에게 나누어줄 수 있을까요?,( 41 - 5 ) / 6,6
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 몇 명의 친구에게 나누어줄 수 있나요?,( 41 - 5 ) / 6,6
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 정국이는 몇 명의 친구에게 나누어줄 수 있을까요?,( 41 - 5 ) / 6,6
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 몇 명의 친구에게 나누어줄 수 있을지 구해보세요.,( 41 - 5 ) / 6,6
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 그렇다면 몇 명의 친구에게 나누어줄 수 있는가?,( 41 - 5 ) / 6,6
태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 정사각형 1개의 한 변의 길이를 구하시오.,( 16 / 2 ) / 4,2
태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 정사각형 1개의 한 변의 길이를 구해라.,( 16 / 2 ) / 4,2
태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 정사각형 1개의 한 변의 길이를 구하면?,( 16 / 2 ) / 4,2
태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 정사각형 1개의 한 변의 길이를 알아내시오.,( 16 / 2 ) / 4,2
"태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 이때, 정사각형 1개의 한 변의 길이를 구하시오.",( 16 / 2 ) / 4,2
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 쓰시오.,( 81 - ( 9 * 4 ) ) / 9,5
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 구하시오.,( 81 - ( 9 * 4 ) ) / 9,5
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 알아내시오.,( 81 - ( 9 * 4 ) ) / 9,5
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 써라.,( 81 - ( 9 * 4 ) ) / 9,5
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는가?,( 81 - ( 9 * 4 ) ) / 9,5
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인지 쓰시오.,( 74 - 38 ) / 4,9
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인지 구하시오.,( 74 - 38 ) / 4,9
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인지 알아내시오.,( 74 - 38 ) / 4,9
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인가?,( 74 - 38 ) / 4,9
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마입니까?,( 74 - 38 ) / 4,9
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루입니까?,( 12 * 3 ) / 6,6
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루인가?,( 12 * 3 ) / 6,6
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루인가요?,( 12 * 3 ) / 6,6
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루인지 구해라.,( 12 * 3 ) / 6,6
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루인지 알아내시오.,( 12 * 3 ) / 6,6
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 쓰시오.,( 38 - 3 ) / 5,7
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 써라.,( 38 - 3 ) / 5,7
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 구하시오.,( 38 - 3 ) / 5,7
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 알아내시오.,( 38 - 3 ) / 5,7
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 과연 몇 명의 친구들에게 나누어 줄 수 있는지 쓰시오.,( 38 - 3 ) / 5,7
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루입니까?,( ( 3 * 12 ) - 6 ) / 5,6
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루인가요?,( ( 3 * 12 ) - 6 ) / 5,6
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루일까?,( ( 3 * 12 ) - 6 ) / 5,6
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루인지 구해라.,( ( 3 * 12 ) - 6 ) / 5,6
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루인지 써라.,( ( 3 * 12 ) - 6 ) / 5,6
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 작은 수를 쓰시오.,( 32 / 4 ) * 1,8
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 작은 수는?,( 32 / 4 ) * 1,8
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 작은 수를 적으시오.,( 32 / 4 ) * 1,8
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 더 작은 수를 쓰시오.,( 32 / 4 ) * 1,8
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 작은 수를 구하시오.,( 32 / 4 ) * 1,8
풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.,( 45 - 13 ) / 8,4
풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 구해라.,( 45 - 13 ) / 8,4
풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는가?,( 45 - 13 ) / 8,4
풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있을까?,( 45 - 13 ) / 8,4
"풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 이때, 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.",( 45 - 13 ) / 8,4
지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 몇 대입니까?,( 116 - ( 40 * 2 ) ) / 9,4
지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 몇 대인가요?,( 116 - ( 40 * 2 ) ) / 9,4
지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 몇 대일까?,( 116 - ( 40 * 2 ) ) / 9,4
"지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 과연, 필요한 승합차는 몇 대입니까?",( 116 - ( 40 * 2 ) ) / 9,4
지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 총 몇 대 입니까?,( 116 - ( 40 * 2 ) ) / 9,4
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 쓰시오.,( 24 + 16 ) / 5,8
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 구하시오.,( 24 + 16 ) / 5,8
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 적으시오.,( 24 + 16 ) / 5,8
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 알아내시오.,( 24 + 16 ) / 5,8
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 몇 봉지인지 쓰시오.,( 24 + 16 ) / 5,8
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개일까요?,( 24 / 3 ) / 4,2
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개인가?,( 24 / 3 ) / 4,2
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개인가요?,( 24 / 3 ) / 4,2
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개인지 쓰시오.,( 24 / 3 ) / 4,2
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개인지 구하시오.,( 24 / 3 ) / 4,2
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 몇 개입니까?,61 * 5,305
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 몇 개인가?,61 * 5,305
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 총 몇 개입니까?,61 * 5,305
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 몇 개일까요?,61 * 5,305
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 몇 개인지 쓰시오.,61 * 5,305
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개입니까?,18 * 3,54
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개인가요?,18 * 3,54
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개인가?,18 * 3,54
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개인지 쓰시오.,18 * 3,54
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개인지 구하시오.,18 * 3,54
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개인가요?,32 * 4 + 18 * 2,164
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개일까요?,32 * 4 + 18 * 2,164
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개입니까?,32 * 4 + 18 * 2,164
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개인지 구해라.,32 * 4 + 18 * 2,164
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개인지 쓰시오.,32 * 4 + 18 * 2,164
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장입니까?,24 * 2,48
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장인가요?,24 * 2,48
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장일까요?,24 * 2,48
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장인지 구하시오.,24 * 2,48
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장인지 쓰시오.,24 * 2,48
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수는 모두 몇 개입니까?,3 * 25,75
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수는 모두 몇 개인가요?,3 * 25,75
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수는 모두 몇 개인지 구해라.,3 * 25,75
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수는 모두 몇 개인가?,3 * 25,75
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수를 구해라.,3 * 25,75
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이를 구하시오.,13 * 6,78
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이를 구해라.,13 * 6,78
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이를 써라.,13 * 6,78
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이를 구하면?,13 * 6,78
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이는?,13 * 6,78
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마입니까?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인가요?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인가?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인지 알아내라.,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인지 쓰시오.,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마입니까?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인가?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인가요?,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인지 구해라.,80 * 9 + 60 * 4,960
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마인지 써라.,80 * 9 + 60 * 4,960
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명입니까?,29 * 5,145
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명인가요?,29 * 5,145
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명일까요?,29 * 5,145
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명인가?,29 * 5,145
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명인지 구해라.,29 * 5,145
연필 한타는 12자루이다 연필 아홉타는 몇자루일까?,12 * 9,108
연필 한타는 12자루이다 연필 아홉타는 몇자루일까요?,12 * 9,108
연필 한타는 12자루이다 연필 아홉타는 몇자루입니까?,12 * 9,108
연필 한타는 12자루이다 연필 아홉타는 몇자루인가?,12 * 9,108
연필 한타는 12자루이다 연필 아홉타는 몇자루인가요?,12 * 9,108
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 구하시오.,9 * 27,243
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 쓰시오.,9 * 27,243
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 써라.,9 * 27,243
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 구하면?,9 * 27,243
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 구해라.,9 * 27,243
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이인지 고르시오.,24 * 3,72
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이인가?,24 * 3,72
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이일까요?,24 * 3,72
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이일까?,24 * 3,72
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이인지 알아내어라.,24 * 3,72
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개입니까?,15 * 3,45
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개인가?,15 * 3,45
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개인가요?,15 * 3,45
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개일까?,15 * 3,45
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개일까요?,15 * 3,45
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개입니까?,37  * 2 + 28 * 4,186
