Question,Equation,answer
현재 37.0그루의 짧은 나무와 30.0그루의 아주 큰 나무가 있습니다. 은지가 20.0개의 짧은 나무를 베었다면 총 몇그루의 짧은 나무가 남아있습니까?,37.0 - 20.0,17
호석이는 하루에 250.0km를 주행했습니다. 5일동안 총 몇 km를 주행했습니까?,5.0 * 250.0,1250
호석이는 하루에 250.0m를 주행했습니다. 5일동안 총 몇 m를 주행했습니까?,5.0 * 250.0,1250
호석이는 하루에 250.0cm를 주행했습니다. 5일동안 총 몇 cm를 주행했습니까?,5.0 * 250.0,1250
호석이는 하루에 250.0km를 주행할 수 있습니다. 5일동안 총 몇 km를 주행했습니까?,5.0 * 250.0,1250
호석이는 하루에 250.0km를 주행할 수 있는데 5일동안 주행했을 때 총 몇 km를 주행할 수 있습니까?,5.0 * 250.0,1250
"민영이는 13.99원에 바지를 사고, 12.14원에 셔츠를 사고, 7.43원에 신발을 샀습니다. 지불한 총 비용은 얼마입니까?",13.99 + 12.14 + 7.43,33.56
"민영이는 13.99원에 치마를 사고, 12.14원에 셔츠를 사고, 7.43원에 신발을 샀습니다. 지불한 총 비용은 얼마입니까?",13.99 + 12.14 + 7.43,33.56
"민영이는 13.99원에 바지를 사고, 12.14원에 코트를 사고, 7.43원에 신발을 샀습니다. 지불한 총 비용은 얼마입니까?",13.99 + 12.14 + 7.43,33.56
"민영이는 13.99원에 바지를 사고, 12.14원에 셔츠를 사고, 7.43원에 시계를 샀습니다. 지불한 총 비용은 얼마입니까?",13.99 + 12.14 + 7.43,33.56
"민영이는 13.99원에 치마를 사고, 12.14원에 시계를 사고, 7.43원에 코트를 샀습니다. 지불한 총 비용은 얼마입니까?",13.99 + 12.14 + 7.43,33.56
은지는 핸드폰에 11.0개의 노래를 저장했습니다. 오래된 7.0개의 노래를 삭제하고 24.0개의 새로운 노래를 다운받았습니다. 은지의 핸드폰에는 몇개의 노래가 있습니까?,11.0 + 24.0 - 7.0,28
은지는 핸드폰에 11.0개의 비디오를 저장했습니다. 오래된 7.0개의 비디오를 삭제하고 24.0개의 새로운 비디오를 다운받았습니다. 은지의 핸드폰에는 몇개의 비디오가 있습니까?,11.0 + 24.0 - 7.0,28
은지는 아이패드에 11.0개의 노래를 저장했습니다. 오래된 7.0개의 노래를 삭제하고 24.0개의 새로운 노래를 다운받았습니다. 은지의 아이패드에는 몇개의 노래가 있습니까?,11.0 + 24.0 - 7.0,28
은지는 핸드폰에 11.0개의 노래를 저장했습니다. 7.0개의 노래를 다운받고 24.0개의 새로운 노래를 다운받았습니다. 은지의 핸드폰에는 몇개의 노래가 있습니까?,11.0 + 24.0 + 7.0,44
은지는 핸드폰에 11.0개의 노래를 저장했지만 오래된 7.0개의 노래를 삭제하고 24.0개의 새로운 노래를 다운받았습니다. 현재 은지의 핸드폰에는 몇개의 노래가 있습니까?,11.0 + 24.0 - 7.0,28
"태형이는 88.0개의 돌을 갖고 있습니다. 팔찌 1개당 8.0개의 돌이 필요할 때, 총 몇개의 팔찌를 만들 수 있습니까?",88.0 / 8.0,11
"태형이는 88.0개의 마법의돌을 갖고 있습니다. 팔찌 1개당 8.0개의 마법의돌이 필요할 때, 총 몇개의 팔찌를 만들 수 있습니까?",88.0 / 8.0,11
"태형이는 88.0개의 돌을 갖고 있습니다. 목걸이 1개당 8.0개의 돌이 필요할 때, 총 몇개의 목걸이를 만들 수 있습니까?",88.0 / 8.0,11
"태형이는 88.0개의 돌을 갖고 있는데 팔찌 1개당 8.0개의 돌이 필요할 때, 총 몇개의 팔찌를 만들 수 있습니까?",88.0 / 8.0,11
"팔찌 1개당 8.0개의 돌이 필요할 때, 88개의 돌로 총 몇개의 팔찌를 만들 수 있습니까?",88.0 / 8.0,11
"공원에는 9.0개의 돌이 있습니다. 유정이가 2.0개의 돌을 주워 갔을 때, 공원에는 몇개의 돌이 있습니까?",9.0 - 2.0,7
"공원에는 9.0개의 돌이 있고 유정이가 2.0개의 돌을 주워 갔을 때, 공원에는 몇개의 돌이 있습니까?",9.0 - 2.0,7
"공원에는 9.0개의 돌이 있는데 2.0개의 돌이 추가됐을 때, 공원에는 몇개의 돌이 있습니까?",9.0 + 2.0,11
"공원에는 9.0개의 돌이 있는데 2개의 돌이 없어졌을 때, 공원에는 몇개의 돌이 있습니까?",9.0 - 2.0,7
"공원에는 9.0개의 돌이 있습니다. 유정이가 2.0개의 돌을 공원 밖으로 던졌을 때, 공원에는 몇개의 돌이 있습니까?",9.0 - 2.0,7
"남준이는 217.0개의 볼펜을 갖고 있습니다. 유정이가 109.0개의 볼펜을 남준에게 주었을 때, 남준이는 몇 개의 볼펜을 갖고 있습니까?",217.0 + 109.0,326
"남준이는 217.0개의 연필을 갖고 있습니다. 유정이가 109.0개의 연필을 남준에게 주었을 때, 남준이는 몇 개의 연필을 갖고 있습니까?",217.0 + 109.0,326
"남준이는 217.0개의 볼펜을 갖고 있는데 유정이가 109.0개의 볼펜을 남준에게 주었을 때, 남준이는 몇 개의 볼펜을 갖고 있습니까?",217.0 + 109.0,326
"217.0개의 볼펜중에 109.0개의 볼펜을 유정이가 남준에게 주었을 때, 유정이는 몇 개의 볼펜을 갖고 있습니까?",217.0 - 109.0,108
"남준이는 217.0개의 연필을 갖고 있었는데 그 중 유정이가 109.0개의 볼펜을 남준에게 주었을 때, 남준이는 몇 개의 볼펜을 갖고 있습니까?",217.0 + 109.0,326
"민영이는 은행에서 7.0원을 뽑았습니다. 그녀가 길에서 5.0원을 주웠을 때, 총 얼마를 갖고 있습니까?",7.0 + 5.0,12
"민영이가 은행에서 7.0원을 뽑았고 그녀가 길에서 5.0원을 주웠을 때, 총 얼마를 갖고 있습니까?",7.0 + 5.0,12
"민영이는 은행에서 7.0원을 뽑았습니다. 그녀가 길에서 5.0원을 버렸을 때, 총 얼마를 갖고 있습니까?",7.0 - 5.0,2
"민영이는 은행에서 7.0원을 뽑고 길에서 5.0원을 주웠을 때, 총 얼마를 갖고 있습니까?",7.0 + 5.0,12
"민영이는 통장에서 7.0원을 뽑았습니다. 그녀가 길에서 5.0원을 주웠을 때, 총 얼마를 갖고 있습니까?",7.0 + 5.0,12
"윤기가 24.0개의 돌을 갖고 있습니다. 한 사람 당 12.0개의 돌을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",24.0 / 12.0,2
"윤기가 24.0개의 공기돌을 갖고 있습니다. 한 사람 당 12.0개의 공기돌을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",24.0 / 12.0,2
"윤기가 24.0개의 돌을 가지고 있는데 한 사람 당 12.0개의 돌을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",24.0 / 12.0,2
"한 사람 당 12.0개의 돌을 나누어 주려고 할 때, 윤기가 가진 24개의 돌은 총 몇 명에게 나누어 줄 수 있습니까?",24.0 / 12.0,2
"윤기가 24.0개의 인피니티스톤을 갖고 있습니다. 한 사람 당 12.0개의 인피니티스톤을 나누어 주려고 할 때, 총 몇 명에게 나누어 줄 수 있습니까?",24.0 / 12.0,2
정국이는 0.25가 쓰인 카드를 갖고 있습니다. 민영이는 3.25가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?,3.25 + 0.25,3.5
정국이는 0.25가 쓰인 카드를 갖고 있습니다. 민영이는 3.25가 쓰인 카드를 갖고 있습니다. 카드의 숫자 곱은 얼마입니까?,3.25 * 0.25,0.8125
정국이는 0.25가 쓰인 카드를 가지고 있고 민영이는 3.25가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?,3.25 + 0.25,3.5
"정국이와 민영이는 각각 0.25, 3.25가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?",3.25 + 0.25,3.5
"정국이는 0.25가 쓰인 카드를, 민영이는 3.25가 쓰인 카드를 갖고 있습니다. 카드의 숫자 총합은 얼마입니까?",3.25 + 0.25,3.5
윤기는 96.0개의 사과를 갖고 있습니다. 점심때 42.0개를 먹고 친구들에게 6.0개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( 96.0 - 42.0 ) / 6.0,9
윤기는 96.0개의 사과를 가지고 있고 점심때 42.0개를 먹고 친구들에게 6.0개씩 나누어 주었다면 총 몇 명에게 나누어 줄 수 있습니까?,( 96.0 - 42.0 ) / 6.0,9
윤기는 96.0개의 사과를 갖고 있습니다. 저녁때 42.0개를 먹고 친구들에게 6.0개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( 96.0 - 42.0 ) / 6.0,9
윤기는 96.0개의 사과를 가지고 있다가 42.0개를 먹고 친구들에게 6.0개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( 96.0 - 42.0 ) / 6.0,9
윤기는 96.0개의 사과중에 42.0개를 먹고 주변 친구에게 6.0개씩 나누어 주었습니다. 총 몇 명에게 나누어 줄 수 있습니까?,( 96.0 - 42.0 ) / 6.0,9
"윤기는 35.0개의 조개와 25.0개의 불가사리를 발견했습니다. 그는 17.0개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",35.0 - 17.0,18
"윤기는 35.0개의 조개를 발견했습니다. 그는 17.0개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",35.0 - 17.0,18
"윤기가 35.0개의 조개와 25.0개의 불가사리를 발견했고 그 중 17.0개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",35.0 - 17.0,18
"윤기는 35.0개의 조개를 발견했고 17.0개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",35.0 - 17.0,18
"윤기는 25.0개의 불가사리와 35.0개의 조개를 발견했습니다. 그는 17.0개의 조개를 버렸을 때, 얼마나 많은 조개를 갖고 있습니까?",35.0 - 17.0,18
"석진이는 30.0개의 대리석을 갖고 있습니다. 그가 한 사람당 5.0개를 주었을 때, 총 몇 명에게 줄 수 있습니까?",30.0 / 5.0,6
"석진이는 30.0개의 대리석을 가지고 있는데 그가 한 사람당 5.0개를 주었을 때, 총 몇 명에게 줄 수 있습니까?",30.0 / 5.0,6
"30.0개의 대리석을 가지고 있는 석진이가 한 사람당 5.0개의 대리석을 주었을 때, 총 몇 명에게 줄 수 있습니까?",30.0 / 5.0,6
"석진이는 30.0개의 대리석을 갖고 있습니다. 그가 친구들에게 각각 5.0개씩을 주었을 때, 총 몇 명에게 줄 수 있습니까?",30.0 / 5.0,6
"30.0개의 대리석을 가지고 있는 석진이가 반 친구들에게 각각 5.0개를 주었을 때, 총 몇 명에게 줄 수 있습니까?",30.0 / 5.0,6
상자에는 79.0개의 연필이 있습니다. 정국이는 4.0개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,79.0 - 4.0,75
상자에는 79.0개의 볼펜이 있습니다. 정국이는 4.0개의 볼펜을 사용했습니다. 상자에는 몇 개의 볼펜이 있습니까?,79.0 - 4.0,75
상자에는 79.0개의 연필이 있고 정국이는 4.0개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,79.0 - 4.0,75
79.0개의 연필이 있는 상자에서 정국이가 4.0개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,79.0 - 4.0,75
정국이가 79개의 연필이 들어있는 상자에서 4.0개의 연필을 사용했습니다. 상자에는 몇 개의 연필이 있습니까?,79.0 - 4.0,75
"애완 동물 가게에는 6.0개의 상자가 있습니다. 각 상자에 강아지 2.0마리, 고양이 7.0마리가 있다면 총 몇 마리의 동물이 있습니까?",6.0 * ( 2.0 + 7.0 ),54
"애완 동물 가게에는 6.0개의 상자가 있고 각 상자에 강아지 2.0마리, 고양이 7.0마리가 있다면 총 몇 마리의 동물이 있습니까?",6.0 * ( 2.0 + 7.0 ),54
"애완 동물 가게에는 6.0개의 박스가 있습니다. 각 박스에 강아지 2.0마리, 고양이 7.0마리가 있다면 총 몇 마리의 동물이 있습니까?",6.0 * ( 2.0 + 7.0 ),54
"6.0개의 상자가 있는 애완 동물 가게에서 각 상자에 강아지 2.0마리, 고양이 7.0마리가 있다면 총 몇 마리의 동물이 있습니까?",6.0 * ( 2.0 + 7.0 ),54
"애완 동물 가게에는 6.0개의 케이지가 있습니다. 각 케이지에는 강아지 2.0마리, 고양이 7.0마리가 있다면 총 몇 마리의 동물이 있습니까?",6.0 * ( 2.0 + 7.0 ),54
"석진이는 시간당 2.0마일을 갈 수 있습니다. 총 14.0마일을 갔을 때, 몇 시간이 걸렸습니까?",14.0 / 2.0,7
"석진이는 시간당 2.0미터를 갈 수 있습니다. 총 14.0미터을 갔을 때, 몇 시간이 걸렸습니까?",14.0 / 2.0,7
"석진이는 분당 2.0마일을 갈 수 있습니다. 총 14.0마일을 갔을 때, 몇 분이 걸렸습니까?",14.0 / 2.0,7
"석진이는 초당 2.0마일을 갈 수 있습니다. 총 14.0마일을 갔을 때, 몇 초가 걸렸습니까?",14.0 / 2.0,7
석진이가 시간당 2.0마일을 갈 수 있을때 총 14.0마일을 갔다면 몇 시간이 걸렸습니까?,14.0 / 2.0,7
윤기는 37.0개의 수박과 30.0개의 호박을 키웠습니다. 석진이가 11.0개의 수박을 구매했을때 몇개의 수백이 있습니까?,37.0 + 11.0,48
윤기는 37.0개의 수박을 키웠습니다. 석진이가 11.0개의 수박을 구매했을때 몇개의 수백이 있습니까?,37.0 + 11.0,48
"윤기는 37.0개의 수박과 30.0개의 호박을 키웠는데, 11.0개의 수박을 구매했다면 몇개의 수백이 있습니까?",37.0 + 11.0,48
윤기는 37.0개의 수박과 30.0개의 호박을 키웠고 석진이가 11.0개의 수박을 추가로 구매했을때 몇개의 수백이 있습니까?,37.0 + 11.0,48
윤기는 37.0개의 수박을 가지고 있고 추가로 11.0개의 수박을 구매했을때 몇개의 수백이 있습니까?,37.0 + 11.0,48
"초콜릿은 1개에 4.0원 입니다. 상자에 11.0개의 초콜릿이 있고, 호석이가 7.0개를 먹었다면 총 얼마의 초콜릿이 있습니까?",4.0 * ( 11.0 - 7.0 ),16
"초콜릿은 1개에 4.0원 인데 상자에 11.0개의 초콜릿이 있고, 호석이가 7.0개를 먹었다면 총 얼마의 초콜릿이 있습니까?",4.0 * ( 11.0 - 7.0 ),16
"과자는 1개에 4.0원 입니다. 상자에 11.0개의 과자가 있고, 호석이가 7.0개를 먹었다면 총 얼마의 과자가 있습니까?",4.0 * ( 11.0 - 7.0 ),16
"아이스크림은 1개에 4.0원 입니다. 상자에 11.0개의 아이스크림이 있고, 호석이가 7.0개를 먹었다면 총 얼마의 아이스크림이 있습니까?",4.0 * ( 11.0 - 7.0 ),16
"상자에 11.0개의 초콜릿이 있고, 호석이가 7.0개를 먹었는데 초콜릿이 1개에 4원이라면 총 얼마의 초콜릿이 있습니까?",4.0 * ( 11.0 - 7.0 ),16
"유정이는 정원에서 8.0개의 감자를 키웠습니다. 토끼가 3.0개를 먹었을 때, 유정이는 몇 개의 감자를 갖고 있습니까?",8.0 - 3.0,5
"유정이는 정원에서 8.0개의 당근을 키웠습니다. 토끼가 3.0개를 먹었을 때, 유정이는 몇 개의 당근을 갖고 있습니까?",8.0 - 3.0,5
"유정이는 정원에서 8.0개의 감자를 키우고 있는데 토끼가 3.0개를 먹었을 때, 유정이는 몇 개의 감자를 갖고 있습니까?",8.0 - 3.0,5
"정원에는 8개의 당근이 있는데, 토끼가 3.0개를 먹었을 때 정원에는 몇 개의 감자가 있습니까?",8.0 - 3.0,5
"유정이는 정원에서 8.0개의 채소를 키웠습니다. 토끼가 3.0개를 먹었을 때, 유정이는 몇 개의 채소를 갖고 있습니까?",8.0 - 3.0,5
각 상자에는 4.0개의 감자가 있습니다. 3개의 상자에는 총 몇개의 감자가 있습니까?,4.0 * 3.0,12
각 박스에는 4.0개의 감자가 있습니다. 3개의 박스에는 총 몇개의 감자가 있습니까?,4.0 * 3.0,12
각 바구니에는 4.0개의 감자가 있습니다. 3개의 바구니에는 총 몇개의 감자가 있습니까?,4.0 * 3.0,12
4.0개의 감자가 있는 상자가 총 3개가 있다면 총 몇개의 감자가 있습니까?,4.0 * 3.0,12
각 상자에는 4.0개의 채소가 있습니다. 3개의 상자에는 총 몇개의 채소가 있습니까?,4.0 * 3.0,12
"봉투 1개에는 27.0개의 껌이 있습니다. 남준이가 18.0개의 봉투를 갖고 있을때, 총 몇개의 껌이 있습니까?",27.0 * 18.0,486
"상자 1개에는 27.0개의 껌이 있습니다. 남준이가 18.0개의 상자를 갖고 있을때, 총 몇개의 껌이 있습니까?",27.0 * 18.0,486
"봉투 1개에는 27.0개의 풍선껌이 있습니다. 남준이가 18.0개의 봉투를 갖고 있을때, 총 몇개의 풍선껌이 있습니까?",27.0 * 18.0,486
"봉투 1개에는 27.0개의 껌이 있고 남준이가 18.0개의 봉투를 갖고 있을때, 총 몇개의 껌이 있습니까?",27.0 * 18.0,486
"남준이가 18.0개의 봉투를 갖고 있고 봉투에는 각각 27개의 껌이 있을 때 , 총 몇개의 껌이 있습니까?",27.0 * 18.0,486
"지민이는 11.0개의 사탕을 받았고, 윤기는 5.0개의 사탕을 받았습니다. 모은 사탕을 한 사람당 8개씩 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 11.0 + 5.0 ) / 8.0,2
"지민이는 11.0개의 사탕을 받았고 추가로 5.0개의 사탕을 구매했습니다. 모은 사탕을 한 사람당 8개씩 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 11.0 + 5.0 ) / 8.0,2
"지민이는 11.0개의 사탕을 받았고 길에서 5.0개의 사탕을 주웠습니다. 모은 사탕을 한 사람당 8개씩 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 11.0 + 5.0 ) / 8.0,2
"지민이와 윤기는 각각 11개, 5개의 사탕을 받았습니다. 모은 사탕을 한 사람당 8개씩 나누어 줄 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 11.0 + 5.0 ) / 8.0,2
"지민이는 11.0개의 사탕을 받았고, 윤기는 5.0개의 사탕을 받았을 때, 모은 사탕을 한 사람당 8개씩 나누어 준다면, 총 몇 명에게 나누어 줄 수 있습니까?",( 11.0 + 5.0 ) / 8.0,2
"은지는 75.0개의 사과가 있습니다. 은지가 민영에게 52.0개의 사과를 줄 때, 은지는 몇 개의 사과를 갖고 있습니까?",75.0 - 52.0,23
"은지는 75.0개의 사과가 있고 은지가 민영에게 52.0개의 사과를 줄 때, 은지는 몇 개의 사과를 갖고 있습니까?",75.0 - 52.0,23
"75.0개의 사과를 가진 은지가 민영에게 52.0개의 사과를 줄 때, 은지는 몇 개의 사과를 갖고 있습니까?",75.0 - 52.0,23
"은지는 75.0개의 사과를 가지고 있다가 민영에게 52.0개의 사과를 줄 때, 은지는 몇 개의 사과를 갖고 있습니까?",75.0 - 52.0,23
"은지는 75.0개의 사과가 있었는데 52.0개의 사과를 먹었다면, 은지는 몇 개의 사과를 갖고 있습니까?",75.0 - 52.0,23
"유나는 14.0원의 캠코더를 샀고, 26.0원의 자라를 샀습니다. 그녀가 일주일에 5.0원씩 지불 했다면, 몇 번 지불 해야합니까?",( 14.0 + 26.0 ) / 5.0,8
"유나는 14.0원의 캠코더를 샀고, 26.0원의 컴퓨터를 샀습니다. 그녀가 일주일에 5.0원씩 지불 했다면, 몇 번 지불 해야합니까?",( 14.0 + 26.0 ) / 5.0,8
"유나는 14.0원의 캠코더를 샀고, 26.0원의 노트북을 샀습니다. 그녀가 일주일에 5.0원씩 지불 했다면, 몇 번 지불 해야합니까?",( 14.0 + 26.0 ) / 5.0,8
"유나는 각각 14.0원의 캠코더와 26.0원의 자라를 샀습니다. 그녀가 일주일에 5.0원씩 지불 했다면, 몇 번 지불 해야합니까?",( 14.0 + 26.0 ) / 5.0,8
"유나는 14.0원의 캠코더와 26.0원의 자라를 샀다면 그녀가 일주일에 5.0원씩 지불 하게될때, 몇 번 지불 해야합니까?",( 14.0 + 26.0 ) / 5.0,8
남준이는 하루에 5.0권의 책을 읽습니다. 3.0일동안 몇 권의 책을 읽습니까?,5.0 * 3.0,15
남준이는 하루에 5.0권의 책을 읽는다면 3.0일동안 몇 권의 책을 읽습니까?,5.0 * 3.0,15
"남준이가 하루에 5.0권의 책을 읽을 때, 3.0일동안 몇 권의 책을 읽습니까?",5.0 * 3.0,15
하루에 5.0권의 책을 읽는 남준이는 3.0일동안 몇 권의 책을 읽습니까?,5.0 * 3.0,15
남준이는 하루에 5.0권의 만화책을 읽습니다. 3.0일동안 몇 권의 만화책을 읽습니까?,5.0 * 3.0,15
"유나는 22.0개의 당근을 먹었고, 15.0개의 수박을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",22.0 + 15.0,37
"유나는 22.0개의 감자를 먹었고, 15.0개의 수박을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",22.0 + 15.0,37
"유나는 22.0개의 당근을 먹었고, 15.0개의 참외을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",22.0 + 15.0,37
유나는 22.0개의 당근과 15.0개의 수박을 먹었습니다. 그녀는 총 몇개를 먹었습니까?,22.0 + 15.0,37
"유나는 각각 22.0개, 15개의 당근과 수박을 먹었습니다. 그녀는 총 몇개를 먹었습니까?",22.0 + 15.0,37
"지민이는 올해 11.0개의 축구공을 샀습니다. 농구공은 13.0개, 야구공은 15.0개를 샀습니다. 지민이가 가진 공의 갯수는 몇 개입니까?",11.0 + 13.0 + 15.0,39
"지민이는 올해 11.0개의 축구공을 샀고 농구공은 13.0개, 야구공은 15.0개를 샀습니다. 지민이가 가진 공의 갯수는 몇 개입니까?",11.0 + 13.0 + 15.0,39
"지민이는 올해 11.0개의 축구공과 13개의 농구공, 15개의 야구공을 샀습니다. 지민이가 가진 공의 갯수는 몇 개입니까?",11.0 + 13.0 + 15.0,39
"지민이는 올해 각각 11.0개, 13개, 15개의 공을 샀습니다. 지민이가 가진 공의 갯수는 몇 개입니까?",11.0 + 13.0 + 15.0,39
"지민이는 올해 11.0개의 축구공을 샀습니다. 농구공은 13.0개, 테니스공은 15.0개를 샀습니다. 지민이가 가진 공의 갯수는 몇 개입니까?",11.0 + 13.0 + 15.0,39
정국이의 생일 파티에 4.0개의 카드와 44.0개의 종이가 있습니다. 하루에 6.0개식 사용할 때 몇 일동안 사용할 수 있습니까?,( 4.0 + 44.0 ) / 6.0,8
정국이의 집에 4.0개의 카드와 44.0개의 종이가 있습니다. 하루에 6.0개식 사용할 때 몇 일동안 사용할 수 있습니까?,( 4.0 + 44.0 ) / 6.0,8
정국이는 4.0개의 카드와 44.0개의 종이가 있습니다. 하루에 6.0개식 사용할 때 몇 일동안 사용할 수 있습니까?,( 4.0 + 44.0 ) / 6.0,8
정국이의 생일 파티에 4.0개의 카드와 44.0개의 편지가 있습니다. 하루에 6.0개식 사용할 때 몇 일동안 사용할 수 있습니까?,( 4.0 + 44.0 ) / 6.0,8
정국이의 생일 파티에 4.0개의 편지와 44.0개의 종이가 있습니다. 하루에 6.0개식 사용할 때 몇 일동안 사용할 수 있습니까?,( 4.0 + 44.0 ) / 6.0,8
"호석이는 10.0마리의 토끼를 갖고 있습니다. 그는 3.0마리를 분양했을 때, 몇 마리의 토끼가 남아있습니까?",10.0 - 3.0,7
"호석이가 10.0마리의 토끼를 키우다가 3.0마리를 분양했을 때, 몇 마리의 토끼가 남아있습니까?",10.0 - 3.0,7
"호석이는 10.0마리의 토끼를 갖고 있습니다. 그가 3.0마리를 잃어버렸을 때, 몇 마리의 토끼가 남아있습니까?",10.0 - 3.0,7
10.0마리의 토끼를 가지고있는 호석이는 3.0마리를 분양했습니다. 몇 마리의 토끼가 남아있습니까?,10.0 - 3.0,7
"10.0마리의 토끼를 키우고있는 그가 3.0마리를 분양했다면, 몇 마리의 토끼가 남아있습니까?",10.0 - 3.0,7
석진이는 34.0원이 있습니다. 개를 사기 위해 47.0원이 필요하다면 얼마를 추가로 벌어야 합니까?,47.0 - 34.0,13
석진이는 34.0원이 있고 개를 사기 위해 47.0원이 필요하다면 얼마를 추가로 벌어야 합니까?,47.0 - 34.0,13
34.0원을 가지고 있는 석진이는 개를 사기 위해 47.0원이 필요하다면 얼마를 추가로 벌어야 합니까?,47.0 - 34.0,13
석진이는 34.0원이 있습니다. 하지만 개를 사기 위해 47.0원이 필요하다면 얼마를 추가로 벌어야 합니까?,47.0 - 34.0,13
34.0원을 가진 석진이는 개를 사기 위해 47.0원이 필요합니다. 얼마를 추가로 벌어야 합니까?,47.0 - 34.0,13
"민영이는 비디오 게임을 14.0원에 샀습니다. 게임기를 36.0원에 사고, 4.0원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",14.0 + 36.0 - 4.0,46
"민영이는 게임을 14.0원에 샀습니다. 조이스틱을 36.0원에 사고, 4.0원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",14.0 + 36.0 - 4.0,46
"민영이는 콘솔 게임을 14.0원에 샀습니다. 게임기를 36.0원에 사고, 4.0원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",14.0 + 36.0 - 4.0,46
"민영이는 비디오 게임을 14.0원에 샀습니다. 게임기를 36.0원에 사고, 4.0원을 면제 받았습니다. 총 지불한 금액은 얼마입니까?",14.0 + 36.0 - 4.0,46
"비디오 게임을 14.0원에 구매한 민영이는 게임기를 36.0원에 사고, 4.0원을 할인 받았습니다. 총 지불한 금액은 얼마입니까?",14.0 + 36.0 - 4.0,46
태형이는 61921.0개의 비단과 49500.0개의 공을 샀습니다. 총 몇 개의 물건을 샀습니까?,61921.0 + 49500.0,111421
태형이는 61921.0개의 비단과 49500.0개의 야구공을 샀습니다. 총 몇 개의 물건을 샀습니까?,61921.0 + 49500.0,111421
태형이는 61921.0개의 축구공과 49500.0개의 공을 샀습니다. 총 몇 개의 물건을 샀습니까?,61921.0 + 49500.0,111421
"태형이는 각각 61921.0개, 49500개의 비단과 공을 샀습니다. 총 몇 개의 물건을 샀습니까?",61921.0 + 49500.0,111421
61921.0개의 비단과 49500.0개의 공을 구매한 태형이는 총 몇 개의 물건을 샀습니까?,61921.0 + 49500.0,111421
"유정이는 10.0개의 스티커를 샀고, 유나는 22.0개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",10.0 * 22.0,220
"유정이와 유나는 각각 10.0개, 22.0개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",10.0 * 22.0,220
"유정이는 10.0개의 스티커를, 유나는 22.0개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",10.0 * 22.0,220
"유정이는 10.0개, 22.0개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",10.0 * 22.0,220
"유정이는 10.0개의 스티커를 샀고, 추가로 22.0개의 스티커를 샀습니다. 총 몇 개의 스티커를 샀습니까?",10.0 * 22.0,220
민영이는 98.0개의 계란이 있습니다. 그녀는 8.0개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,98.0 + 8.0,106
민영이는 98.0개의 계란이 있고 그녀는 8.0개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,98.0 + 8.0,106
98.0개의 계란을 구매한 민영이는 추가로 8.0개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,98.0 + 8.0,106
민영이는 98.0개의 계란이 있습니다. 그녀는 8.0개의 계란을 선물 받았습니다. 총 몇개의 계란이 있습니까?,98.0 + 8.0,106
민영이는 98.0개의 계란이 있었는데 8.0개의 계란을 구매했습니다. 총 몇개의 계란이 있습니까?,98.0 + 8.0,106
태형이는 피자 21.0판을 주문 했습니다. 각 피자에는 8.0 조각이 있습니다. 피자 조각은 총 몇개 입니까?,21.0 * 8.0,168
태형이는 피자 21.0판을 주문 했고 각 피자에는 8.0 조각이 있습니다. 피자 조각은 총 몇개 입니까?,21.0 * 8.0,168
