Question,Equation,answer
"3, 6, 12, 18 중에서 가장 큰 수와 가장 작은 수의 차를 쓰시오.","max( 3 , 6 , 12 , 18 ) - min( 3 , 6 , 12 , 18 )",15
"3, 6, 12, 18 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지을 구해 보세요.","max( 3 , 6 , 12 , 18 ) % min( 3 , 6 , 12 , 18 )",0
"3, 6, 12, 18 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지는 얼마입니까?","max( 3 , 6 , 12 , 18 ) % min( 3 , 6 , 12 , 18 )",0
"3, 6, 12, 18 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지을 구하시오.","max( 3 , 6 , 12 , 18 ) % min( 3 , 6 , 12 , 18 )",0
"3, 6, 12, 18 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지을 구해라.","max( 3 , 6 , 12 , 18 ) % min( 3 , 6 , 12 , 18 )",0
"3, 6, 12, 18 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지을 쓰시오.","max( 3 , 6 , 12 , 18 ) % min( 3 , 6 , 12 , 18 )",0
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 차를 구해 보시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 차를 구하시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 차를 구해라.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 차를 쓰시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 뺄셈을 구해 보시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 뺄셈은 얼마입니까?","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 뺄셈을 구하시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 뺄셈을 구해라.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 뺄셈을 쓰시오.","max( 248 , 875 , 536 ) - min( 248 , 875 , 536 )",627
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 합을 구해 보시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 합을 구해라.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 합을 쓰시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구해 보시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 덧셈은 얼마입니까?","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구하시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구해라.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 덧셈을 쓰시오.","max( 248 , 875 , 536 ) + min( 248 , 875 , 536 )",784
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱은 얼마입니까?","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱을 구하시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱을 구해라.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱을 쓰시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱셈을 구해 보시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱셈은 얼마입니까?","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱셈을 구하시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱셈을 구해라.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수와 가장 작은 수의 곱셈을 쓰시오.","max( 248 , 875 , 536 ) * min( 248 , 875 , 536 )",132982
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","max( 248 , 875 , 536 ) // min( 248 , 875 , 536 )",2
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마입니까?","max( 248 , 875 , 536 ) // min( 248 , 875 , 536 )",2
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 248 , 875 , 536 ) // min( 248 , 875 , 536 )",2
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구해라.","max( 248 , 875 , 536 ) // min( 248 , 875 , 536 )",2
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 쓰시오.","max( 248 , 875 , 536 ) // min( 248 , 875 , 536 )",2
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지를 구해 보시오.","max( 248 , 875 , 536 ) % min( 248 , 875 , 536 )",40
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지는 얼마입니까?","max( 248 , 875 , 536 ) % min( 248 , 875 , 536 )",40
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지를 구하시오.","max( 248 , 875 , 536 ) % min( 248 , 875 , 536 )",40
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지를 구해라.","max( 248 , 875 , 536 ) % min( 248 , 875 , 536 )",40
"248, 875, 536 중에서 가장 큰 수를 가장 작은 수로 나눈 나머지를 쓰시오.","max( 248 , 875 , 536 ) % min( 248 , 875 , 536 )",40
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마인지 쓰시오.","max( 8 , 40 , 12 ) // min( 8 , 40 , 12 )",5
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 몫은 얼마입니까?","max( 8 , 40 , 12 ) // min( 8 , 40 , 12 )",5
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 8 , 40 , 12 ) // min( 8 , 40 , 12 )",5
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 몫을 구해라.","max( 8 , 40 , 12 ) // min( 8 , 40 , 12 )",5
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 몫을 쓰시오.","max( 8 , 40 , 12 ) // min( 8 , 40 , 12 )",5
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 나머지는 얼마인지 쓰시오.","max( 8 , 40 , 12 ) % min( 8 , 40 , 12 )",0
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 나머지는 얼마입니까?","max( 8 , 40 , 12 ) % min( 8 , 40 , 12 )",0
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 나머지를 구하시오.","max( 8 , 40 , 12 ) % min( 8 , 40 , 12 )",0
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 나머지를 구해라.","max( 8 , 40 , 12 ) % min( 8 , 40 , 12 )",0
"8, 40, 12 중 가장 큰 수를 가장 작은 수로 나눈 나머지를 쓰시오.","max( 8 , 40 , 12 ) % min( 8 , 40 , 12 )",0
"8, 40, 12 중 가장 큰 수와 가장 작은 수의 곱은 얼마인지 쓰시오.","max( 8 , 40 , 12 ) * min( 8 , 40 , 12 )",320
"8, 40, 12 중 가장 큰 수와 가장 작은 수의 곱은 얼마입니까?","max( 8 , 40 , 12 ) * min( 8 , 40 , 12 )",320
"8, 40, 12 중 가장 큰 수와 가장 작은 수의 곱을 구하시오.","max( 8 , 40 , 12 ) * min( 8 , 40 , 12 )",320
"8, 40, 12 중 가장 큰 수와 가장 작은 수의 곱을 구해라.","max( 8 , 40 , 12 ) * min( 8 , 40 , 12 )",320
"8, 40, 12 중 가장 큰 수와 가장 작은 수의 곱을 쓰시오.","max( 8 , 40 , 12 ) * min( 8 , 40 , 12 )",320
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 합을 구해라.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 합을 쓰시오.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 합을 구해 보세요.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 합을 구하시오.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 합은 얼마입니까?","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 합을 구해라.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 합을 쓰시오.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 합을 구해 보세요.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 덧셈을 구하시오.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 덧셈은 얼마입니까?","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 덧셈을 구해라.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 덧셈을 쓰시오.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 덧셈을 구해 보세요.","max( 208 , 521 , 492 ) + min( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 덧셈을 구하시오.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 덧셈은 얼마입니까?","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 덧셈을 구해라.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 덧셈을 쓰시오.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 덧셈을 구해 보세요.","min( 208 , 521 , 492 ) + max( 208 , 521 , 492 )",729
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 차를 구하시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 차를 구해라.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 차를 쓰시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 차를 구해 보세요.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 차를 구하시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 차는 얼마입니까?","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 차를 구해라.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 차를 쓰시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 차를 구해 보세요.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 뺄셈을 구하시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 뺄셈은 얼마입니까?","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 뺄셈을 구해라.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 뺄셈을 쓰시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 큰 수와 가장 작은 수의 뺄셈을 구해 보세요.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 뺄셈을 구하시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 뺄셈은 얼마입니까?","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 뺄셈을 구해라.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 뺄셈을 쓰시오.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"208, 521, 492 중 가장 작은 수와 가장 큰 수의 뺄셈을 구해 보세요.","max( 208 , 521 , 492 ) - min( 208 , 521 , 492 )",284
"395, 472, 218 중 가장 큰 수와 가장 작은 수의 차를 구하시오.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 큰 수와 가장 작은 수의 차를 구해라.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 큰 수와 가장 작은 수의 차를 쓰시오.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 큰 수와 가장 작은 수의 차를 구해 보세요.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 작은 수와 가장 큰 수의 차를 구하시오.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 작은 수와 가장 큰 수의 차는 얼마입니까?","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 작은 수와 가장 큰 수의 차를 구해라.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 작은 수와 가장 큰 수의 차를 쓰시오.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"395, 472, 218 중 가장 작은 수와 가장 큰 수의 차를 구해 보세요.","max( 395 , 472 , 218 ) - min( 395 , 472 , 218 )",254
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 합을 구해라.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 합을 쓰시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 합을 구해 보세요.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 덧셈을 구하시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 덧셈은 얼마입니까?","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 덧셈을 구해라.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 덧셈을 쓰시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 덧셈을 구해 보세요.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 차를 구하시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 차를 구해라.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 차를 쓰시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 차를 구해 보세요.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 뺄셈을 구하시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 뺄셈은 얼마입니까?","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 뺄셈을 구해라.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 뺄셈을 쓰시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 큰 수와 가장 작은 수의 뺄셈을 구해 보세요.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 합을 구하시오.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 합은 얼마입니까?","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 합을 구해라.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 합을 쓰시오.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 합을 구해 보세요.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 덧셈을 구하시오.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 덧셈은 얼마입니까?","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 덧셈을 구해라.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 덧셈을 쓰시오.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 덧셈을 구해 보세요.","min( 176 , 785 , 167 , 934 ) + max( 176 , 785 , 167 , 934 )",1101
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 차를 구하시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 차는 얼마입니까?","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 차를 구해라.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 차를 쓰시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 차를 구해 보세요.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 뺄셈을 구하시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 뺄셈은 얼마입니까?","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 뺄셈을 구해라.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 뺄셈을 쓰시오.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
"176, 785, 167, 934 중 가장 작은 수와 가장 큰 수의 뺄셈을 구해 보세요.","max( 176 , 785 , 167 , 934 ) - min( 176 , 785 , 167 , 934 )",767
어떤 수를 4로 나누었을 때 나머지가 될 수 있는 가장 큰 수는 얼마입니까?,4 - 1,3
어떤 수를 4로 나누었을 때 나머지가 될 수 있는 가장 큰 수를 구하시오.,4 - 1,3
어떤 수를 4로 나누었을 때 나머지가 될 수 있는 가장 큰 수를 쓰시오.,4 - 1,3
어떤 수를 4로 나누었을 때 나머지가 될 수 있는 가장 큰 수를 구해 보세요.,4 - 1,3
2부터 9까지의 수 중에서 80을 나누어 떨어지게 하는 수는 모두 몇 개인지 구하시오.,"len( [ i for i in range( 2 , 9 + 1 ) if 80 % i == 0 ] )",4
사탕 96개를 한 사람에게 12개씩 주려고 합니다. 몇 명에게 나누어 줄 수 있습니까?,96 // 12,8
한 사람에게 사탕 96개를 12개씩 주려고 합니다. 몇 명에게 나누어 줄 수 있습니까?,96 // 12,8
사탕 96개를 한 사람에게 나누어 주려고 합니다. 12개씩 나누어 줄 때 몇 명에게 나누어 줄 수 있습니까?,96 // 12,8
사탕 96개를 한명에게 12개씩 주려고 합니다. 몇 명에게 나누어 줄 수 있습니까?,96 // 12,8
사탕 96개를 한 사람에게 12개씩 주려고 합니다. 몇 명에게 줄 수 있습니까?,96 // 12,8
사탕 96개를 나누어 12개씩 주려고 합니다. 몇 명에게 나누어 줄 수 있습니까?,96 // 12,8
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 합은 얼마입니까?","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 합을 구해라.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 합을 쓰시오.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 합을 구해 보세요.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구하시오.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 덧셈은 얼마입니까?","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구해라.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 덧셈을 쓰시오.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"0.5, 0.4, 0.8, 0.3 중에서 가장 큰 수와 가장 작은 수의 덧셈을 구해 보세요.","max( 0.5 , 0.4 , 0.8 , 0.3 ) + min( 0.5 , 0.4 , 0.8 , 0.3 )",1.1
"1.4, 0.9, 0.7, 1.6 중에서 가장 큰 수와 가장 작은 수의 차를 구하시오.","max( 1.4 , 0.9 , 0.7 , 1.6 ) - min( 1.4 , 0.9 , 0.7 , 1.6 )",0.9
"1.4, 0.9, 0.7, 1.6 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( 1.4 , 0.9 , 0.7 , 1.6 ) - min( 1.4 , 0.9 , 0.7 , 1.6 )",0.9
"1.4, 0.9, 0.7, 1.6 중에서 가장 큰 수와 가장 작은 수의 차를 구해라.","max( 1.4 , 0.9 , 0.7 , 1.6 ) - min( 1.4 , 0.9 , 0.7 , 1.6 )",0.9
