Question,Equation,answer
어떤 수에 0.1을 곱한 수는  0.001이 73개인 수입니다. 어떤 수의 20배는 얼마입니까?,( ( 0.001 * 73 ) / 0.1 ) * 20,14.6
어떤 수에 0.1을 곱한 수는  0.003이 32개인 수입니다. 어떤 수의 15배는 얼마입니까?,( ( 0.003 * 32 ) / 0.1 ) * 15,14.4
7.8에서 어떤 수를 빼야 할 것을 잘못하여 더했더니 9가 되었습니다. 바르게 계산하면 얼마입니까?,7.8 - ( 9 - 7.8 ),6.6
16에서 어떤 수를 더해야 할 것을 잘못하여 빼었더니 9가 되었습니다. 바르게 계산하면 얼마입니까?,16 + ( 16 - 9 ),23
9.1에서 어떤 수를 빼야 할 것을 잘못하여 더했더니 12가 되었습니다. 바르게 계산하면 얼마입니까?,9.1 - ( 12 - 9.1 ),6.2
12에서 어떤 수를 빼야 할 것을 잘못하여 더했더니 24가 되었습니다. 바르게 계산하면 얼마입니까?,"12 - ( 24 - 12 ) ",0
7.1에서 어떤 수를 빼야 할 것을 잘못하여 더했더니 10가 되었습니다. 바르게 계산하면 얼마입니까?,7.1 - ( 10 - 7.1 ),4.2
"수 카드 1, 4, 8이 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 할 때 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 5 , 7 ] , reverse = True ) ] ] [0] + [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 5 , 7 ] ) ] ] [0]",9.89
"수 카드 3, 5, 7이 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 할 때 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 5 , 7 ] , reverse = True ) ] ] [0] + [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 5 , 7 ] ) ] ] [0]",11.1
"수 카드 2, 4, 6, 8이 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 할 때 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 2 , 4 , 6 , 8 ] , reverse = True ) ] ] [0] + [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 2 , 4 , 6 , 8 ] ) ] ] [0]",11.1
"수 카드 1, 3, 5, 7이 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 할 때 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 1 , 3 , 5 , 7 ] , reverse = True ) ] ] [0] + [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 1 , 3 , 5 , 7 ] ) ] ] [0]",8.88
"수 카드 2, 5, 6이 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 할 때 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 2 , 5 , 6 ] , reverse = True ) ] ] [0] + [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 2 , 5 , 6 ] ) ] ] [0]",9.08
"수 카드 3, 6, 9가 있습니다. 카드를 한 번씩 모두 사용하여 소수 두 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차를 구하시오.","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 6 , 9 ] , reverse = True ) ] ] [0] - [ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ 3 , 6 , 9 ] ) ] ] [0]",5.94
길이가 1.3m인 색 테이프 2장을 20cm 겹쳐서 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이는 몇 m입니까?,1.3 * 2 - ( 20 / 100 ) * ( 2 - 1 ),2.4
길이가 1.9m인 색 테이프 2장을 20cm 겹쳐서 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이는 몇 m입니까?,1.9 * 2 - ( 20 / 100 ) * ( 2 - 1 ),3.6
길이가 1.5m인 색 테이프 2장을 30cm 겹쳐서 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이는 몇 m입니까?,1.5 * 2 - ( 30 / 100 ) * ( 2 - 1 ),2.7
길이가 2.2m인 색 테이프 2장을 40cm 겹쳐서 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이는 몇 m입니까?,2.2 * 2 - ( 40 / 100 ) * ( 2 - 1 ),4.0
길이가 1.9m인 색 테이프 2장을 1.5m 겹쳐서 한 줄로 길게 이어 붙였습니다. 이어 붙인 색 테이프의 전체 길이는 몇 m입니까?,1.9 * 2 - 1.5 * ( 2 - 1 ),2.3
"4개의 수 176, 785, 167, 934가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"4개의 수 543, 253, 678, 967 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 543 , 253 , 678 , 967 ) + min( 543 , 253 , 678 , 967 )",1220
"4개의 수 1476, 7285, 1667, 9348가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 1476 , 7285 , 1667 , 9348 ) + min( 1476 , 7285 , 1667 , 9348 )",10824
"5개의 수 543, 1176, 7865, 1867, 9034가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 543 , 1176 , 7865 , 1867 , 9034 ) + min( 543 , 1176 , 7865 , 1867 , 9034 )",9577
"4개의 수 176, 785, 167, 934가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
"4개의 수 176, 785, 167, 934가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 합을 구하시오.","max( 176 , 785 , 167 , 934 ) + min( 176 , 785 , 167 , 934 )",1101
길이가 6m인 끈 중에서 266cm를 사용했습니다.남은 끈은 몇 cm입니까?,( 6 * 100 ) - 266,334
길이가 7m인 끈 중에서 355cm를 사용했습니다.남은 끈은 몇 cm입니까?,( 7 * 100 ) - 355,345
길이가 4m인 끈 중에서 355cm를 사용했습니다.남은 끈은 몇 cm입니까?,( 4 * 100 ) - 355,45
길이가 7m인 끈 중에서 328cm를 사용했습니다.남은 끈은 몇 cm입니까?,( 7 * 100 ) - 328,372
길이가 7m인 끈 중에서 152cm를 사용했습니다.남은 끈은 몇 cm입니까?,( 7 * 100 ) - 152,548
길이가 7m인 끈 중에서 685cm를 사용했습니다.남은 끈은 몇 cm입니까,( 7 * 100 ) - 685,15
기차에 935명이 타고 있었습니다. 이번 역에서 358명이 내리고 476명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,935 - 358 + 476,1053
기차에 564명이 타고 있었습니다. 이번 역에서 312명이 내리고 564명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,564 - 312 + 564,864
기차에 564명이 타고 있었습니다. 이번 역에서 74명이 내리고 21명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,564 - 74 + 21,816
기차에 123명이 타고 있었습니다. 이번 역에서 57명이 내리고 564명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,123 - 57 + 564,630
기차에 835명이 타고 있었습니다. 이번 역에서 312명이 내리고 532명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,835 - 312 + 532,1055
기차에 953명이 타고 있었습니다. 이번 역에서 575명이 내리고 124명이 새로 탔습니다. 지금 기차에 타고 있는 사람은 몇 명입니까?,953 - 575 + 124,502
어떤 수에 268을 더해야 할 것을 잘못하여 뺐더니 554가 되었습니다. 바르게 계산하면 얼마입니까?,( 268 + 554 ) + 268,1090
어떤 수에 123을 더해야 할 것을 잘못하여 뺐더니 754가 되었습니다. 바르게 계산하면 얼마입니까?,( 123 + 754 ) + 123,1000
어떤 수에 674을 더해야 할 것을 잘못하여 뺐더니 548가 되었습니다. 바르게 계산하면 얼마입니까?,( 674 + 548 ) + 674,1896
어떤 수에서 175를 뺐더니 429가 되었습니다. 어떤 수에 175를 더하면 얼마입니까?,( 175 + 429 ) + 175,779
어떤 수에서 574를 뺐더니 42가 되었습니다. 어떤 수에 175를 더하면 얼마입니까?,( 574 + 42 ) + 574,1190
어떤 수에서 175를 뺐더니 29가 되었습니다. 어떤 수에 175를 더하면 얼마입니까?,( 175 + 29 ) + 175,379
어떤 수에서 15를 뺐더니 429가 되었습니다. 어떤 수에 175를 더하면 얼마입니까?,( 15 + 429 ) + 15,459
0부터 9까지의 수 중에서 식 '64A+726 < 1369'의 A안에 들어갈 수 있는 수의 개수를 구하시오.,"len( [ i for i in range( 0 , 9 + 1 ) if ( 64 * 10 + i ) + 726 < 1369 ] )",3
0부터 9까지의 수 중에서 식 '64A+123 < 1643'의 A안에 들어갈 수 있는 수의 개수를 구하시오.,"len( [ i for i in range( 0 , 9 + 1 ) if ( 64 * 10 + i ) + 123 < 1643 ] )",10
0부터 9까지의 수 중에서 식 '32A+574 < 4574'의 A안에 들어갈 수 있는 수의 개수를 구하시오.,"len( [ i for i in range( 0 , 9 + 1 ) if ( 32 * 10 + i ) + 574 < 4574 ] )",10
"3장의 수 카드 3, 5, 4를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 5 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 5 , 4 ] ) ] ] [0]",888
"4장의 수 카드 3, 5, 4, 9를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 5 , 4 , 9 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 5 , 4 , 9 ] ) ] ] [0]",1299
"5장의 수 카드 3, 8, 6, 1, 4를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 8 , 6 , 1 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 3 , 8 , 6 , 1 , 4 ] ) ] ] [0]",998
"4개의 숫자 8, 64, 56, 9 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 8 , 64 , 56 , 9 ) // min( 8 , 64 , 56 , 9 )",8
"4개의 숫자 84, 264, 556, 79 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 84 , 264 , 556 , 79 ) // min( 84 , 264 , 556 , 79 )",7
"5개의 숫자 567, 81, 644, 565, 129 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 567 , 81 , 644 , 565 , 129 ) // min( 567 , 81 , 644 , 565 , 129 )",7
"3개의 숫자 8, 56, 9 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 8 , 56 , 9 ) // min( 8 , 56 , 9  )",7
"9개의 숫자 8, 64, 12, 564, 786, 12, 45, 76, 9 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( 8 , 64 , 12 , 564 , 786 , 12 , 45 , 76 , 9 ) // min( 8 , 64 , 12 , 564 , 786 , 12 , 45 , 76 , 9 )",98
자전거 공장에서 세발자전거를 만드는 데 바퀴 24개를 사용하였습니다. 자전거 공장에서 만든 세발자전거는 몇 대입니까?,24 / 3,8
자전거 공장에서 세발자전거를 만드는 데 바퀴 36개를 사용하였습니다. 자전거 공장에서 만든 세발자전거는 몇 대입니까?,36 / 3,12
자전거 공장에서 네발자전거를 만드는 데 바퀴 72개를 사용하였습니다. 자전거 공장에서 만든 네발자전거는 몇 대입니까?,72 / 4,18
마당에 있는 닭의 다리 수를 세어 보니 12개였습니다. 마당에 있는 닭은 몇 마리입니까?,12 / 2,6
소의 다리 수를 세어 보니 32개였습니다. 소는 총 몇마리입니까?,32 / 4,8
마당에 있는 닭의 다리 수를 세어 보니 24개였습니다. 마당에 있는 닭은 몇 마리입니까?,24 / 2,8
길이가 36cm인 철사를 사용하여 가장 큰 정사각형 하나를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,36 / 4,9
길이가 45cm인 끈을 사용하여 가장 큰 정오각형 하나를 만들었습니다. 만든 정오각형의 한 변은 몇 cm입니까?,45 / 5,9
길이가 40cm인 철사를 사용하여 가장 큰 정사각형 하나를 만들었습니다. 만든 정사각형의 한 변은 몇 cm입니까?,40 / 4,10
길이가 49cm인 철사를 사용하여 가장 큰 정칠각형 하나를 만들었습니다. 만든 정칠각형의 한 변은 몇 cm입니까?,49 / 7,7
길이가 36cm인 철사를 사용하여 가장 큰 정삼각형 하나를 만들었습니다. 만든 정삼각형의 한 변은 몇 cm입니까?,36 / 3,12
"어느 과수원에서 사과를 유정이는 21개, 호석이는 27개 땄습니다. 유정이와 호석이가 딴 사과를 6명에게 똑같이 나누어 주면 한 명에게 사과를 몇 개씩줄 수 있습니까?",( 21 + 27 ) / 6,8
"어느 과수원에서 사과를 정국이는 30개, 호석이는 36개 땄습니다. 정국이와 호석이가 딴 사과를 6명에게 똑같이 나누어 주면 한 명에게 사과를 몇 개씩줄 수 있습니까?",( 30 + 36 ) / 6,11
"어느 과수원에서 사과를 연경이는 10개, 유정이는 28개 땄습니다. 연경이와 유정이가 딴 사과를 2명에게 똑같이 나누어 주면 한 명에게 사과를 몇 개씩줄 수 있습니까?",( 10 + 28 ) / 2,19
"어느 과수원에서 사과를 유나는 65개, 호석이는 25개 땄습니다. 유정이와 호석이가 딴 사과를 6명에게 똑같이 나누어 주면 한 명에게 사과를 몇 개씩줄 수 있습니까?",( 65 + 25 ) / 6,15
강당에 학생들이 한 줄에 9명씩 4줄로 서 있습니다. 이 학생들이 한 줄에 6명씩 다시 서려고 합니다. 학생들은 몇 줄로 서야 합니까?,( 9 * 4 ) / 6,6
강당에 학생들이 한 줄에 15명씩 4줄로 서 있습니다. 이 학생들이 한 줄에 12명씩 다시 서려고 합니다. 학생들은 몇 줄로 서야 합니까?,( 15 * 4) / 12,5
강당에 학생들이 한 줄에 9명씩 3줄로 서 있습니다. 이 학생들이 한 줄에 3명씩 다시 서려고 합니다. 학생들은 몇 줄로 서야 합니까?,( 9 * 3 ) / 3,9
어떤 수를 9로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 6이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 6 * 6 ) / 9,4
어떤 수를 3으로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 6이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 6 * 6 ) / 9,2
어떤 수를 5으로 나누어야 할 것을 잘못하여 6으로 나누었더니 몫이 10이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 10 * 6 ) / 5,12
어떤 수를 9로 나누어야 할 것을 잘못하여 3으로 나누었더니 몫이 6이 되었습니다. 바르게 계산하면 몫은 얼마입니까?,( 6 * 3 ) / 9,2
"정국이는 9.0개의 책꽂이에 56.0권의 책을 갖고 있다면, 그는 얼마나 많은 책을 가지고 있습니까? ",56.0 * 9.0,504
"민영이는 5.0개의 책꽂이에 56.0권의 책을 갖고 있다면, 그는 얼마나 많은 책을 가지고 있습니까? ",5.0 * 56.0,280
"정국이는 12.0개의 책꽂이에 34.0권의 책을 갖고 있다면, 그는 얼마나 많은 책을 가지고 있습니까? ",12.0 * 34.0,408
각 행에 16.0개의 의자가 총 27.0행 있습니다. 얼마나 많은 의자가 있습니까?,27.0 * 16.0,432
각 행에 23.0개의 핸드폰이 총 15.0행 있습니다. 얼마나 많은 의자가 있습니까?,23.0 * 15.0,345
각 행에 4.0개의 책상이 총 57.0행 있습니다. 얼마나 많은 의자가 있습니까?,4.0 * 57.0,228
각 행에 23.0개의 의자가 총 21.0행 있습니다. 얼마나 많은 의자가 있습니까?,23.0 * 21.0,483
41.0그루의 짧은 나무와 44.0개의 큰 나무가 있습니다. 노동자들은 57.0개의 짧은 나무를 심을 것입니다. 작업 후에 총 몇그루의 나무가 있습니까?,41.0 + 44.0 + 57.0,142
우리에 원숭이 10마리와 코끼리 30마리가 있습니다. 사육사들이 10마리의 토끼를 넣는다면 총 동물의 수는 몇마리입니까?,10.0 + 30.0 + 10.0,50
12.0그루의 짧은 나무와 24.0개의 큰 나무가 있습니다. 노동자들은 86.0개의 짧은 나무를 심을 것입니다. 작업 후에 총 몇그루의 나무가 있습니까?,12.0 + 24.0 + 86.0,122
41.0개의 작은 케이크와 123.0개의 큰 케이크가 있습니다. 제빵사들은 12.0개의 큰 케이크를 만들것입니다.. 작업 후에 총 몇 개의 케이크가 있습니까?,41.0 + 123.0 + 12.0,176
지민이는 은행 계좌에 25000.0달러를 가지고 있습니다. 매월 그녀는 1500.0달러를 사용합니다. 지민이가 8.0개월 이후 갖고 있는 돈은 얼마입니까?,25000.0 - 1500.0 * 8.0,13000
정국이는 은행 계좌에 74543.0달러를 가지고 있습니다. 매월 그는 1000.0달러를 사용합니다. 지민이가 8.0개월 이후 갖고 있는 돈은 얼마입니까?,74543.0 - 1000.0 * 8.0,66543
유나는 은행 계좌에 25333.0달러를 가지고 있습니다. 매월 그녀는 60.0달러를 사용합니다. 지민이가 12.0개월 이후 갖고 있는 돈은 얼마입니까?,25333 - 60.0 * 12.0,24613
연경이는 은행 계좌에 12345.0달러를 가지고 있습니다. 매월 그녀는 1123.0달러를 사용합니다. 지민이가 4.0개월 이후 갖고 있는 돈은 얼마입니까?,12345.0 - 1123.0 * 4,7853
현재 공원에는 총 34.0개의 나무가 있습니다. 오늘 49.0그루를 심으면 총 몇 그루의 나무가 있습니까?,34.0 + 49.0,83
현재 공원에는 총 12.0개의 나무가 있습니다. 오늘 49.0그루를 심으면 총 몇 그루의 나무가 있습니까?,12.0 + 49.0,61
현재 공원에는 총 3434.0개의 나무가 있습니다. 오늘 429.0그루를 심으면 총 몇 그루의 나무가 있습니까?,"3434.0 + 429.0 ",3863
현재 공원에는 총 354.0개의 나무가 있습니다. 오늘 329.0그루를 심으면 총 몇 그루의 나무가 있습니까?,354.0 + 329.0,683
석진이가 15.0개의 감자를 요리해야 합니다. 그는 이미 8.0개를조리했습니다. 각 감자를 요리하는데 9.0분이 걸리면 나머지를 요리하기 위해 얼마나 걸립니까?,9.0 * ( 15.0 - 8.0 ),63
정국이가 20.0개의 감자를 요리해야 합니다. 그는 이미 12.0개를조리했습니다. 각 감자를 요리하는데 12.0분이 걸리면 나머지를 요리하기 위해 얼마나 걸립니까?,12.0 * ( 20.0 - 12.0 ),96
윤기가 125.0개의 샐러드를 요리해야 합니다. 그는 이미 12.0개를조리했습니다. 각 샐러드를 요리하는데 9.0분이 걸리면 나머지를 요리하기 위해 얼마나 걸립니까?,10.0 * ( 125.0 - 12.0 ),1130
태형이가 파이 1개를 만드는데 사과 4.0개가 필요합니다. 504.0개의 파이를 만드는데 몇 개의 사과가 필요합니까?,4.0 * 504.0,2016
윤기가 샐러드 3개를 만드는데 사과 9.0개가 필요합니다. 123.0개의 샐러드를 만드는데 몇 개의 사과가 필요합니까?,( 9.0 / 3 ) * 123.0,369
민영이가 케이크 1개를 만드는데 포도 3.0개가 필요합니다. 18.0개의 파이를 만드는데 몇 개의 사과가 필요합니까?,3.0 * 18.0,54
연경이가 파이 2개를 만드는데 사과 6.0개가 필요합니다. 188.0개의 파이를 만드는데 몇 개의 사과가 필요합니까?,( 6.0 / 2.0 ) * 188.0,564
남준이는 저녁 식사에 18.0명을 초대했습니다. 그중 12.0명은 오지 않았습니다. 테이블 당 3.0명 씩 앉을 수 있다면 총 몇 개의 테이블이 필요합니까?,( 18.0 - 12.0 ) / 3.0,2
석진이는 저녁 식사에 36.0명을 초대했습니다. 그중 20.0명은 오지 않았습니다. 테이블 당 4.0명 씩 앉을 수 있다면 총 몇 개의 테이블이 필요합니까?,( 36.0 - 20.0 ) / 4.0,4
지민이는 점심 식사에 18.0명을 초대했습니다. 그중 12.0명은 오지 않았습니다. 테이블 당 2.0명 씩 앉을 수 있다면 총 몇 개의 테이블이 필요합니까?,( 18.0 - 12.0 ) / 2.0,3
윤기가 파이프를 고정하기 위해 6522.0리터의 오일이 물로 흘렀습니다. 윤기가 추가로 5165.0리터의 오일을 흘렸다면 총 몇리터를 흘렸습니까?,6522.0 + 5165.0,11687
민영이가 파이프를 고정하기 위해 12213.0리터의 오일이 물로 흘렀습니다. 윤기가 추가로 3123.0리터의 오일을 흘렸다면 총 몇리터를 흘렸습니까?,12213.0 - 3123.0,9090
석진이가 파이프를 고정하기 위해 65212.0리터의 오일이 물로 흘렀습니다. 윤기가 추가로 35165.0리터의 오일을 흘렸다면 총 몇리터를 흘렸습니까?,65212.0 - 35165.0,30047
유나가 파이프를 고정하기 위해 65322.0리터의 오일이 물로 흘렀습니다. 윤기가 추가로 51655.0리터의 오일을 흘렸다면 총 몇리터를 흘렸습니까?,"65322.0 - 51655.0 ",13667
호석이는 35.0개의 수박과 30.0개의 당근을 갖고 있습니다. 토끼가 수박 27.0개를 먹었으면 호석이는 총 몇개의 수박을 갖고 있습니까?,35.0 - 27.0,8
석진이는 13.0개의 수박과 12.0개의 당근을 갖고 있습니다. 코끼리가 수박 6.0개를 먹었으면 석진이는 총 몇개의 수박을 갖고 있습니까?,13.0 - 6.0,7
유정이는 65.0개의 수박과 52.0개의 당근을 갖고 있습니다. 거북이가 수박 4.0개를 먹었으면 유정이는 총 몇개의 수박을 갖고 있습니까?,65.0 - 4.0,61
지민이는 7.0개의 수박과 12.0개의 당근을 갖고 있습니다. 기린이 당근 5.0개를 먹었으면 지민이는 총 몇개의 당근을 갖고 있습니까?,12.0 - 5.0,7
민영이는 1209.0개의 인형을 가지고 있고 은지는 2186.0개의 인형을 가지고 있습니다. 그들이 인형을 모두 합치면 총 몇개의 인형이 있습니까?,1209.0 + 2186.0,3395
유정이는 11209.0개의 인형을 가지고 있고 유나는 543.0개의 인형을 가지고 있습니다. 그들이 인형을 모두 합치면 총 몇개의 인형이 있습니까?,11209.0 + 543.0,11752
윤기는 1222.0개의 인형을 가지고 있고 호석이는 2186.0개의 인형을 가지고 있습니다. 그들이 인형을 모두 합치면 총 몇개의 인형이 있습니까?,1222.0 + 2186.0,3408
유정이가 책상에서 분수대까지 거리를 측정했을 때 30 피트가 나왔습니다. 4배를 더 간다면 몇 피트입니까?,30.0 * 4.0,120
유정이가 책상에서 분수대까지 거리를 측정했을 때 30 피트가 나왔습니다. 6배를 더 간다면 몇 피트입니까?,30.0 * 6.0,180
지민이가 책상에서 분수대까지 거리를 측정했을 때 132 피트가 나왔습니다. 10배를 더 간다면 몇 피트입니까?,132.0 * 10.0,1320
작년에 90171.0명이 태어났으며 16320.0명이 이민했습니다. 작년에 몇명의 사람이 새로 왔습니까?,90171.0 + 16320.0,106491
작년에 5464.0명이 태어났으며 1323.0명이 이민했습니다. 작년에 몇명의 사람이 새로 왔습니까?,5464.0 + 1323.0,6787
작년에 2344.0명이 태어났으며 543.0명이 이민했습니다. 작년에 몇명의 사람이 새로 왔습니까?,2344.0 + 543.0,2887
"민영이는 시간당 4.0마일, 총 20.0 마일을 방황했습니다. 민영이는 몇 시간 동안 방황 했습니까?",20.0 / 4.0,5
"윤기는 시간당 12.0마일, 총 300.0 마일을 방황했습니다. 윤기는 몇 시간 동안 방황 했습니까?",300.0 / 12.0,25
"님준이는 시간당 10.0마일, 총 60.0 마일을 방황했습니다. 남준이는 몇 시간 동안 방황 했습니까?",60.0 / 10.0,6
"은지는 시간당 13.0 달러를 벌어들입니다. 그녀는 금요일에 9.0 시간, 토요일 10.0 시간, 일요일 3.0 시간을 일했습니다. 지민이는 얼마나 많은 돈을 벌었습니까?",13.0 * ( 9.0 + 10.0 + 3.0 ),286
"윤기는 시간당 9.0 달러를 벌어들입니다. 그녀는 금요일에 9.0 시간, 토요일 10.0 시간, 일요일 3.0 시간을 일했습니다. 윤기는 얼마나 많은 돈을 벌었습니까?",9.0 * ( 9.0 + 10.0 + 3.0 ),198
"유나는 시간당 6.0 달러를 벌어들입니다. 그녀는 금요일에 13.0 시간, 토요일 15.0 시간, 일요일 12.0 시간을 일했습니다. 유나는 얼마나 많은 돈을 벌었습니까?",6.0 * (13.0 + 15.0 + 12.0 ),240
"정국이는 시간당 19.0 달러를 벌어들입니다. 그녀는 금요일에 9.0 시간, 토요일 7.0 시간, 일요일 5.0 시간을 일했습니다. 정국이는 얼마나 많은 돈을 벌었습니까?",19.0 * ( 9.0 + 7.0 + 5.0 ),399
유나의 어항에 7.75 갤런의 물이 있습니다. 정국이 7.0 갤런을 더 많이 추가하면 몇 갤런이 있겠습니까?,7.75 + 7.0,14.75
호석이의 어항에 125.35 갤런의 물이 있습니다. 정국이 13.45 갤런을 더 많이 추가하면 몇 갤런이 있겠습니까?,125.35 + 13.45,138.8
남준이의 어항에 13.1 갤런의 물이 있습니다. 호석이가 73.2 갤런을 더 많이 추가하면 몇 갤런이 있겠습니까?,13.1 + 73.2,86.3
지민이는 과일 접시에 34.0 개의 복숭아를 갖고 있습니다. 그녀는 과수원에 가서 86.0 개를 최종 얻었습니다. 그녀는 몇개의 복숭아를 더 땃습니까?,86.0 - 34.0,52
호석이는 과일 접시에 34.0 개의 사과를 갖고 있습니다. 그녀는 과수원에 가서 43.0 개를 최종 얻었습니다. 그녀는 몇개의 사과를 더 땃습니까?,43.0 - 34.0,9
지민이는 과일 접시에 32.0 개의 복숭아를 갖고 있습니다. 그녀는 과수원에 가서 132.0 개를 최종 얻었습니다. 그녀는 몇개의 복숭아를 더 땃습니까?,"132.0 - 32.0 ",100
지민이는 과일 접시에 543.0 개의 복숭아를 갖고 있습니다. 그녀는 과수원에 가서 867.0 개를 최종 얻었습니다. 그녀는 몇개의 복숭아를 더 땃습니까?,867.0 - 543.0,324
"석진이는 나무 각각에서 1마리의 새를 보았습니다. 총 나무가 12그루 있을 때, 석진이는 총 몇마리의 새를 보았습니까?",1.0 * 12.0,12
"민영이는 나무 각각에서 12마리의 새를 보았습니다. 총 나무가 32그루 있을 때, 석진이는 총 몇마리의 새를 보았습니까?",12.0 * 32.0,384
"연경이는 울타리 각각에서 3마리의 개를 보았습니다. 총 울타리가 12개 있을 때, 석진이는 총 몇마리의 개를 보았습니까?",3.0 * 12.0,36
공원에는 21.0 명의 사람이 있습니다. 총 12.0명이 집에 가고 나머지 사람들은 3.0 명씩 테이블에 앉았습니다. 총 몇개의 테이블이 필요합니까?,( 21.0 - 12.0 ) / 3.0,3
공원에는 42.0 명의 사람이 있습니다. 총 32.0명이 집에 가고 나머지 사람들은 5.0 명씩 테이블에 앉았습니다. 총 몇개의 테이블이 필요합니까?,( 42.0 - 32.0 ) / 5.0,2
공원에는 87.0 명의 사람이 있습니다. 총 24.0명이 집에 가고 나머지 사람들은 9.0 명씩 테이블에 앉았습니다. 총 몇개의 테이블이 필요합니까?,( 87.0 - 24.0 ) / 9.0,7
